#{"t_start": 1720382321.852361, "env_id": "MountainCarContinuous-v0"}
r,l,t
89.102717,152,0.66313
75.135428,316,1.077219
79.739385,221,1.301226
90.096318,107,1.41884
58.257566,540,2.001995
87.438782,138,2.159634
90.900814,121,2.273059
74.103911,314,2.607883
86.726877,151,2.738106
91.072662,90,2.82615
88.678473,119,2.940486
84.689151,182,3.106185
91.318284,90,3.419364
91.962055,88,3.503823
85.83191,182,3.687981
78.134075,261,3.962923
79.688655,214,4.169853
73.202028,301,4.493237
87.617746,151,4.658739
90.609457,106,4.774227
92.945585,79,4.864543
82.420485,204,5.075239
93.392911,77,5.151656
91.9,81,5.231235
89.751464,109,5.33513
84.953694,200,5.600665
91.912526,116,5.718546
88.593973,115,5.842668
82.150825,208,6.305538
88.131925,130,6.470171
90.8852,110,6.62894
90.700546,107,6.773544
93.753609,85,6.889718
90.500598,99,7.00629
88.198502,129,7.139554
90.006408,104,7.254199
89.683174,132,7.389089
89.994023,119,7.517445
90.301654,121,7.653323
87.204449,156,7.8351
82.950658,186,8.032928
88.768774,132,8.163549
90.845356,106,8.269428
75.673733,256,8.547051
92.929048,74,8.633305
84.412033,169,8.822186
87.381498,139,8.989504
90.725428,97,9.115468
87.053883,135,9.452182
92.642331,91,9.54632
90.512175,106,9.651028
84.145104,172,9.832225
90.522231,105,9.946985
87.691353,137,10.136633
93.074935,74,10.219974
92.354077,89,10.302948
92.646105,80,10.389576
91.880113,97,10.489421
90.869086,98,10.589531
84.970314,180,10.785908
92.926526,83,10.866568
92.996942,71,10.945084
87.037082,136,11.093466
91.229269,90,11.190504
92.5,75,11.266147
87.820281,139,11.418676
92.959485,72,11.491079
90.936411,98,11.600174
90.314023,102,11.697134
84.275191,171,11.880203
92.016733,90,11.976626
82.560761,208,12.384451
92.849026,73,12.467262
92.30881,96,12.560372
90.500132,138,12.711525
93.334124,77,12.793676
93.984223,71,12.864616
79.966054,222,13.096162
92.619275,79,13.194363
91.626181,113,13.316797
93.520956,69,13.393783
81.928119,214,13.616909
84.400624,171,13.798889
91.868518,93,13.915741
91.112038,93,14.0479
84.452192,182,14.310911
89.868275,104,14.426663
90.779014,102,14.561877
90.074984,110,14.694079
93.204908,71,14.783612
82.35445,201,15.003501
91.404132,101,15.262525
90.743878,98,15.405112
88.818033,118,15.56105
93.126962,75,15.63151
90.391404,115,15.747685
90.95248,94,15.863525
92.49454,77,15.931167
83.704353,194,16.145388
92.423751,78,16.229334
93.255473,75,16.29474
85.962528,150,16.462388
90.863657,96,16.555912
76.015919,251,16.829844
91.288858,117,16.955265
94.055109,74,17.02879
93.98367,74,17.107306
90.919534,114,17.231176
93.616628,81,17.31797
92.598222,77,17.39894
90.780183,109,17.529752
92.412556,90,17.624927
89.121776,138,17.767685
91.370824,98,17.906402
94.127533,74,18.133036
89.483878,113,18.250099
92.359215,78,18.336354
93.124453,97,18.438446
92.162434,80,18.524238
93.241879,74,18.604948
81.124307,209,18.827924
92.228558,83,18.929374
91.201207,94,19.028436
91.022973,103,19.143845
91.268478,102,19.260366
93.247879,82,19.344714
92.490301,80,19.428375
82.264095,197,19.642534
86.125917,171,19.819868
94.193864,76,19.897894
92.347509,79,19.998409
86.44875,147,20.140648
91.120046,92,20.242144
91.78748,84,20.336285
91.454712,89,20.437769
91.891764,85,20.520324
91.897329,101,20.631971
92.323752,83,20.720499
85.492334,152,21.022729
91.561907,88,21.119913
92.4298,83,21.225948
90.068966,104,21.326193
91.402844,89,21.426069
93.739584,76,21.509544
91.888746,88,21.609337
91.38506,88,21.723907
92.029062,86,21.824551
91.400478,90,21.918942
91.882712,88,22.022087
78.715066,248,22.332249
91.438551,87,22.441664
91.565904,86,22.537717
79.648379,214,22.815375
93.014268,74,22.9138
91.188065,96,23.028333
86.360886,152,23.199877
91.568878,86,23.288154
92.304203,80,23.380295
91.355219,88,23.500149
87.770503,133,23.654672
92.335597,78,23.734084
91.760944,83,23.821298
90.997308,98,24.070264
94.681302,72,24.149237
90.199923,101,24.269902
91.98532,84,24.348077
87.03713,140,24.507425
84.606201,170,24.674936
94.150899,71,24.739004
91.765214,90,24.837821
91.44599,87,24.938567
89.513667,112,25.071477
84.017698,168,25.25466
92.348195,78,25.333295
91.950687,82,25.421319
84.688368,190,25.654339
93.62384,67,25.717929
84.362466,170,25.885248
91.184911,89,26.05291
91.738114,85,26.190705
91.506319,87,26.303296
92.440496,79,26.43751
91.854827,83,26.562862
91.788953,101,26.679127
92.078987,84,26.760972
92.3,77,26.833159
91.52617,102,27.18879
91.787592,83,27.303356
92.11687,82,27.377801
88.114,149,27.546292
91.278241,91,27.639268
91.508369,87,27.765366
91.418679,87,27.885795
84.328613,179,28.105809
89.503714,116,28.253415
83.655428,184,28.466823
92.455562,83,28.560967
91.600055,88,28.635876
84.515384,166,28.825091
92.690043,78,28.921019
91.831401,86,29.006654
92.910901,74,29.068576
93.740634,73,29.162112
91.22861,89,29.282845
92.37242,79,29.384359
82.53291,181,29.591878
92.734305,78,29.68363
93.352772,76,29.767836
91.643053,88,29.865579
90.640288,115,30.002175
