#{"t_start": 1720382321.8376348, "env_id": "MountainCarContinuous-v0"}
r,l,t
91.349885,136,0.66168
72.941306,324,1.077438
91.599405,111,1.198299
83.290713,211,1.418455
83.87205,193,1.640195
85.507953,162,1.82117
93.695115,74,1.890049
86.751289,142,2.039241
84.167801,195,2.239261
91.792664,106,2.350043
92.653099,101,2.44554
91.939211,95,2.555677
87.3,127,2.673077
91.022634,103,2.768335
79.848143,281,3.043286
88.156755,133,3.167708
86.741217,141,3.518549
66.800251,383,3.92288
90.558084,130,4.039742
88.083976,131,4.175803
92.881515,72,4.252409
93.216793,77,4.33868
87.158653,150,4.494021
76.336878,256,4.788953
76.558773,260,5.04601
79.537449,235,5.289922
79.962027,244,5.589779
92.947623,77,5.674403
92.180258,84,5.758614
75.133082,288,6.304336
82.708328,209,6.5895
90.203526,111,6.737567
86.318126,140,6.920684
94.142898,92,7.036537
88.224718,140,7.188063
88.693432,125,7.316999
88.154554,132,7.453764
88.873929,119,7.579235
84.242622,179,7.778694
88.919811,116,7.903723
90.200144,101,8.004299
91.447603,88,8.104058
93.602015,72,8.178275
90.413333,112,8.303782
90.747787,103,8.40387
87.023955,169,8.600345
90.783786,96,8.698924
88.377066,119,8.834044
91.628733,96,8.950719
74.055043,290,9.466908
92.075868,97,9.576672
93.497272,69,9.634486
77.959509,235,9.903826
84.018666,173,10.118177
91.877576,94,10.217945
84.648713,158,10.38456
90.240876,106,10.501143
85.60018,155,10.66581
85.1966,172,10.841027
93.03904,72,10.912931
90.115011,111,11.037821
92.659834,82,11.131945
87.433508,171,11.31251
94.131704,68,11.375524
87.530266,145,11.527939
89.348232,124,11.664941
90.129025,129,11.79141
87.315783,132,11.92657
93.167281,97,12.240987
90.084303,128,12.35843
90.395121,97,12.464962
92.765604,76,12.543895
90.4723,101,12.663126
92.459097,77,12.726251
93.972287,69,12.814338
91.108386,93,12.910979
89.263113,114,13.031977
90.028261,104,13.126518
89.486808,122,13.279691
69.664802,323,13.614967
92.5,75,13.697737
87.977612,132,13.83135
93.049892,87,13.963109
88.949169,122,14.141139
92.015038,92,14.261385
90.338695,115,14.408956
92.674803,81,14.514083
92.804455,73,14.611435
93.748737,69,14.693297
85.93487,174,14.893166
90.711936,97,14.996657
89.848213,106,15.261629
93.770278,67,15.356241
78.03547,227,15.646236
92.452215,93,15.729539
91.464488,108,15.845745
92.858215,98,15.960399
91.680758,91,16.046379
91.99642,92,16.144453
94.478415,76,16.225373
90.311155,97,16.323912
86.295174,147,16.477114
92.788777,75,16.555011
92.17547,79,16.643248
92.27655,95,16.744583
92.587295,77,16.836571
86.378433,157,17.005818
86.422822,136,17.137661
90.228058,102,17.245902
91.898443,99,17.350559
93.205912,72,17.429007
85.115849,167,17.620234
88.256965,125,17.749242
90.409203,100,17.892876
89.4673,112,18.157413
92.462196,78,18.243245
85.622876,176,18.419812
87.210782,147,18.587592
94.138537,94,18.689448
83.929205,174,18.87422
93.454379,78,18.976649
91.985564,81,19.059714
84.093619,175,19.242865
84.722246,169,19.426674
83.195359,181,19.622642
90.546456,114,19.735776
92.521053,86,19.834594
93.546614,68,19.904113
91.140358,91,20.018142
90.452299,109,20.124119
93.201852,81,20.222914
89.560405,112,20.335386
90.922345,94,20.43937
90.793269,95,20.53505
85.160063,161,20.713091
91.231666,90,20.808085
92.586303,85,21.035455
90.74655,97,21.134639
91.301107,89,21.240674
91.904778,85,21.340919
91.43273,92,21.440795
88.210649,150,21.606284
92.125503,97,21.727633
91.06412,92,21.839277
92.124156,90,21.933668
92.527517,76,22.021226
90.87832,94,22.120251
91.116328,90,22.243638
72.44621,297,22.61023
88.504349,151,22.813015
90.818147,103,22.944915
92.205139,79,23.03384
91.90533,83,23.118846
90.580632,104,23.2396
88.872893,128,23.391038
92.726691,76,23.488701
90.487283,98,23.600706
85.477846,152,23.764517
83.308075,174,24.100614
92.063644,81,24.190115
89.477975,140,24.331538
91.659496,84,24.434448
81.717797,203,24.6378
92.834105,76,24.720276
83.102078,177,24.903631
91.545736,86,25.020456
92.402171,78,25.101244
92.361472,79,25.195338
91.919435,82,25.269387
90.33127,99,25.364543
92.744458,83,25.45166
82.33851,181,25.685832
90.892063,106,25.800536
92.352984,89,25.884348
89.521501,117,26.067636
92.322482,82,26.205431
92.540572,77,26.302009
91.615024,94,26.46725
91.958099,82,26.577588
92.396527,78,26.66787
92.386873,78,26.750406
92.859257,77,26.824937
87.074185,166,27.266699
92.63839,77,27.34525
92.209453,80,27.42947
91.230468,96,27.545358
92.481799,79,27.62964
91.9,81,27.700888
91.940255,82,27.839324
85.29355,152,28.000911
92.529138,83,28.150593
90.510525,100,28.268141
91.999649,81,28.369174
90.708191,95,28.465925
92.695142,74,28.544465
91.820687,84,28.643248
91.118561,91,28.729129
91.065671,90,28.830163
91.533315,86,28.93174
92.133348,80,29.012179
92.092731,82,29.083302
92.743688,76,29.183336
91.989712,87,29.28194
91.577914,95,29.432374
91.753086,93,29.528232
90.631646,95,29.651026
92.948669,79,29.729223
86.749923,139,29.880305
