#{"t_start": 1720871958.7945256, "env_id": "MountainCarContinuous-v0"}
r,l,t
86.740566,248,1.624962
48.580182,744,2.654074
93.79002,79,2.765099
88.901574,132,2.965707
89.782216,110,3.095574
88.027176,165,3.295702
87.194754,161,3.504348
89.140287,150,3.684071
91.410991,122,3.854318
86.195258,186,4.118258
82.711291,231,4.413337
90.458105,105,4.564037
82.9204,218,5.177458
88.911831,129,5.399273
91.919163,86,5.51777
93.679182,91,5.648538
83.333327,202,5.960732
84.102998,168,6.160439
90.532541,109,6.311028
71.93979,346,6.784244
93.373931,78,6.878246
85.676874,186,7.140159
87.587257,136,7.357296
81.919889,201,7.618465
92.909724,79,7.732699
86.056698,190,7.985401
93.559969,81,8.114853
81.637185,198,8.422101
89.693932,120,8.832809
75.404162,272,9.25075
89.584806,118,9.425102
92.840666,81,9.553595
91.630935,96,9.697747
91.090721,110,9.876722
75.345306,282,10.317952
87.706901,165,10.535083
85.91106,160,10.712509
82.933226,220,11.056643
93.601215,72,11.168348
82.191441,204,11.454008
84.796222,180,11.744672
86.040015,162,12.003187
89.339976,110,12.181983
92.2875,102,12.349643
88.917114,115,12.52714
88.968365,126,12.938565
86.403187,154,13.137366
92.283824,83,13.282716
91.028081,96,13.409991
91.507669,105,13.548198
90.676075,111,13.710398
90.167402,118,13.861541
92.445116,79,13.964429
91.06449,109,14.102243
93.36626,82,14.210477
88.630642,133,14.389588
84.950363,154,14.57941
91.670839,105,14.708723
76.88061,271,15.117601
93.372628,76,15.239646
92.310049,82,15.362999
84.483393,189,15.628397
94.02099,76,15.724184
83.740531,188,15.963794
76.320536,295,16.529524
81.022141,199,16.82357
88.029052,133,17.035166
75.877565,300,17.423988
92.897657,83,17.53521
85.708263,167,17.781627
92.658094,86,17.908528
84.800744,200,18.176504
90.216733,105,18.303286
84.890936,162,18.511889
93.313221,75,18.604327
93.088925,83,18.709621
92.462902,86,18.84869
94.005647,83,18.960307
90.168616,115,19.096858
87.510646,133,19.292604
89.82702,115,19.479175
93.501683,70,19.578887
90.968395,98,19.712363
81.15808,233,20.240039
92.555111,85,20.353277
81.202351,216,20.652734
92.098249,84,20.781366
92.492221,81,20.879856
92.373863,78,20.988998
87.810915,136,21.211194
89.232095,117,21.375488
88.674971,120,21.556307
85.769279,166,21.771867
91.959282,86,21.871225
91.062655,96,22.001353
90.780425,118,22.185628
91.13191,111,22.342858
93.850194,81,22.442748
88.877441,137,22.619792
89.746723,112,22.758637
91.859759,90,22.86969
92.78797,78,22.968338
87.641213,145,23.153243
77.983284,240,23.636465
90.80253,95,23.759676
89.373204,124,23.914647
90.093537,120,24.058958
83.135322,199,24.316412
92.937003,72,24.402253
92.405527,82,24.532637
91.70955,85,24.669127
92.505013,86,24.796185
87.811417,137,24.982836
85.316836,168,25.235209
85.626975,154,25.422795
92.889969,79,25.52917
91.829784,95,25.664989
82.624926,199,25.919083
92.018979,105,26.058849
92.005577,82,26.183534
91.991856,92,26.314561
93.642087,76,26.403072
83.277001,193,26.652785
86.420453,147,26.866923
91.404092,95,27.169999
82.826939,224,27.449988
91.032144,111,27.589282
90.272203,102,27.715143
81.514222,212,28.026963
89.829392,114,28.196142
92.618441,77,28.296024
84.508115,187,28.553403
90.411585,116,28.695895
86.670427,146,28.863582
92.878095,99,29.017402
92.63186,78,29.152414
92.15145,84,29.278691
93.558805,88,29.418663
85.519269,152,29.6329
93.012371,72,29.715396
91.53991,87,29.824171
89.166104,136,30.000488
91.22011,104,30.165488
91.331426,93,30.29477
93.107983,73,30.394434
78.282333,224,30.926816
91.653988,84,31.029678
92.242905,81,31.140882
87.677219,127,31.324997
87.736557,154,31.53986
76.049305,249,31.906032
92.247287,82,32.017993
91.501107,88,32.130369
92.146776,80,32.231492
92.331032,80,32.353688
92.377838,78,32.469833
91.646,86,32.578769
83.77679,181,32.824864
92.558715,82,32.962295
92.768706,87,33.092843
93.835881,77,33.226012
85.316226,156,33.471068
90.582475,107,33.652438
92.48745,77,33.779935
87.829367,157,33.990515
91.627295,89,34.099977
91.626379,85,34.212492
90.108104,102,34.366931
92.217132,81,34.656919
83.411805,169,34.908484
92.501978,77,35.012924
92.40096,77,35.120541
93.116088,74,35.219016
92.976876,75,35.327543
88.666289,127,35.497291
88.269484,143,35.697242
92.888872,76,35.809196
89.912981,111,36.005614
90.448563,102,36.138777
92.2,78,36.257141
92.50853,77,36.371568
91.444682,86,36.471452
89.316728,117,36.629718
85.815857,161,36.84891
92.088923,81,36.984434
87.641553,136,37.187416
92.636536,83,37.307745
89.168852,111,37.484707
92.377906,77,37.580987
90.736508,104,37.722662
93.196731,89,37.856256
92.348419,94,38.011619
92.411394,78,38.154228
91.935701,93,38.505256
93.07083,72,38.632606
89.15632,115,38.805298
92.276555,79,38.923883
88.002842,136,39.111474
93.56495,65,39.202547
92.2,78,39.318971
91.080055,114,39.462868
83.881047,174,39.762396
90.529237,97,39.899502
89.587833,108,40.060852
92.901068,76,40.169439
92.163373,80,40.301408
92.396958,77,40.444439
92.281629,79,40.570858
91.954741,96,40.725474
93.576693,70,40.855871
90.775106,106,41.034077
84.170754,165,41.351785
92.006882,86,41.501362
92.184665,97,41.679147
92.631993,75,41.80302
88.586993,116,41.983033
92.333591,77,42.111986
87.745431,140,42.343678
91.927601,91,42.699747
92.630898,75,42.84391
92.252441,88,42.968873
92.14897,83,43.101256
93.660241,67,43.200993
92.933283,79,43.317431
93.895254,67,43.42956
91.300276,92,43.583442
92.224354,80,43.700508
91.612696,99,43.873546
93.01984,72,43.9811
92.3,77,44.099113
85.255479,155,44.331876
88.448488,138,44.52225
93.142737,75,44.620062
92.08553,81,44.732865
93.744742,73,44.843926
90.165524,102,45.021249
92.987197,75,45.119693
91.8,82,45.231139
92.377909,79,45.374419
91.119881,96,45.53184
85.757675,152,45.782177
92.393105,77,45.897954
92.011387,83,46.036215
92.784862,80,46.172347
93.159237,74,46.291938
92.5,75,46.429058
91.084899,96,46.74782
92.907892,87,46.87963
90.054399,101,47.038348
93.822191,71,47.161736
89.437646,132,47.424698
87.886816,134,47.659316
92.2374,78,47.7922
92.803041,75,47.913162
92.46405,79,48.046525
85.170928,151,48.285838
87.566857,126,48.471624
91.539978,142,48.680134
92.880381,77,48.813198
92.866306,72,48.93669
86.055501,151,49.164979
92.140933,80,49.278808
89.877529,109,49.429294
92.112643,81,49.537205
92.442771,84,49.645556
93.180303,78,49.75054
88.192042,123,49.918907
93.446027,74,50.037996
88.906294,113,50.208899
90.287289,100,50.331313
90.300049,101,50.461665
89.822778,104,50.768511
92.392547,79,50.841712
92.860889,73,50.927345
82.321434,182,51.146287
89.485725,110,51.267432
92.103964,81,51.422199
91.997076,84,51.536639
92.261704,82,51.643382
84.032039,177,51.862168
90.191764,104,51.993734
89.483216,107,52.107628
91.949478,100,52.201246
91.704127,95,52.298467
92.627278,77,52.373693
92.998673,80,52.457756
89.526034,106,52.574538
92.183166,84,52.6746
90.563993,116,52.800947
92.5,75,52.890984
90.830097,100,53.007536
90.885148,102,53.125071
89.402699,108,53.252502
92.364267,80,53.334235
92.894834,74,53.4092
92.657692,76,53.488536
90.405756,98,53.603805
90.436224,98,53.933635
89.926742,104,54.064578
92.457526,78,54.155507
93.088442,72,54.241778
92.469458,77,54.324481
89.696391,113,54.457963
83.05263,207,54.692508
92.664203,77,54.793171
91.317268,95,54.904288
89.290711,109,55.026676
89.135617,110,55.141376
90.955825,103,55.257456
88.959394,121,55.432912
88.956134,111,55.56582
89.963883,102,55.672735
90.099009,114,55.791048
92.440955,76,55.887256
92.839112,78,55.978985
89.421448,110,56.098467
92.808004,73,56.161874
90.287364,101,56.271636
89.952807,102,56.366909
92.944254,77,56.465154
93.841892,75,56.543012
89.721185,104,56.652664
