#{"t_start": 1720871958.7871964, "env_id": "MountainCarContinuous-v0"}
r,l,t
83.283941,205,1.571442
78.130469,273,1.987593
83.85426,232,2.280077
81.247663,250,2.603794
90.232655,125,2.802567
90.996032,103,2.951101
88.069692,149,3.126906
65.678607,407,3.644779
93.0,70,3.737401
79.940919,211,4.004116
79.705874,242,4.348176
74.567152,307,5.056193
78.758672,266,5.491384
92.006577,102,5.631971
89.141918,113,5.813962
86.764468,140,6.007875
88.852242,139,6.188677
88.283629,182,6.459491
86.083449,148,6.644883
92.74356,112,6.775434
76.412196,252,7.1206
87.637694,142,7.349459
80.442055,236,7.651602
78.797772,241,7.99273
88.565886,147,8.22375
90.00925,121,8.394057
91.427909,121,8.824504
84.837079,155,9.04098
90.887057,111,9.210895
92.847737,76,9.33746
87.041139,145,9.560925
76.169507,283,10.018606
84.999805,164,10.270601
86.55157,149,10.470717
82.752538,184,10.685569
79.650471,241,11.046703
80.760862,215,11.376656
93.067442,76,11.47213
87.110708,149,11.71012
86.140048,151,11.958425
73.50933,322,12.459698
90.920066,91,12.834745
87.562863,130,13.011654
91.343869,102,13.144695
89.59095,112,13.32699
84.264747,169,13.555527
74.381882,316,13.980212
92.238065,86,14.082225
92.131355,109,14.225106
82.818864,189,14.475199
91.316644,93,14.591255
91.231092,119,14.738615
91.16435,108,14.895051
91.464479,114,15.081822
91.564447,103,15.241586
93.517417,90,15.370328
89.389004,131,15.56646
91.610643,98,15.681674
93.549906,76,15.786707
92.610087,81,15.885339
87.314399,132,16.059905
88.452645,117,16.387724
81.328971,220,16.692449
92.78673,83,16.815192
88.269819,118,17.015461
81.39384,222,17.296916
91.818859,88,17.41952
93.52079,91,17.531517
91.760993,91,17.666816
89.1,109,17.830811
88.595878,132,18.015686
91.716338,93,18.142501
93.13396,80,18.243741
91.504001,95,18.365605
80.311045,221,18.632118
86.577406,148,18.861867
81.731208,210,19.128281
88.68023,131,19.328427
92.622479,82,19.448454
92.462846,78,19.570378
86.636776,149,19.769388
92.021673,109,20.144204
92.016982,95,20.262998
89.541639,123,20.430041
92.360615,98,20.573068
85.563974,168,20.806984
94.676676,70,20.887186
92.825538,85,21.011958
89.074137,132,21.226701
90.768893,98,21.36569
90.135495,116,21.54304
79.878634,218,21.817478
91.140262,100,21.943267
88.940664,118,22.125601
89.448751,117,22.283463
92.273095,88,22.409622
92.213377,81,22.512779
91.626163,86,22.618493
93.573437,67,22.709508
92.032383,84,22.813506
92.960319,91,22.928757
92.336647,90,23.029234
90.615802,108,23.174657
92.502591,77,23.27357
91.220551,105,23.42453
91.419422,96,23.694857
91.566718,91,23.819473
88.972362,118,23.96487
93.087176,81,24.066287
91.794325,84,24.171676
91.575975,86,24.281855
89.786023,109,24.425333
93.512233,104,24.60687
88.468868,119,24.77339
92.40658,78,24.873239
84.078953,182,25.156133
90.719085,114,25.305016
87.801291,140,25.472781
91.326992,89,25.600916
92.490851,104,25.737833
91.574516,86,25.852188
92.668655,80,25.956269
85.709771,166,26.18702
88.129419,138,26.37913
94.866584,71,26.458078
80.612153,226,26.785771
92.4,76,26.874252
91.557834,86,27.168952
93.570163,71,27.240242
92.586377,79,27.353902
90.868754,114,27.493718
91.117621,92,27.606408
90.384478,104,27.743285
89.165012,113,27.914696
91.459754,104,28.070546
92.348325,84,28.19066
70.108424,326,28.617053
91.8,82,28.722984
92.72341,76,28.820519
92.812679,86,28.922812
88.760006,131,29.14353
93.864099,69,29.254373
92.463698,80,29.380256
88.688935,158,29.602721
90.95106,97,29.722725
92.393075,99,29.847174
87.121919,155,30.053609
92.326164,112,30.226818
89.737153,123,30.385702
92.934873,73,30.517664
91.916308,87,30.846282
91.078076,98,30.961047
93.070632,75,31.056121
89.092354,129,31.227884
89.36286,110,31.400996
87.151995,142,31.590477
93.904447,71,31.691141
87.925028,123,31.872117
89.020003,114,32.033827
92.095222,86,32.158082
91.800042,85,32.254198
91.018276,93,32.411567
92.713416,83,32.515952
93.289226,89,32.634165
94.149355,72,32.727993
88.828794,126,32.916143
93.736968,80,33.055126
90.535406,110,33.233341
92.70861,80,33.349905
92.244033,79,33.478397
92.764984,81,33.614635
92.068334,82,33.743711
93.263427,71,33.850859
92.718682,81,33.965878
86.072534,191,34.208676
92.694523,78,34.333913
92.653355,79,34.627856
92.06174,98,34.759484
93.042357,78,34.883751
91.594333,96,35.013548
90.604328,107,35.154875
92.540124,77,35.252196
92.260739,80,35.375992
91.503167,90,35.488962
81.811686,196,35.774919
89.80048,109,35.958778
84.508576,169,36.196053
91.81375,98,36.346902
92.491657,92,36.467423
91.308933,89,36.581986
92.37651,79,36.685068
92.563997,77,36.789611
92.268113,81,36.909933
90.584738,116,37.10045
93.09902,92,37.219636
89.543396,112,37.390682
91.018481,93,37.531807
92.619575,76,37.629839
92.712424,73,37.729991
90.55992,100,37.894168
92.388917,81,38.018948
90.904688,101,38.203219
94.119462,75,38.529242
92.594062,76,38.651993
92.842814,83,38.780042
89.746132,106,38.943393
92.527721,78,39.047366
93.031784,87,39.169009
91.995225,83,39.294266
90.259361,110,39.434758
87.185528,145,39.678613
93.650683,83,39.811509
92.261973,80,39.915086
92.151065,83,40.035507
79.481008,228,40.40341
92.857386,88,40.561126
92.132147,80,40.679813
85.988506,153,40.939314
92.338147,80,41.084799
93.461373,73,41.210397
88.560996,118,41.447556
91.663664,89,41.608419
91.110376,99,41.788851
92.3,77,41.909234
92.555231,76,42.019852
91.386373,109,42.209602
91.43694,93,42.35986
93.381648,79,42.69145
86.642215,142,42.937485
92.400247,78,43.060511
92.507778,82,43.189214
87.27617,138,43.376235
92.682452,75,43.506553
90.440638,114,43.689071
92.445962,76,43.821676
92.628632,77,43.945261
93.923346,74,44.059601
92.617339,76,44.190744
94.197985,74,44.289892
86.218496,151,44.49311
92.576369,77,44.609961
92.766264,74,44.699844
87.698049,136,44.917375
85.632408,161,45.14936
92.843959,77,45.269241
92.497771,76,45.399502
91.420863,89,45.547213
92.578892,76,45.649927
91.356302,114,45.855694
92.591035,81,45.978861
91.272622,88,46.138155
92.629046,80,46.262908
92.358788,77,46.404495
91.954936,87,46.527475
88.117989,145,46.926842
82.68341,177,47.209048
85.532289,147,47.516
91.689012,88,47.670913
91.52506,88,47.818262
87.659709,137,48.053854
92.846001,75,48.16888
92.701886,74,48.286007
93.122829,72,48.393722
84.456322,167,48.642363
90.505469,99,48.792649
93.686975,79,48.933909
89.375768,113,49.102893
92.611725,75,49.22053
89.751134,115,49.369856
93.112498,75,49.483401
93.049386,77,49.585481
92.509887,85,49.700034
89.896861,118,49.850447
91.328055,108,50.00001
90.035347,103,50.167377
85.487789,155,50.36809
92.832325,73,50.468994
90.427556,98,50.767783
92.664649,78,50.849041
93.552633,69,50.912076
88.633272,144,51.083182
92.587532,75,51.177886
80.831542,209,51.474452
89.061577,122,51.650711
88.92722,134,51.800472
93.607021,79,51.914445
92.315093,84,52.01553
92.229113,80,52.09819
92.451899,76,52.168114
92.408888,77,52.249235
92.944415,82,52.331712
89.560301,108,52.445079
92.5,75,52.516983
90.726908,93,52.61857
93.895617,69,52.698968
89.507305,108,52.82443
90.624722,104,52.950996
92.64296,75,53.04617
92.755715,75,53.1324
89.921873,104,53.240487
91.571545,91,53.33344
92.800475,78,53.422061
90.437595,105,53.518376
92.937737,82,53.631409
90.361539,97,53.962771
85.404255,151,54.144
84.260684,181,54.356719
90.015428,102,54.465292
92.942494,74,54.566741
92.553745,77,54.650877
91.691565,84,54.751298
92.329609,79,54.850372
89.407504,108,54.967054
89.973022,107,55.079359
92.577149,86,55.160713
89.564072,106,55.298283
93.948578,77,55.414104
89.085273,112,55.548978
91.642481,105,55.663403
89.556836,121,55.798377
92.640182,95,55.906209
89.917226,103,56.026133
83.981481,177,56.200453
89.786999,106,56.31136
90.652755,109,56.425198
92.457862,77,56.511066
92.97799,74,56.588732
89.92956,102,56.831443
