#{"t_start": 1720871958.784171, "env_id": "MountainCarContinuous-v0"}
r,l,t
92.159711,114,1.453098
43.438791,714,2.436978
89.095062,143,2.626194
87.852357,130,2.83289
83.403023,220,3.115993
80.040748,228,3.400295
90.8714,97,3.514702
81.981187,204,3.783396
92.906599,88,3.895332
91.543611,118,4.054622
88.546374,160,4.279331
73.01754,351,5.059218
91.203158,112,5.2444
90.085892,121,5.444127
92.012469,98,5.577698
94.625709,69,5.674831
88.229725,158,5.922362
92.122286,90,6.029336
81.36524,224,6.329179
70.541726,338,6.793135
91.625084,84,6.8886
88.850355,118,7.042245
84.604696,177,7.333112
87.554413,132,7.509991
90.067882,159,7.724991
87.467804,142,7.901513
91.341646,113,8.081123
91.196357,94,8.226775
84.584284,186,8.510803
88.562472,143,8.941602
93.746383,75,9.060038
91.739803,90,9.197824
88.702145,131,9.40626
84.342328,194,9.691632
92.116974,101,9.856953
69.049872,393,10.460121
90.135285,108,10.601753
87.961918,125,10.73921
81.515731,199,11.034032
90.24767,117,11.225363
93.176988,83,11.346232
91.620337,100,11.494772
92.15634,82,11.613235
89.346463,128,11.817382
78.45939,238,12.192338
89.33669,128,12.403524
87.28596,154,12.872826
91.956087,121,13.023785
91.694688,96,13.155719
93.204476,70,13.282474
84.905043,178,13.528316
85.041296,180,13.774951
90.458258,103,13.903435
90.917456,104,14.038241
91.395235,110,14.173152
91.762691,99,14.309314
88.739196,124,14.462589
92.937284,77,14.566034
91.074911,127,14.725129
80.755652,234,15.07812
92.644152,85,15.216587
86.377659,173,15.481884
91.73278,89,15.59861
81.935302,203,15.855168
90.850686,99,15.974148
92.506511,85,16.085294
92.047209,95,16.39075
88.496211,130,16.567698
83.283603,214,16.900332
87.06601,139,17.099896
90.021794,106,17.233118
93.45712,76,17.333241
91.377674,100,17.466032
90.210014,132,17.634189
90.312144,126,17.843905
86.064463,202,18.105391
92.396294,78,18.202512
90.093025,105,18.354564
93.701937,88,18.44271
93.122686,75,18.554507
87.278931,132,18.719975
92.895151,95,18.873157
92.912713,82,18.980198
90.865962,122,19.131632
90.7,93,19.271026
77.618699,245,19.645002
85.327726,159,20.08392
91.481071,88,20.202604
92.517079,79,20.291875
92.110123,82,20.402033
91.402409,98,20.546727
94.020682,74,20.647457
90.267608,107,20.799585
