#{"t_start": 1712519770.8521347, "env_id": "MountainCarContinuous-v0"}
r,l,t
58.706003,532,2.459957
72.773065,341,3.249796
87.443231,153,3.610232
80.731897,255,4.074115
78.703833,229,4.610057
92.165619,98,4.881685
92.722058,84,5.099985
72.540518,347,5.979036
83.347993,218,6.63845
92.318961,77,6.872267
92.952886,94,7.121635
90.346642,98,7.887923
92.515185,96,8.148191
89.464421,125,8.477846
90.302763,103,8.752807
83.978184,174,9.248035
92.534807,100,9.525276
80.954273,221,10.098243
92.396111,85,10.348399
91.135033,93,10.592965
89.434931,111,10.878235
79.564527,298,11.652477
79.751381,241,12.263299
93.373023,71,12.468068
86.183295,153,12.859485
81.06887,228,13.43828
94.005763,70,13.590731
85.314075,167,14.058423
89.52223,108,14.328274
93.051491,81,14.827854
93.056041,72,15.000154
81.286983,239,15.61271
93.552215,72,15.791504
92.101103,80,15.990497
91.974322,100,16.251153
93.175981,82,16.45298
91.583477,86,16.668244
93.083636,79,16.87812
89.125411,113,17.207808
83.939594,202,17.790394
93.057806,87,18.002907
91.595159,86,18.212677
88.939537,137,18.561096
89.840271,130,18.907989
88.437375,133,19.268079
93.40883,72,19.476221
90.521544,103,19.717972
92.760877,75,19.897995
93.050056,71,20.099648
92.300461,90,20.319866
92.562685,78,20.516109
87.055173,139,20.858181
92.240421,87,21.089676
93.873997,75,21.652996
89.787595,105,21.917909
92.8,72,22.128191
92.9,71,22.317894
85.849343,161,22.739952
91.909201,82,22.928288
84.114571,180,23.386066
90.857237,111,23.669361
92.232719,92,23.892942
86.817746,134,24.28868
83.500432,186,24.774552
93.216401,70,24.968299
93.321803,80,25.163967
93.097529,71,25.35267
92.528711,77,25.559213
91.285007,97,25.813029
83.109565,188,26.423861
92.693222,76,26.708217
89.979262,120,27.059206
89.811752,117,27.351962
93.633263,68,27.5217
92.709577,76,27.730628
81.837828,213,28.261274
85.883652,155,29.037189
88.445691,119,29.348923
90.933367,104,29.619177
81.22832,198,30.120708
87.543972,139,30.542149
92.06022,87,30.732181
93.665993,69,30.927131
88.143587,121,31.22208
90.128105,114,31.519179
86.366984,139,31.88499
92.986429,72,32.081213
90.951764,118,32.3827
92.3,77,32.566997
92.460404,77,32.766486
92.919322,94,33.007197
87.999307,138,33.352956
93.22574,83,33.536951
89.395959,131,33.86981
90.705886,115,34.140632
93.356921,69,34.312315
92.607832,78,34.492044
93.302895,78,34.697062
87.465399,145,35.387144
92.160866,80,35.572128
91.984145,82,35.817049
90.682764,116,36.131583
93.692773,74,36.328843
86.810215,155,36.810626
84.879007,154,37.216873
90.699828,97,37.467843
92.7,73,37.738681
92.3,77,37.940084
87.598393,135,38.272069
92.042356,80,38.514516
92.59711,76,38.725297
92.509507,77,38.91785
85.677641,152,39.291585
92.559484,76,39.473826
88.287593,137,39.829704
92.240006,87,40.04956
92.148758,81,40.286571
91.818098,83,40.510583
77.50467,226,41.095611
88.033995,146,41.470882
92.109305,80,41.701838
92.584558,76,41.890178
91.524218,88,42.490684
91.867211,82,42.687467
84.11568,171,43.127092
92.191621,79,43.361373
92.099954,81,43.580873
93.088821,86,43.808705
91.8631,83,44.00521
86.930596,133,44.386348
92.936377,76,44.582309
93.005072,74,44.734776
91.466723,104,44.990099
88.261004,136,45.358016
92.521931,82,45.563914
90.373336,107,45.818545
84.755867,157,46.172152
81.725342,196,46.68764
86.737987,151,47.074007
92.054095,81,47.250319
86.50593,154,47.65177
91.69862,85,47.866935
84.932791,158,48.225989
90.925504,91,48.450418
92.151422,80,48.661751
92.283049,79,49.22854
91.913146,87,49.465572
91.668416,85,49.677649
91.943065,82,49.861
86.233558,157,50.249311
92.112105,97,50.505301
91.697922,85,50.710311
86.188573,150,51.068747
83.603451,175,51.523017
89.012793,123,51.812934
92.268647,79,51.995383
91.857097,83,52.189732
88.556561,136,52.494383
91.4,86,52.724801
91.584232,86,52.91509
88.806646,122,53.209606
94.087924,74,53.389454
91.915185,83,53.585057
91.819103,99,53.821519
91.99429,82,54.019675
91.936386,82,54.192472
92.311718,86,54.412766
91.368704,103,54.682789
90.315147,99,54.9512
92.26927,79,55.189149
91.914187,82,55.775906
92.883263,85,55.995065
92.237108,81,56.200127
91.744585,84,56.404222
91.909668,83,56.623864
91.78063,84,56.812452
91.844925,83,57.017081
91.438843,86,57.237094
92.038706,89,57.456501
81.161683,214,57.958716
91.274767,95,58.191118
91.709716,86,58.391609
91.774437,84,58.587024
84.761101,159,58.972738
90.907654,101,59.204594
92.571152,76,59.376701
91.97634,83,59.575852
91.704897,94,59.796385
91.831982,84,59.968833
91.736787,84,60.156972
91.119514,90,60.360929
91.394069,94,60.595958
91.18642,92,60.814089
92.2,78,61.010988
91.828718,82,61.20476
91.673837,85,61.377786
91.573771,86,61.587939
91.504832,87,62.057931
91.682525,99,62.29172
84.150059,163,62.690391
92.086133,88,62.888163
91.564488,86,63.099232
92.914808,79,63.284137
