#{"t_start": 1712519770.84245, "env_id": "MountainCarContinuous-v0"}
r,l,t
28.307879,876,3.265285
87.885682,157,3.633877
84.572975,185,3.999913
85.594513,194,4.404047
89.373922,116,4.659864
89.313372,153,5.071128
77.551251,300,5.866886
90.316387,122,6.191524
91.520686,106,6.523795
87.435169,140,6.917698
92.990628,96,7.170514
85.562053,168,8.13638
90.341326,102,8.398362
88.146962,171,8.844941
71.08307,378,9.887548
92.090177,88,10.12101
83.58682,209,10.690014
87.746873,138,11.032678
91.835446,87,11.238155
77.176997,248,11.908081
82.418552,206,12.477753
84.558867,177,12.928004
86.026507,153,13.299525
88.522098,126,13.600416
92.563936,88,13.837991
91.8,82,14.077807
94.429925,69,14.248281
92.102154,79,14.749598
91.742595,94,14.977767
80.227802,217,15.53273
87.123157,134,15.857912
82.12658,200,16.372114
88.824,153,16.755047
92.458577,84,16.984597
88.998027,130,17.407803
90.230394,100,17.682673
69.570596,319,18.467596
91.453003,86,18.687938
87.229067,130,19.027578
92.446003,93,19.294684
92.215467,79,19.507824
92.726852,75,19.6876
92.577641,85,19.888002
85.058286,170,20.337795
92.518427,78,20.535236
84.860412,175,20.971401
92.560126,76,21.168293
85.548892,156,21.937943
91.851876,95,22.200317
87.78027,150,22.617557
90.330139,114,22.883722
93.060878,71,23.041645
92.76624,78,23.238087
92.538433,75,23.44383
93.049596,72,23.63405
93.463093,74,23.794566
93.886722,68,23.979254
92.860579,74,24.224849
92.278721,79,24.42608
86.557057,168,24.873271
92.815274,83,25.098479
92.231417,81,25.283466
86.823885,166,25.73021
90.418833,110,26.024371
90.62851,102,26.412472
92.873319,78,26.701438
92.3,77,26.947423
84.39134,197,27.430983
90.68465,96,27.697622
89.186246,115,27.986675
93.599336,70,28.161624
91.197618,106,28.793823
93.175058,83,29.016876
91.7,83,29.241575
85.473003,184,29.706768
91.423058,91,29.946993
90.118281,108,30.216882
84.980376,151,30.648522
92.47234,79,30.852705
86.318618,159,31.246781
85.846142,148,31.646733
93.268031,79,31.853771
93.567764,83,32.056841
93.609543,72,32.246761
94.062589,77,32.448086
92.076439,81,32.648933
92.75006,74,32.827113
90.112704,108,33.116869
92.4,76,33.296924
91.020668,94,33.508872
90.362973,97,33.755503
92.665985,78,33.953403
88.671596,119,34.231062
89.996707,106,34.487989
92.336278,77,34.691647
90.853974,109,34.951682
92.9,71,35.456772
91.578056,95,35.710598
81.892617,196,36.256619
89.817392,102,36.581768
91.904391,84,36.818856
92.284682,79,37.006624
92.712769,77,37.226558
87.270796,147,37.686774
88.422636,125,38.026803
92.44864,85,38.224166
83.633067,173,38.680549
94.715453,68,38.887285
92.134473,80,39.083805
91.999893,93,39.311184
92.978087,79,39.50002
91.9,81,39.70772
92.100105,81,39.920808
83.316294,172,40.399773
91.884832,82,40.634348
91.971683,81,40.844434
90.168651,103,41.098788
86.349189,144,41.464909
