#{"t_start": 1712519199.5813825, "env_id": "MountainCarContinuous-v0"}
r,l,t
79.085956,308,2.102846
92.312554,103,2.389922
78.180536,303,3.232573
89.49157,161,3.673573
87.512934,158,4.149874
88.879406,140,4.566447
81.38124,239,5.233286
86.028157,193,5.734301
88.122432,139,6.113961
83.967118,194,6.589985
83.618071,205,7.1698
88.567337,135,7.521324
87.307475,189,8.055738
92.510168,95,8.809652
91.476204,111,9.129848
80.217545,291,9.980224
84.074222,214,10.569725
93.085141,92,10.809922
92.456837,89,11.060012
70.01623,306,11.854974
80.368727,213,12.441225
63.848493,474,13.780839
79.788436,245,14.454956
84.527727,193,15.065643
92.649477,78,15.296741
81.5099,201,16.371047
90.710379,94,16.60981
88.207958,128,16.989848
76.676109,281,17.796489
82.2333,185,18.342589
92.5,75,18.59478
94.759052,91,18.859837
86.225094,140,19.239679
92.842976,84,19.49189
81.182242,223,20.119932
85.097266,184,20.649667
84.150407,185,21.159857
91.546371,87,21.398214
92.40574,80,21.632202
75.732391,269,22.350136
85.628687,185,22.839725
91.882413,95,23.093027
84.615241,155,23.842136
90.953991,92,23.999669
77.962921,245,24.562124
80.081717,226,25.079743
89.069853,121,25.36802
88.282357,134,25.694362
88.980072,118,26.019743
91.72142,89,26.270041
94.055527,72,26.454659
91.192557,89,26.679778
92.959677,76,26.912106
87.660522,133,27.272
91.705165,88,27.501044
91.618883,97,27.750755
92.783143,81,27.960063
88.962557,134,28.355598
91.544323,93,28.610488
90.42743,110,28.959616
88.565565,120,29.352296
91.668386,85,29.629841
91.6,84,29.849721
88.228702,128,30.607696
89.588279,118,30.909706
90.18858,100,31.190994
87.198966,155,31.622868
92.261811,84,31.900012
91.724347,99,32.186574
92.697571,90,32.422283
90.981415,96,32.679964
88.901658,144,33.066108
90.664418,97,33.30651
85.936993,156,33.715644
90.301395,148,34.171292
91.660343,85,34.373262
92.094731,81,34.624665
86.013773,158,35.046612
91.692346,92,35.288176
92.179804,93,35.51531
79.581485,249,36.139978
92.157931,79,36.334936
92.55977,98,36.597014
93.102961,76,36.784562
91.072686,91,37.038364
89.031721,129,37.790009
91.442642,89,38.089165
93.210192,77,38.367217
91.37339,87,38.720989
90.13747,102,39.131827
90.647396,99,39.506542
92.055882,93,39.842171
93.104793,85,40.117401
90.9,91,40.35506
92.635842,77,40.560282
92.988471,76,40.78108
80.111305,237,41.448832
91.463923,89,41.72785
84.327822,173,42.215034
90.770794,101,42.501404
82.721752,199,42.992528
91.427041,90,43.202225
89.158402,114,43.469179
86.776263,147,43.832679
91.886522,93,44.064819
83.764287,173,44.497827
87.423364,134,44.817772
92.42351,84,45.362269
89.833163,111,45.633009
93.150153,82,45.878694
91.827996,85,46.143472
92.573029,79,46.367809
93.561047,79,46.559133
91.920745,83,46.777926
90.877895,92,47.005887
92.648892,79,47.20979
83.654773,182,47.675094
88.239021,120,47.967779
92.06143,83,48.202955
92.252934,85,48.433175
91.628122,85,48.635034
92.465471,82,48.851946
87.391856,133,49.187837
89.849588,119,49.464556
90.817193,94,49.690403
92.821503,75,49.877927
86.669979,155,50.239667
92.741933,82,50.438188
91.634405,85,50.647785
92.098826,80,50.837655
90.960321,92,51.043051
91.259984,89,51.263056
92.113443,83,51.504601
91.311013,88,52.111741
92.107955,83,52.369417
89.434662,125,52.687867
90.979757,92,52.900072
91.836262,86,53.1029
92.730419,86,53.301888
90.101752,99,53.536005
82.620977,188,53.983162
89.490606,107,54.218707
92.386681,80,54.401574
90.813327,95,54.61773
89.602276,111,54.909089
84.560032,164,55.287843
90.379085,107,55.553003
84.35803,188,56.019919
91.102078,91,56.233045
90.599676,95,56.462874
82.09987,209,56.971334
80.937384,213,57.493419
91.145697,92,57.72289
91.092325,90,57.947633
91.661902,85,58.58699
91.949161,83,58.807957
93.407949,89,59.037646
90.971035,92,59.233313
93.746634,71,59.388032
92.654632,77,59.567796
92.132187,80,59.762565
92.37839,93,59.993731
91.4,86,60.202762
91.543166,86,60.385555
90.414973,106,60.641131
87.796513,128,60.947698
94.862409,75,61.132024
92.747901,80,61.300293
91.56324,90,61.508329
91.3,87,61.714466
92.623527,77,61.897646
89.693913,107,62.140928
91.674119,98,62.349972
91.489938,88,62.570406
85.692443,162,62.947768
91.3,87,63.171951
91.257486,89,63.377827
92.56994,77,63.577697
91.612887,85,63.797158
91.670385,85,63.987916
92.671102,79,64.158044
90.206007,117,64.793674
91.445415,88,65.018127
93.275035,69,65.192677
91.092698,91,65.484483
91.444506,86,65.701898
91.862339,84,65.90073
91.015477,94,66.140164
92.49114,82,66.353786
91.913699,83,66.55777
91.449413,87,66.805808
92.677965,78,67.043258
91.214828,89,67.362702
92.277289,83,67.604177
90.128888,100,67.91258
85.100397,160,68.35466
91.554494,86,68.65923
91.472325,91,68.977723
91.625206,86,69.239342
91.856633,82,69.467855
91.501523,87,69.682838
92.167785,80,69.88782
90.160612,101,70.157789
91.70339,89,70.413328
91.575035,97,70.708047
90.933312,94,71.017276
91.621472,85,71.277813
91.18493,92,71.542997
89.697881,120,71.837641
90.991325,91,72.427831
92.471573,80,72.658473
83.196452,187,73.203913
90.650553,94,73.442867
91.193833,90,73.72109
64.027607,377,74.816381
92.203338,84,75.052315
88.843795,121,75.38328
90.6,94,75.633003
86.233899,156,76.058671
91.806401,95,76.336136
92.085345,94,76.56228
91.762702,94,76.78845
89.453431,108,77.052099
92.77269,74,77.238864
93.210608,77,77.402448
91.39978,87,77.606904
91.454029,87,77.813275
90.993105,91,78.047084
91.352217,88,78.275601
89.191194,109,78.535397
92.693408,79,78.747416
86.386707,153,79.428523
82.242468,204,79.952843
88.613204,134,80.345192
91.583143,94,80.631643
84.647288,165,81.093703
85.291308,167,81.492265
91.679699,86,81.711651
91.966005,83,81.930628
68.988309,327,82.734697
91.836979,83,82.948631
91.899973,93,83.165094
86.452886,138,83.520612
86.408935,143,83.868428
92.105516,82,84.047574
91.759825,84,84.25687
92.139876,82,84.473837
90.97539,91,84.713902
91.540478,86,84.92244
89.456927,125,85.206553
91.208461,89,85.421983
91.548581,87,85.946157
91.51546,86,86.15561
91.725416,85,86.355505
91.489295,86,86.5487
91.066756,90,86.763338
91.557248,86,86.978213
92.130142,80,87.164443
90.974562,107,87.420117
91.9,81,87.609722
91.248131,92,87.837909
91.250282,94,88.071579
90.943359,92,88.286081
91.156418,90,88.502896
90.856883,93,88.713353
91.832695,88,88.920692
90.706439,95,89.136081
90.559225,96,89.361372
91.642606,85,89.564429
90.796841,93,89.79303
91.684951,87,90.012405
92.172187,80,90.192129
93.042567,80,90.344949
91.492039,88,90.585237
88.487697,129,90.973083
92.461852,78,91.153158
92.908937,89,91.384013
91.383771,99,91.656877
91.922508,96,91.885414
91.78237,96,92.435727
91.734522,84,92.644544
92.592659,78,92.846996
91.980364,82,93.048721
91.051435,91,93.282211
91.018186,91,93.499024
91.807467,83,93.716309
91.6985,84,93.941768
90.872238,94,94.168002
91.953705,82,94.366194
91.661259,87,94.580042
91.410561,87,94.847459
92.037039,82,95.039895
94.250885,73,95.211604
91.963708,82,95.399754
91.355357,88,95.613363
82.785933,189,96.083281
90.919577,92,96.322932
91.318973,89,96.539834
91.4,86,96.748836
88.9,111,97.01101
89.229738,116,97.31173
91.077143,104,97.593873
90.300295,114,97.867099
92.714631,84,98.071286
86.121428,168,98.476264
92.19784,82,98.980566
91.598548,85,99.167771
90.792551,94,99.372228
91.888002,83,99.576528
91.291023,88,99.776408
84.461939,169,100.194754
93.828359,66,100.364609
91.169622,89,100.620033
87.262764,135,100.975816
94.084848,81,101.175632
91.324791,89,101.424243
91.978602,81,101.620104
91.533092,87,101.840778
94.086955,72,101.998919
92.06064,85,102.236002
92.968492,74,102.41364
92.170249,79,102.609883
91.443955,88,102.805535
94.719989,75,102.976163
83.565191,168,103.370533
92.777872,77,103.547073
91.908432,83,103.747639
92.919253,76,103.921739
90.583047,97,104.18747
84.917354,164,104.60995
92.541801,80,104.80364
92.482354,78,105.303701
92.036828,82,105.50224
92.133699,81,105.688325
92.26596,79,105.892486
86.223689,154,106.257772
91.476937,88,106.465669
87.328114,128,106.753766
91.458107,88,106.963488
91.299374,88,107.169725
92.083502,95,107.403622
93.493511,77,107.56428
90.1,99,107.803673
91.985263,81,107.999193
84.870176,159,108.401107
91.122046,90,108.600882
92.528359,84,108.79226
92.544102,76,108.956939
91.197535,89,109.169486
92.525904,78,109.35475
91.072247,92,109.593
91.475338,86,109.791513
91.695505,84,109.979999
91.475501,87,110.182325
85.842741,146,110.545845
91.7,83,110.736354
93.040615,78,110.920818
84.603004,163,111.671375
85.901459,161,112.077915
91.694751,84,112.26247
91.682048,84,112.457384
91.858929,83,112.672457
91.719784,83,112.88069
91.762452,84,113.074647
92.391633,78,113.262397
91.283808,90,113.48019
91.096179,92,113.693938
90.960058,92,113.921584
91.746593,84,114.161573
93.367072,71,114.346114
91.49335,88,114.575723
91.716703,84,114.773499
91.863644,83,114.974041
91.75328,85,115.196672
91.442632,86,115.407391
92.403951,78,115.596425
86.951346,137,115.943529
91.6,84,116.125545
92.550331,77,116.311973
92.662654,74,116.49452
91.807816,83,116.676918
86.171943,145,117.054585
92.2,78,117.242306
92.046323,81,117.442724
92.063942,81,117.615641
91.257064,89,118.162457
91.712537,84,118.374905
88.290289,127,118.708992
85.516782,150,119.090706
92.0,80,119.288093
93.660349,66,119.464097
91.96195,82,119.655596
92.516788,76,119.830007
92.47944,78,120.016749
92.4,76,120.196746
89.278422,109,120.45864
92.233358,79,120.640984
92.124561,80,120.822772
92.251177,79,121.005614
93.365705,76,121.162763
92.85555,74,121.335809
92.41715,80,121.539415
91.955766,81,121.7402
92.277226,78,121.915537
90.791372,98,122.164135
91.930767,84,122.371337
92.782683,76,122.541766
91.9,81,122.731816
92.2,78,122.942601
91.952995,82,123.186446
92.519264,77,123.442627
92.488541,77,123.636688
92.153233,86,123.910369
92.325947,80,124.130551
92.392061,77,124.643446
91.487755,87,124.876317
92.318158,78,125.111784
91.0,90,125.353604
92.39303,82,125.613357
92.804724,81,125.818154
81.333251,205,126.298977
92.087018,83,126.51334
92.260404,79,126.750873
91.902618,82,126.934379
92.150718,80,127.144265
92.1,79,127.340844
92.562164,82,127.551475
92.426038,77,127.745439
92.550318,77,127.918056
80.777624,203,128.509116
92.2,78,128.752918
92.305222,78,128.935917
90.762791,106,129.227175
92.312696,81,129.382702
91.80204,82,129.569915
93.309135,73,129.728194
92.395638,77,129.907143
91.356353,90,130.11343
92.4,76,130.317446
91.983978,81,130.514614
92.309576,78,130.693386
92.05932,81,130.890429
92.449066,78,131.406377
92.902127,77,131.600871
92.120457,81,131.819415
91.578706,87,132.080051
92.172427,80,132.311384
92.355651,79,132.53367
93.481825,72,132.705057
92.241042,79,132.906162
92.151787,80,133.096782
91.600292,84,133.296597
87.222083,138,133.627174
92.1,79,133.800077
92.4,76,133.972239
91.988203,98,134.217976
91.678177,84,134.422791
92.186423,80,134.626976
88.938343,121,134.909584
91.983755,81,135.113286
92.05489,81,135.306184
92.406842,78,135.494181
91.908059,82,135.682762
92.230631,78,135.87154
91.985597,82,136.081663
92.030009,83,136.287329
91.876823,82,136.475081
92.007358,81,136.679932
92.235825,80,136.868258
92.215168,78,137.056746
92.29412,78,137.256671
92.227147,79,137.444878
92.386268,77,137.916436
92.497723,77,138.11685
92.3,77,138.328875
92.416377,77,138.506161
92.015142,81,138.716783
92.387518,77,138.909547
91.645001,85,139.155949
92.163129,87,139.346439
91.811112,83,139.547429
92.031313,81,139.734399
93.380623,70,139.889056
92.181902,80,140.083702
91.764146,84,140.290342
92.4,76,140.530232
92.3,77,140.738054
92.943133,74,140.931893
92.029273,81,141.126761
92.189705,82,141.340806
91.919388,86,141.547936
92.241555,80,141.7449
91.642896,85,141.949305
92.226659,79,142.152514
92.276144,79,142.331932
92.38782,77,142.496794
91.847363,83,142.685877
92.978112,76,142.869031
90.795192,93,143.088186
92.0,80,143.275416
92.966994,84,143.452585
91.53098,86,143.644654
92.524372,77,143.822286
