#{"t_start": 1712519199.5714898, "env_id": "MountainCarContinuous-v0"}
r,l,t
50.206803,679,3.135983
69.671423,404,4.3059
93.419131,91,4.579851
87.468268,143,4.980711
90.346492,115,5.290681
84.692981,183,5.773235
64.662938,410,6.849649
86.696398,140,7.236209
86.696,179,7.717876
92.4371,79,7.954754
85.564529,182,8.949747
87.581578,160,9.399872
81.288247,214,10.021149
88.657243,145,10.441993
66.753005,379,11.460727
88.653262,128,11.783969
93.233389,68,11.946806
70.546514,332,12.879427
84.102657,192,13.422829
88.297831,140,13.819841
91.518758,88,14.051335
90.840179,108,14.349604
78.533822,238,15.091421
82.620932,196,15.699872
77.80933,239,16.830584
85.140341,168,17.321771
89.279593,127,17.69543
87.329136,153,18.08486
91.603138,87,18.394768
91.051634,93,18.694334
79.130022,222,19.299881
78.969464,231,19.982056
84.205294,179,20.419758
73.043328,278,21.259903
89.681776,118,21.57988
94.064827,76,21.80498
87.207063,129,22.162971
85.181934,185,22.629897
91.285858,88,22.862108
88.580215,145,23.609466
91.353198,101,23.856066
84.914136,168,24.172485
89.401406,113,24.431828
91.259967,99,24.67011
87.2234,130,24.974157
92.416885,77,25.149603
91.288988,99,25.386072
87.973149,135,25.717715
90.754279,95,25.979726
88.854291,112,26.2899
91.701809,85,26.51043
86.134766,166,26.969727
91.506029,89,27.20971
86.893623,158,27.644963
89.800818,135,27.974495
91.88796,83,28.209655
87.298577,134,28.59
86.741379,142,29.039582
79.517861,219,29.734985
92.63117,80,29.959681
85.78737,157,30.774635
84.875169,169,31.229807
93.155987,78,31.432404
87.448353,130,31.84997
93.378929,74,32.091493
91.925295,85,32.318372
89.888206,121,32.631987
91.49207,87,32.860414
75.259162,262,33.52556
91.398092,87,33.769618
90.321562,101,34.08682
89.655149,118,34.389759
92.459641,77,34.630017
88.886717,115,34.945829
89.612182,110,35.229754
84.476397,163,35.629807
91.71078,84,35.853017
77.155609,256,36.486287
87.600217,137,36.843976
82.081522,202,37.799902
91.131291,95,38.121456
91.192937,91,38.462553
92.426496,80,38.812534
90.26519,102,39.212335
90.822202,137,39.71991
92.376851,82,39.999423
91.399639,88,40.252805
84.109484,185,40.757481
87.750007,142,41.129032
90.111241,107,41.447597
80.850545,209,42.072695
89.374647,128,42.424212
90.33315,104,42.678026
91.945278,82,42.891299
89.099608,129,43.207586
87.122201,155,43.577726
90.918622,94,43.80749
92.409618,84,44.017555
89.429611,115,44.313159
89.584877,113,44.57759
92.727785,76,44.769739
