#{"t_start": 1712518890.0446937, "env_id": "MountainCarContinuous-v0"}
r,l,t
81.7895,247,0.876426
94.394941,71,0.951894
88.956945,155,1.143052
86.514194,156,1.309389
92.117468,88,1.403538
91.910105,88,1.498948
68.744736,402,1.94126
87.202962,152,2.109653
78.555063,264,2.423978
79.348841,271,2.704076
82.290893,199,2.923282
40.824824,692,3.96385
84.067507,174,4.176323
89.875559,135,4.317734
90.408577,121,4.470438
76.737817,246,4.740306
82.555873,221,4.982446
92.568025,85,5.075384
93.038421,72,5.160183
91.652387,99,5.256368
90.738718,133,5.4029
76.628881,267,5.703114
92.147456,82,5.789253
88.231536,124,5.93067
94.079487,69,6.003744
87.843552,133,6.150641
75.771571,284,6.619066
83.68391,218,6.886205
76.345398,252,7.197038
90.086931,100,7.309516
82.576066,190,7.555243
80.931827,221,7.843075
76.290545,255,8.164608
89.557428,115,8.311624
72.631114,296,8.633032
89.255716,113,8.743071
84.946166,156,8.940393
88.230684,127,9.070739
81.24845,218,9.338085
89.893476,102,9.447466
87.73422,141,9.759477
84.163686,193,10.022832
91.664464,117,10.148244
85.990499,170,10.336538
93.234302,72,10.442021
91.190154,90,10.536912
91.479441,93,10.631507
89.003362,116,10.769619
87.896007,130,10.908458
90.777003,94,11.014911
87.593166,137,11.166095
84.468563,182,11.412184
70.220083,320,11.777944
87.406843,160,11.960088
93.439537,66,12.04271
91.670543,114,12.191444
93.415043,69,12.290341
93.955694,67,12.376793
89.76151,133,12.54433
86.360143,139,12.699446
87.311724,146,13.060818
91.943346,85,13.174899
93.553643,69,13.248807
90.277565,100,13.367118
90.246908,109,13.512085
90.492844,99,13.638269
91.902259,85,13.717746
92.639125,83,13.811389
85.192245,192,14.019013
92.528642,79,14.128804
87.757049,148,14.297287
88.791186,126,14.442784
90.7,93,14.565698
92.875867,76,14.637263
91.733735,110,14.75576
91.999225,82,14.844864
91.419004,86,14.935688
91.325392,96,15.040298
93.328872,73,15.132916
93.460803,68,15.219886
90.074419,101,15.316078
92.576694,93,15.413348
92.648893,82,15.524929
84.233809,168,15.791444
88.237812,136,16.113887
90.186711,105,16.240602
91.940194,83,16.370884
73.562377,307,16.834172
86.870982,162,17.048293
91.453179,87,17.211805
91.328807,87,17.35152
90.398097,101,17.553777
91.668491,85,17.671744
90.813794,99,17.792562
91.383605,88,17.916168
86.901864,141,18.159763
84.856947,157,18.417034
88.84646,124,18.656201
84.928126,157,18.875751
91.891521,82,18.995374
92.240179,84,19.109349
86.420761,141,19.318173
91.947732,95,19.468439
87.367045,141,19.670938
88.444583,124,20.189314
91.968664,82,20.319688
91.732065,89,20.425359
91.753358,84,20.520154
91.742268,85,20.664945
86.809625,143,20.845637
85.199384,150,21.039462
91.888419,84,21.146963
86.201936,151,21.382834
92.031133,85,21.529753
93.085812,73,21.630832
91.995951,82,21.74
91.950628,83,21.849792
91.251352,89,21.948805
90.037759,106,22.096017
86.258735,144,22.272546
93.124552,80,22.382323
91.184351,90,22.496357
91.6,84,22.645626
91.864358,85,22.74292
91.634822,86,22.852701
86.502775,146,23.057699
92.59245,77,23.19049
88.338109,128,23.399318
90.802639,93,23.580921
91.445808,87,23.963548
91.140252,107,24.147562
91.2,88,24.315626
92.904293,73,24.443351
91.452831,90,24.63085
91.64468,85,24.746386
88.601037,132,25.02564
91.389357,91,25.162456
91.7,83,25.310737
93.669101,76,25.44407
91.208608,95,25.590254
91.736986,84,25.738421
91.300908,88,25.894267
91.672239,86,26.043705
90.327299,98,26.19314
84.129932,176,26.434608
85.780826,149,26.743019
92.555358,76,26.86199
92.085817,82,26.958646
89.470519,130,27.16722
75.851772,267,27.572116
84.952376,160,27.840839
90.891905,93,27.975703
91.667305,85,28.342995
91.370598,87,28.461009
85.824363,149,28.681932
89.692487,105,28.824106
91.618947,86,28.937455
91.62581,85,29.057365
93.103519,81,29.164003
83.763727,167,29.4272
89.464582,123,29.611495
90.12602,118,29.841378
91.384657,88,29.941798
83.707783,176,30.299435
91.611905,85,30.453014
91.616952,91,30.58708
90.836244,95,30.757269
91.765458,84,30.878625
87.106411,146,31.098791
83.980634,164,31.380465
91.4,86,31.550977
92.228295,80,31.670176
91.236298,89,31.804488
91.852523,83,31.961709
84.422159,160,32.203047
83.666443,172,32.677946
90.344938,98,32.8203
94.003155,69,32.912723
84.626391,155,33.204249
91.189377,90,33.316524
91.411533,88,33.448723
89.895668,106,33.613862
84.22797,165,33.845205
92.899005,80,33.931969
91.136033,89,34.07859
91.222377,112,34.232288
91.450401,90,34.369253
85.569005,164,34.652375
91.631711,85,34.768678
91.59405,85,34.883873
91.583585,85,34.993161
91.523816,87,35.114024
91.793431,83,35.232396
91.953865,82,35.367414
91.557085,87,35.503289
91.093493,91,35.7041
92.131366,81,35.890444
91.163375,93,36.135186
91.450721,86,36.346915
84.474876,164,36.899217
88.527029,116,37.066749
91.163583,91,37.216422
92.046942,81,37.314518
91.701462,83,37.42429
92.161024,80,37.549092
91.507592,86,37.68242
92.685695,74,37.800919
92.186063,88,37.947659
87.904831,131,38.157342
91.057847,91,38.315979
91.678328,85,38.460398
91.235824,89,38.61785
84.634631,166,38.882321
91.421222,87,39.046986
91.191854,89,39.181658
89.20398,126,39.465737
91.451878,90,39.648398
91.17181,90,39.809991
91.850009,83,39.94805
90.095285,109,40.122202
90.858524,94,40.283579
91.145552,90,40.437098
92.010355,94,40.589447
90.780008,94,40.761763
86.342821,161,41.0115
90.73289,94,41.493927
91.361943,92,41.716743
90.985509,91,41.906164
91.771188,87,42.137488
90.266834,101,42.411959
90.265765,100,42.61555
90.347247,99,42.866431
90.87125,93,43.105968
91.695506,85,43.314507
33.51881,715,44.744521
91.143656,90,44.858394
91.0,90,44.986957
91.019634,91,45.110012
92.115909,81,45.242499
90.82466,93,45.379682
92.065756,87,45.49112
90.930289,93,45.607798
90.47443,102,45.75753
91.65561,86,45.874819
91.242154,89,45.986486
82.699358,179,46.442432
91.963752,82,46.565904
92.773328,78,46.673407
93.110587,75,46.784806
91.986511,81,46.887606
91.673369,85,46.989728
90.858335,93,47.103171
87.735621,128,47.278798
91.724137,84,47.390893
93.615104,73,47.500335
89.037135,112,47.650945
91.874052,83,47.773173
89.872533,106,47.905952
86.798298,151,48.102942
92.765901,85,48.221919
82.471097,180,48.483818
93.396747,78,48.620118
91.497105,86,48.738146
91.493385,86,48.863409
91.259919,88,48.987859
91.67776,84,49.092107
92.372985,78,49.187668
90.651748,94,49.303838
91.600524,86,49.420551
92.517326,78,49.542293
92.851711,87,49.654622
91.209858,89,49.970343
69.916993,317,50.482841
90.515192,107,50.620523
91.395444,87,50.70261
93.466633,70,50.803596
91.758501,84,50.887784
91.494428,86,51.002669
91.572198,86,51.093413
91.365902,89,51.203541
91.393044,87,51.333071
83.648661,165,51.568487
91.349168,90,51.668688
90.916294,92,51.786814
91.782077,98,51.919234
91.151825,90,52.052719
91.274009,90,52.166306
91.647687,85,52.286117
91.30931,89,52.402029
91.121797,90,52.551305
92.075367,82,52.705626
91.576133,85,52.817777
90.934109,92,52.968457
91.68518,85,53.135061
91.366678,91,53.304145
92.65457,97,53.477806
92.728372,74,53.857773
91.915656,97,54.027168
92.337085,79,54.164944
91.582787,85,54.302185
91.845104,83,54.416094
92.179498,83,54.549384
89.641077,109,54.716745
91.593598,85,54.816841
91.486292,86,54.929799
92.957777,73,55.015403
91.687839,84,55.115444
90.614219,101,55.281609
91.914751,85,55.399045
91.003986,92,55.543881
93.315777,69,55.63167
91.675935,86,55.759734
91.682117,84,55.870804
87.137417,145,56.059808
91.589471,85,56.181181
91.845017,83,56.298404
92.288644,97,56.414309
91.375149,90,56.561307
91.926068,83,56.681616
89.837629,120,56.830735
91.60743,85,56.94572
92.729375,77,57.048651
90.488518,107,57.197
84.994661,163,57.629834
91.245054,91,57.756237
91.995038,89,57.866435
91.70709,84,57.979481
92.628296,81,58.09703
91.495284,86,58.230196
91.030546,91,58.328845
91.58549,85,58.426896
92.165179,91,58.578535
92.604747,80,58.692136
91.23345,89,58.795314
85.323248,150,58.99522
90.945381,92,59.111773
91.47855,86,59.210708
84.88925,163,59.445417
91.596944,85,59.578029
83.411795,181,59.812185
91.296389,89,59.944939
91.620376,86,60.074405
90.1,99,60.228035
91.428281,87,60.351445
91.728198,84,60.463013
84.825136,156,60.687959
91.290052,88,60.810176
92.442467,87,60.925318
83.365164,169,61.367677
91.590418,85,61.477479
91.189476,91,61.609416
91.313739,88,61.738605
85.91347,149,61.942403
91.816308,96,62.075653
91.73688,85,62.20981
91.620948,85,62.339989
92.616708,81,62.479651
92.651724,82,62.603451
91.197175,89,62.741725
92.0,80,62.874272
91.26805,88,63.004405
91.298144,88,63.154424
86.27082,145,63.357826
92.06372,80,63.486364
92.742991,77,63.607585
91.739526,84,63.717199
91.510127,85,63.825031
92.22584,81,63.923868
92.336382,89,64.041542
91.586047,90,64.173448
91.108379,100,64.304216
89.748368,107,64.440093
91.696264,85,64.591156
89.702004,107,64.824829
91.343758,88,65.285539
91.659594,88,65.52092
91.893826,82,65.750009
91.133457,90,65.988327
91.529619,86,66.198451
90.767177,97,66.44049
91.756945,84,66.658352
91.822599,83,66.88987
91.893045,82,67.137446
92.214833,79,67.339502
85.781589,160,67.769932
91.83022,83,67.991583
93.063412,86,68.230253
91.959042,82,68.458533
92.358342,79,68.669125
89.535682,107,68.929668
91.876872,82,69.14206
91.909468,84,69.34849
92.756512,85,69.569976
91.842734,83,69.784999
92.367526,78,69.985439
91.399987,87,70.208297
91.567605,85,70.428694
91.5879,85,70.629634
91.597301,86,70.850525
91.618411,86,71.086699
91.899896,82,71.293582
91.591594,85,71.503675
91.141915,90,72.073467
88.829991,120,72.408201
91.787993,83,72.623648
91.7,83,72.878277
92.059649,88,73.118448
91.8,82,73.336915
91.398141,87,73.578538
92.046201,80,73.7983
91.085333,103,74.073662
92.098418,80,74.28318
91.840964,83,74.509055
91.793416,83,74.74091
91.885743,82,74.980224
92.206707,94,75.273579
83.960483,164,75.730607
89.510454,121,76.088765
91.322411,94,76.208505
91.797005,83,76.433455
83.661883,169,76.848249
91.522312,86,77.048425
91.511863,86,77.258584
91.933706,82,77.493677
91.989853,83,77.804785
92.29189,80,78.038636
91.689854,84,78.563195
92.137514,80,79.083754
90.829675,92,80.136064
91.868804,83,81.268132
91.486392,86,81.621465
91.628036,85,81.997706
92.0,80,82.320359
91.768348,83,82.564179
92.102948,82,82.78113
90.976145,107,83.115961
89.929815,104,83.398767
91.753618,87,83.640812
91.637492,85,83.949054
91.685132,84,84.208255
84.088374,166,84.718021
92.346118,78,84.864338
92.09715,82,85.050946
91.898555,82,85.250352
92.093952,81,85.432864
91.789527,83,85.618453
91.779277,83,85.818222
91.113631,100,86.055694
91.742982,89,86.263285
90.502558,100,86.448506
91.952068,81,86.628647
92.395871,77,86.818557
91.910151,82,87.014673
91.832418,83,87.192867
91.792777,83,87.359179
76.739642,239,88.180794
91.964608,83,88.359941
92.00378,82,88.533385
92.03853,81,88.724826
91.310853,88,88.938443
91.832493,83,89.158345
92.008402,81,89.348444
92.517843,77,89.523342
92.076787,80,89.704823
91.799824,83,89.898487
91.847341,83,90.148639
92.023452,81,90.340048
91.781021,83,90.53955
92.216415,79,90.728326
90.648047,96,90.972643
91.09622,94,91.208639
91.865897,82,91.413483
91.89953,82,91.613384
92.431414,77,91.808592
91.47474,86,92.028792
91.412176,87,92.268402
91.937026,82,92.469018
93.087388,80,92.672708
92.242955,79,92.861733
92.326388,78,93.054844
92.075864,80,93.237714
92.002624,81,93.437965
91.995987,81,93.642678
92.715304,76,93.828421
91.786123,83,94.02196
92.272906,78,94.1954
