#{"t_start": 1712518890.0446937, "env_id": "MountainCarContinuous-v0"}
r,l,t
89.414821,164,0.782783
85.856472,175,0.971745
92.191369,90,1.081564
82.129475,270,1.371896
88.704505,144,1.545223
79.123351,250,1.812016
85.837373,179,2.014515
85.868562,187,2.241288
74.086333,288,2.562653
75.725189,280,2.860753
90.895563,108,2.97983
84.179019,170,3.174127
93.365718,84,3.268278
82.801189,188,3.706697
77.886511,234,4.001551
82.27417,195,4.239224
77.564182,258,4.512222
85.928566,163,4.709042
86.643068,150,4.865696
88.116664,144,5.028505
78.310963,258,5.303631
91.971071,88,5.4029
82.457289,195,5.621998
90.60982,132,5.758003
79.086236,240,6.025383
92.604362,83,6.119391
92.478652,84,6.216663
86.070382,145,6.370046
94.031488,67,6.587425
83.474317,181,6.808072
84.170424,189,7.05567
92.5337,91,7.165788
77.504209,280,7.50836
75.065025,273,7.858736
67.8223,375,8.339574
82.967673,179,8.524364
92.572553,108,8.648657
91.705664,86,8.727446
90.270549,105,8.857492
89.804402,121,8.991835
90.5,95,9.102494
91.389436,90,9.196645
91.104462,91,9.322453
92.55408,75,9.406278
90.785508,102,9.508627
92.244224,83,9.759477
91.945567,112,9.931062
88.067209,145,10.100966
89.749009,104,10.211136
91.078663,92,10.308902
84.416457,165,10.509271
91.683982,87,10.615498
92.78481,79,10.699846
92.471376,81,10.791131
79.603286,216,11.023914
94.279446,79,11.109463
82.02664,197,11.362971
69.451558,356,11.777944
94.169515,78,11.87659
88.364965,132,12.027727
83.874751,171,12.257045
88.194334,141,12.438142
81.989489,212,12.683821
90.931384,92,12.975169
91.067006,95,13.090809
91.480983,89,13.202965
92.571643,76,13.293082
89.722949,111,13.441162
86.652596,151,13.623503
92.673716,79,13.711241
84.230454,176,13.911539
93.123055,78,13.987376
92.738063,77,14.081523
89.637068,110,14.219155
91.98432,83,14.313301
92.244088,82,14.412067
91.364935,88,14.514899
92.155451,79,14.603795
94.998534,76,14.686062
83.472285,190,14.889174
81.492576,197,15.112771
90.970047,92,15.223886
90.329433,103,15.331711
91.463189,120,15.470703
90.938067,92,15.594925
92.598919,76,15.720129
91.88739,83,15.830531
78.281799,265,16.338016
91.595031,85,16.439119
90.89409,92,16.584325
92.2,78,16.714875
90.958123,107,16.865421
91.029816,90,16.983857
91.5,85,17.126864
93.107817,88,17.270037
93.541228,78,17.41168
91.698979,84,17.583404
92.218285,95,17.716043
92.101282,85,17.824199
90.698658,99,17.974356
91.256983,89,18.113446
93.899481,75,18.238307
90.398784,102,18.413522
92.079384,81,18.566151
82.403582,199,18.860127
90.857614,92,18.99737
91.845113,83,19.109349
85.986515,173,19.360944
91.516759,96,19.513739
92.537369,80,19.639675
93.257433,74,19.749877
92.085605,81,20.204939
90.928217,92,20.3312
87.359713,161,20.533084
91.958044,82,20.649319
92.035329,82,20.767853
86.370871,152,20.972885
91.858753,83,21.065664
91.458609,100,21.197898
91.382529,88,21.351585
92.009209,84,21.484732
88.156375,121,21.661475
91.46856,87,21.771253
92.61371,76,21.865419
84.521427,174,22.096017
84.977277,153,22.288171
92.166789,89,22.397948
90.254335,99,22.528061
94.294951,71,22.663603
91.032054,91,22.77417
90.350242,98,22.899576
89.727742,116,23.057699
83.478973,178,23.346059
91.196611,89,23.531492
90.8,92,23.694405
84.573774,163,24.204065
91.24291,89,24.381733
85.881162,152,24.660799
91.436716,89,24.792747
92.045703,87,24.981692
88.594835,148,25.246347
91.781422,84,25.394935
85.528459,162,25.637418
83.750932,165,25.926253
92.222792,81,26.084322
91.5,85,26.19314
91.125074,91,26.30905
89.599766,123,26.562423
90.912065,92,26.726231
91.401893,87,26.845528
91.555979,87,26.9751
89.151961,132,27.16722
90.302198,101,27.316404
75.752026,264,27.737711
85.709631,167,27.992044
91.731295,84,28.363714
94.004039,71,28.461009
91.718938,83,28.587162
91.738514,85,28.70714
91.294526,88,28.826106
90.6,94,28.943643
91.343642,88,29.073833
90.8,92,29.199116
91.460734,87,29.345064
91.739496,84,29.45484
92.665966,87,29.595872
90.457225,101,29.769383
92.444261,88,29.918893
87.158542,168,30.240379
