#{"t_start": 1712518890.0446937, "env_id": "MountainCarContinuous-v0"}
r,l,t
91.2,88,48.354146
91.215401,88,48.505864
91.191225,89,48.651854
91.583244,85,48.762778
91.397333,87,48.885876
91.58854,85,49.007306
91.296598,88,49.104331
92.370236,92,49.229617
85.894704,143,49.405695
91.0,90,49.553951
91.695426,84,49.654622
85.908751,158,50.086936
92.540169,84,50.219793
91.165528,90,50.38684
90.943632,93,50.536821
91.713329,86,50.620523
91.347128,88,50.718274
91.817768,87,50.828819
91.376523,87,50.919797
90.985762,92,51.035935
91.997169,84,51.13647
68.257932,337,51.58212
91.73109,85,51.692354
91.273581,88,51.801497
89.522245,116,51.968445
91.599977,85,52.089026
91.2,88,52.200592
91.398633,87,52.319102
90.473992,96,52.451294
93.15881,73,52.584556
91.544659,86,52.737316
91.942728,82,52.84698
91.599988,85,52.985029
92.605146,75,53.142648
91.1,89,53.304145
92.565213,82,53.45566
93.054294,75,53.834523
91.391988,87,53.980155
91.197756,89,54.150936
91.725552,84,54.28407
92.766695,84,54.400025
91.103377,92,54.549384
87.491461,130,54.73731
91.437387,87,54.849132
92.064102,82,54.932002
91.299476,88,55.04956
88.049394,122,55.249641
91.940443,89,55.365225
91.1,89,55.481347
92.025219,81,55.615028
91.402335,88,55.732188
91.632088,84,55.854686
92.496423,91,55.965086
91.680503,84,56.081234
91.696043,84,56.185693
92.465461,79,56.298404
91.313725,88,56.414309
92.128549,82,56.552801
91.680666,84,56.664057
91.644719,85,56.767448
92.660331,75,56.863858
92.243595,82,56.979968
91.559673,85,57.093366
83.026302,178,57.573212
91.505213,101,57.696425
91.919373,83,57.812959
91.205864,90,57.912893
91.171525,91,58.027114
91.32575,87,58.179696
91.799887,83,58.278759
91.745958,83,58.380528
91.996755,81,58.495828
91.919221,82,58.622718
91.67642,98,58.750041
91.983546,120,58.894522
91.712975,85,59.01287
91.525945,86,59.111773
90.711275,94,59.226333
91.233723,89,59.361555
87.279017,129,59.562339
90.598799,97,59.688942
91.599093,85,59.794514
91.624439,85,59.910936
91.929641,86,60.042748
89.570319,106,60.200979
89.359163,119,60.364568
91.328483,91,60.493407
91.847202,96,60.624773
85.307153,151,60.862681
91.516999,86,61.203164
91.340575,88,61.30507
92.936899,86,61.409643
92.481839,87,61.510538
91.384859,87,61.652518
91.442382,87,61.792176
91.635851,84,61.910241
90.913631,93,62.025689
91.920367,82,62.149948
91.703887,85,62.276516
91.191997,89,62.408818
91.128306,90,62.559631
91.301362,88,62.692897
91.280301,88,62.842716
91.462204,88,62.975805
91.663586,85,63.125408
91.0,90,63.258319
91.822243,83,63.37536
91.609264,87,63.506279
91.631253,92,63.640826
91.761125,84,63.748821
89.988198,102,63.875967
91.555432,86,63.990268
91.78496,84,64.121625
91.409177,88,64.235782
92.444186,78,64.322215
91.594973,86,64.440093
91.6,84,64.591156
93.2583,76,64.757827
91.511006,86,65.223918
91.942879,82,65.403547
91.825421,86,65.628743
91.604494,85,65.873765
93.792444,68,66.050017
91.9,81,66.258414
92.063901,81,66.464285
91.641897,85,66.678621
90.895137,95,66.951486
91.38606,87,67.193018
90.812632,100,67.460073
91.594615,85,67.698659
92.175233,81,67.909885
91.580443,86,68.15365
91.104285,90,68.398431
91.79361,83,68.617153
92.277742,79,68.802396
91.544968,86,69.029439
91.284999,91,69.263676
92.868082,74,69.45872
91.927325,82,69.668268
91.592077,85,69.875785
91.600898,85,70.099207
91.971009,82,70.290501
91.7,83,70.510043
91.745342,84,70.735075
91.192737,89,70.963563
91.042285,90,71.198394
93.302513,76,71.378639
91.322548,88,71.6012
91.67202,84,72.168592
90.5563,108,72.459906
92.823721,73,72.660187
91.845347,83,72.915631
91.897754,82,73.150522
93.173273,73,73.328594
92.218976,80,73.550632
91.505177,86,73.788337
93.890147,70,73.969215
92.063436,80,74.181911
92.888399,76,74.382552
91.322926,91,74.657238
91.614034,90,74.899086
92.065237,81,75.148401
91.705506,84,75.403652
91.629197,85,75.656418
92.103668,81,75.868357
91.7,83,76.098671
91.759821,83,76.200995
91.99781,81,76.413529
91.7,83,76.623395
92.818895,75,76.79869
91.919589,85,77.003328
90.069761,102,77.253073
91.69635,84,77.493677
91.63827,85,77.823374
91.6,84,78.048276
92.292255,79,78.570185
92.098688,87,79.108252
91.239868,89,80.149911
92.047673,81,81.29629
86.669539,142,81.914689
91.359271,88,82.224667
93.361463,67,82.47164
92.587548,81,82.703031
91.473975,86,82.960417
90.543296,105,83.267893
91.899719,82,83.483085
85.988457,151,83.967672
92.566949,78,84.208255
92.010882,82,84.511989
91.945268,82,84.713008
91.739667,84,84.871711
91.912576,82,85.068435
84.44462,174,85.460101
84.165075,164,85.861316
92.350993,78,86.030466
91.755334,84,86.232088
83.707073,166,86.578224
91.886702,82,86.76422
92.455381,78,86.938485
92.441276,77,87.110562
91.553483,86,87.296514
91.7,83,87.49858
91.8,82,87.668575
91.830377,83,88.118767
91.956641,82,88.291847
92.573631,75,88.471965
93.319441,71,88.628219
92.508796,76,88.818604
93.068042,74,88.988515
92.127903,80,89.201488
91.73992,84,89.390798
92.044889,81,89.579328
91.970781,81,89.778255
91.8,82,89.948523
92.210476,79,90.190528
91.850998,83,90.390577
92.6,74,90.57337
91.855792,83,90.789809
92.11051,80,90.978604
91.5,85,91.198302
91.632448,85,91.405884
92.018193,83,91.608337
91.846226,83,91.818856
91.8,82,92.028792
91.964665,81,92.235778
91.551815,85,92.458512
91.25267,107,92.722575
91.786271,83,92.922873
92.155455,79,93.118361
92.049084,81,93.323431
91.927477,84,93.524495
91.838533,84,93.720494
92.005234,83,93.91997
92.13315,82,94.108698
