#{"t_start": 1712518890.0446937, "env_id": "MountainCarContinuous-v0"}
r,l,t
91.728565,98,0.704648
75.042531,304,1.046282
56.276146,562,1.670614
88.683484,129,1.812016
83.164035,198,2.03015
84.678957,184,2.251295
90.999791,97,2.361078
79.752997,250,2.641186
92.909026,104,2.750961
87.290792,135,2.892634
94.392699,78,2.98083
86.103484,174,3.189753
70.899074,356,3.801463
87.783803,140,4.001551
92.4,76,4.103782
85.008547,175,4.286097
90.916566,110,4.411884
86.361451,141,4.575221
88.490854,133,4.724674
77.200519,276,5.028505
81.701462,205,5.24074
88.654654,121,5.381762
89.626214,110,5.502788
91.6465,92,5.606364
82.191142,209,5.820896
81.109678,205,6.056635
80.329531,228,6.307539
92.476995,83,6.385671
86.51095,165,6.760776
88.654672,142,6.91785
90.539497,102,7.05567
91.823333,84,7.150163
86.833488,188,7.38765
91.739508,86,7.505355
87.326659,171,7.712287
93.308398,74,7.818265
81.286814,213,8.08608
92.453371,82,8.180232
82.896875,245,8.471841
89.918469,114,8.58576
81.419027,191,8.78995
92.217789,94,8.906642
82.078464,200,9.134145
89.263135,131,9.290899
89.334702,127,9.424445
84.520735,178,9.790727
86.683648,138,9.986157
90.760898,96,10.100966
89.07109,126,10.242394
69.81075,343,10.631507
91.966083,84,10.72509
88.041401,153,10.887234
90.996104,92,10.99156
76.53665,265,11.31405
92.43699,82,11.42448
88.352639,126,11.577733
91.663932,84,11.660701
77.802915,253,11.960088
91.180834,92,12.063752
93.973706,84,12.177768
90.307598,99,12.310596
91.538632,93,12.4355
89.167882,111,12.573359
91.5,85,12.652571
78.893429,240,13.155596
86.366298,186,13.361167
93.16412,76,13.458962
90.695737,94,13.582179
79.894035,213,13.811389
86.843214,158,13.987376
91.243961,90,14.097152
85.895813,154,14.281662
85.553714,171,14.486442
81.202093,205,14.713501
83.724557,172,14.898071
67.139365,373,15.316078
94.077539,71,15.394211
91.182221,96,15.513524
92.947381,94,15.671763
85.244899,169,16.052077
90.078025,128,16.214247
83.46875,189,16.458877
88.19894,150,16.707367
83.605638,198,16.983857
82.821788,177,17.272071
91.648424,85,17.423142
90.108338,122,17.631649
92.027057,82,17.745679
90.305829,111,17.90066
77.605008,255,18.316943
91.820663,87,18.476233
92.852323,74,18.608919
91.394451,87,18.750352
91.795389,86,18.875751
80.869649,213,19.156628
93.28251,85,19.282411
85.878125,155,19.561036
92.251897,80,19.655313
91.699117,86,19.781728
92.570249,79,20.236593
91.340182,95,20.362462
91.763443,84,20.470285
91.513923,87,20.591161
91.727411,84,20.718903
85.969055,163,20.922638
92.21435,80,21.020689
91.68019,84,21.128737
91.529009,88,21.257422
92.28231,78,21.382834
91.739895,84,21.529753
92.052423,83,21.645841
90.037913,110,21.786876
91.381422,87,21.896668
91.555848,86,21.996619
91.5,85,22.118011
91.492399,86,22.22519
91.115344,90,22.351074
90.12603,100,22.485354
91.577036,85,22.60556
91.894679,82,22.72328
91.540847,88,22.823557
91.441372,87,22.950144
93.23709,87,23.073327
86.183572,159,23.31303
83.712259,188,23.68141
91.918773,86,24.063574
92.913575,73,24.181216
89.905949,116,24.413685
91.310608,89,24.593299
84.609428,181,24.898039
83.334105,203,25.279715
91.354462,105,25.440704
94.301508,72,25.558391
85.900115,148,25.809114
91.026914,95,25.967366
93.531268,70,26.104978
88.128126,136,26.275988
77.391818,244,26.726954
84.419938,159,26.958
79.165986,227,27.276367
91.441631,87,27.416985
91.836244,86,27.557458
92.212812,80,27.695171
89.42571,113,27.858412
93.183716,71,27.975703
89.93431,131,28.409612
91.641833,86,28.527175
92.052118,82,28.657215
91.578832,85,28.774271
92.13212,82,28.874376
90.886155,93,28.993586
91.517934,86,29.119255
90.949955,92,29.266523
91.635748,98,29.407562
84.452199,158,29.666174
90.647522,95,29.841378
91.675404,85,29.962867
90.213751,98,30.149377
92.037511,82,30.306187
91.6,84,30.453014
91.375199,113,30.634349
92.448622,79,30.772656
