#{"t_start": 1712518883.7103229, "env_id": "MountainCarContinuous-v0"}
r,l,t
83.058168,209,0.976184
78.376899,312,1.339936
70.564967,359,1.731872
71.186746,380,2.186991
92.822945,82,2.297866
91.106785,125,2.439016
91.70879,107,2.56442
62.069624,490,3.19568
72.727838,313,3.559361
93.910544,70,3.643501
92.280963,92,3.955265
71.34726,326,4.357983
82.98791,214,4.601832
91.556772,105,4.713966
92.311009,84,4.809627
87.200732,146,4.960594
93.534128,72,5.039125
92.799118,94,5.145075
92.394365,86,5.246692
80.330336,240,5.512454
92.041103,82,5.606642
80.902429,199,5.850471
91.07113,95,5.944602
93.113627,72,6.054389
85.047837,166,6.234559
92.782747,113,6.350007
91.278879,93,6.460211
91.798584,94,6.570061
88.656093,146,6.735227
93.418331,72,7.032507
88.159621,125,7.179549
84.319581,167,7.366564
91.229048,104,7.505715
80.316249,221,7.737909
86.738593,144,7.895212
92.807986,80,7.989359
87.147443,162,8.162018
91.03114,101,8.275631
92.792808,80,8.364521
91.281286,105,8.490911
92.153332,83,8.6013
88.429923,128,8.734209
89.819879,111,8.858732
90.242867,100,8.959931
92.003943,83,9.054079
89.156471,148,9.210748
85.718563,167,9.393366
87.186332,160,9.571398
85.036034,153,9.759952
94.235543,68,10.025049
92.035851,118,10.15084
93.030479,72,10.245015
92.462025,76,10.335922
94.070893,75,10.448154
91.690664,91,10.542335
92.925883,73,10.620468
91.791732,85,10.714615
88.579379,140,10.878453
92.470461,77,10.980493
88.232511,126,11.10592
90.11173,103,11.215692
92.904783,77,11.315817
81.990657,208,11.543854
92.117301,81,11.636997
93.728284,74,11.716133
92.334072,80,11.799727
92.357455,90,11.893653
93.243051,76,11.971993
83.948436,179,12.170892
91.135646,94,12.280728
91.889848,91,12.375379
85.089607,197,12.578997
93.450501,81,12.673167
92.087737,81,12.751683
90.914092,96,13.015948
92.081526,81,13.1108
93.005852,82,13.204952
93.375038,71,13.31148
89.174965,117,13.453274
88.144561,132,13.610836
90.499382,99,13.739656
88.041435,129,13.889614
92.181258,80,14.015019
92.734999,77,14.109167
93.389826,80,14.208734
91.757804,84,14.326196
93.201828,72,14.420451
92.480125,80,14.514603
80.330285,237,14.776293
91.561875,86,14.858735
92.098085,87,14.967403
92.940614,73,15.046187
89.14067,115,15.175856
92.178801,79,15.256648
85.70664,165,15.441371
92.172509,81,15.531016
93.415044,74,15.62527
87.332821,143,15.784837
92.389302,78,15.858666
92.336079,77,16.078223
92.164545,80,16.203627
92.114548,82,16.317531
91.946068,82,16.404085
92.044434,81,16.49824
92.021099,84,16.592391
