#{"t_start": 1712518377.6077874, "env_id": "MountainCarContinuous-v0"}
r,l,t
91.470115,102,0.462037
41.326644,718,1.229956
89.14728,110,1.339829
84.230411,198,1.563833
81.907005,206,1.780407
85.021125,212,2.044384
89.088589,176,2.243577
78.507126,288,2.615363
90.074797,100,2.738215
87.037464,176,2.964634
71.039881,355,3.777662
92.68379,76,3.861816
89.025985,123,4.028523
83.947053,180,4.244802
91.646063,94,4.396194
81.344209,201,4.609881
86.80346,163,4.796143
92.972559,91,4.900477
93.38137,69,4.977733
86.8997,144,5.14997
86.08626,147,5.307387
85.071745,161,5.490393
92.068236,82,5.629864
92.082557,82,5.72056
89.245345,138,5.85693
89.6,104,5.981568
89.529807,136,6.138686
93.3,67,6.209999
90.697213,98,6.366257
92.022638,95,6.552468
91.522547,87,6.655073
84.123572,163,7.040122
86.200145,152,7.220688
85.828642,166,7.391819
74.871856,273,7.725306
90.470514,118,7.848183
89.27539,118,8.024117
84.376839,222,8.270084
86.507658,157,8.441718
80.22779,219,8.653097
86.845457,161,8.83796
89.941153,123,8.990215
91.285918,89,9.08474
72.356233,355,9.5419
75.114673,310,10.084527
88.513753,120,10.220972
86.42342,153,10.500513
94.248856,71,10.583971
89.375447,160,10.756503
89.015145,116,10.887191
86.230773,160,11.056185
74.432524,274,11.341312
91.3,87,11.421124
78.072299,230,11.666952
89.841882,111,11.788095
85.411955,176,11.99352
82.490846,259,12.252168
92.388268,78,12.33031
83.280567,184,12.545238
87.234793,148,12.697544
93.899458,69,12.980827
90.012146,156,13.194666
79.869179,226,13.418203
92.446119,78,13.496725
89.8384,119,13.649533
92.343995,83,13.769013
92.751093,75,13.850069
85.267703,172,14.102417
92.372326,81,14.168942
91.877462,102,14.30221
84.558782,164,14.469777
92.708716,75,14.577505
90.67825,107,14.694538
82.084816,209,15.048119
92.241505,81,15.147396
90.420329,97,15.250136
93.234349,77,15.356084
86.155932,146,15.664204
92.058122,81,15.784985
91.742087,83,15.910926
91.722134,97,16.064029
93.489128,79,16.14292
85.47807,155,16.495064
92.370819,78,16.592241
92.245918,81,16.679661
91.786097,86,16.770341
92.329928,85,16.925778
91.773398,91,17.031029
87.904553,145,17.179834
92.869723,74,17.250638
88.027928,139,17.425336
90.733454,99,17.551272
93.116593,93,17.65098
87.962375,180,17.832314
91.731896,87,17.932976
90.295805,114,18.045094
86.281419,154,18.199076
91.639722,98,18.308876
91.898113,82,18.430858
84.032057,165,18.646354
92.458795,92,18.741208
85.103154,153,18.892398
90.79406,105,19.013834
92.02578,82,19.092448
93.562101,77,19.229226
91.809339,84,19.323674
91.346616,89,19.55379
91.921239,82,19.648301
91.668211,87,19.747337
87.235843,170,19.930847
91.509164,87,20.030071
92.099924,80,20.154693
89.032039,142,20.380456
92.581252,76,20.505867
92.302384,79,20.655511
91.726993,99,20.7613
91.986927,83,20.855841
91.830659,83,20.939994
91.457442,87,21.074337
88.313855,136,21.226655
93.273172,71,21.336325
92.558348,76,21.427356
91.515858,105,21.541712
92.082765,81,21.658689
92.81735,76,21.749155
91.710349,86,21.840977
91.988154,88,21.927867
91.816212,87,22.026262
89.069252,152,22.193055
92.916604,75,22.258025
87.492701,151,22.441762
92.089116,80,22.520773
83.788084,182,22.888015
91.927348,86,22.994674
91.607827,84,23.077559
90.53087,97,23.17737
91.875955,86,23.260543
91.710078,85,23.360378
92.364574,80,23.426939
75.773702,260,23.702935
73.781248,287,24.065954
91.878673,85,24.167917
92.131177,87,24.318896
93.523976,68,24.393259
93.12744,74,24.487434
92.994182,77,24.624071
88.02929,131,24.776697
90.796214,107,24.886884
91.692002,85,24.989575
92.231355,82,25.071664
92.050197,92,25.178337
91.799979,83,25.261208
92.053768,82,25.340241
93.027643,91,25.423475
92.279884,81,25.517822
91.873732,84,25.807575
91.82033,86,25.932966
92.066028,81,26.038511
92.123343,80,26.164919
91.44241,87,26.286254
91.790964,83,26.374289
92.157409,88,26.47393
92.352212,83,26.562289
79.18318,253,26.824368
77.960013,228,27.163447
91.595323,85,27.25271
84.494157,181,27.444575
92.663861,90,27.537124
92.014138,94,27.637003
93.690962,73,27.715512
91.792215,86,27.83823
91.466467,101,27.948303
91.505128,89,28.036731
90.736055,94,28.115248
91.515684,86,28.205122
91.93492,96,28.330588
91.243546,88,28.464439
91.895735,84,28.575405
91.992314,81,28.664825
85.798427,151,28.988897
91.786313,83,29.083322
87.017666,139,29.21997
89.19843,119,29.350813
91.399866,88,29.436511
91.813391,84,29.530877
91.396605,87,29.629391
86.807992,145,29.787815
91.594553,85,29.870956
92.069779,95,30.004494
92.829214,75,30.104167
91.146124,92,30.235949
90.865831,95,30.419169
92.9918,73,30.497696
91.887957,82,30.587546
90.079372,112,30.719945
92.097645,80,30.812351
91.921253,82,30.899537
84.244062,174,31.096539
92.280194,88,31.219073
91.038804,92,31.313397
92.09828,80,31.40203
84.610109,175,31.697295
91.847463,85,31.829473
91.859066,83,31.918677
91.690876,84,32.174256
91.843411,84,32.264607
88.584097,116,32.388447
91.225319,90,32.481308
87.939205,142,32.633321
90.167795,100,32.74547
87.308514,150,32.963744
91.686208,87,33.051218
82.737511,181,33.251117
92.094634,80,33.332455
91.789346,83,33.418781
92.019988,82,33.507276
91.490959,87,33.601248
91.839173,83,33.679757
91.608533,88,33.784985
91.806379,85,33.874904
91.787589,83,33.959412
92.059099,81,34.047873
92.11288,80,34.135
91.827216,83,34.216133
93.155662,79,34.341741
92.235204,87,34.430885
91.789694,83,34.509403
91.100503,92,34.662781
92.59766,89,34.800076
92.331829,82,34.894259
91.623067,90,35.199659
91.862897,83,35.294546
91.567046,86,35.379529
92.889555,79,35.461789
85.445319,162,35.646163
91.592868,85,35.74126
91.115018,91,35.893256
91.506396,101,36.014785
92.326829,83,36.109014
91.806765,84,36.23075
91.596058,85,36.34051
90.694139,94,36.465625
92.03137,83,36.548429
91.493593,86,36.647885
91.389329,87,36.733085
91.599198,85,36.831619
91.282424,88,36.930774
90.914141,93,37.029482
91.825971,84,37.107923
91.775252,85,37.197807
90.77382,94,37.307795
91.490603,86,37.397138
91.499999,86,37.508064
92.863055,83,37.613238
91.76206,84,37.70727
91.437254,87,37.792422
88.595925,118,37.923305
82.140135,182,38.339234
91.737529,86,38.426908
91.471969,86,38.521094
87.421637,134,38.681897
91.486089,86,38.796171
91.279784,88,38.912553
92.572488,76,38.995745
92.96314,73,39.095988
91.683611,85,39.195341
90.3,97,39.274884
91.491257,86,39.377026
84.114041,169,39.560741
91.391657,87,39.683471
90.988397,92,39.787093
90.916342,92,39.8588
91.552688,86,39.961267
92.899691,72,40.042773
86.028218,155,40.289836
91.421919,87,40.442817
91.397027,87,40.537028
91.104907,92,40.656477
90.655981,95,40.745218
91.278235,88,40.843391
91.281765,88,40.960519
90.336666,104,41.057698
91.373814,91,41.162203
