#{"t_start": 1712518377.6077874, "env_id": "MountainCarContinuous-v0"}
r,l,t
71.941684,448,0.798285
89.121468,117,0.926785
69.766543,379,1.355467
92.898931,98,1.461751
88.219603,173,1.655817
78.222592,263,1.938967
89.555377,148,2.139104
81.410538,262,2.464016
85.347693,165,2.660345
74.215899,281,3.029979
64.611161,447,3.932711
90.232717,147,4.143613
72.738979,342,4.573508
84.039847,212,4.796143
74.487253,313,5.161293
88.719444,119,5.29107
90.02747,122,5.434198
92.328137,88,5.540507
92.804176,89,5.672673
88.504085,153,5.834295
92.670254,90,5.936891
89.633124,116,6.057273
83.628529,189,6.303963
91.3,87,6.489249
82.594719,255,6.971941
92.202368,88,7.102631
88.982623,114,7.240327
85.693253,173,7.40902
91.302222,125,7.591688
84.746234,170,7.760288
93.275028,105,7.870533
85.125489,172,8.118379
86.531295,162,8.285704
84.557439,163,8.468652
91.215869,113,8.57459
89.25382,128,8.715607
92.533975,99,8.822423
91.811026,92,8.963043
87.003524,156,9.115898
82.70167,184,9.301489
90.59097,121,9.510827
92.931414,71,9.589658
90.714558,94,9.670284
83.890446,168,10.084527
91.472148,87,10.178637
88.527219,138,10.4062
86.207062,147,10.606243
86.572853,164,10.79004
67.90107,345,11.16389
92.787419,78,11.241171
91.284285,88,11.329807
91.453516,90,11.421124
85.276354,155,11.588435
91.366376,89,11.666952
84.750359,179,11.855185
85.154804,175,12.067552
84.044882,170,12.243563
91.115821,89,12.33031
90.00627,111,12.450884
81.080191,234,12.697544
91.679379,92,13.051455
90.634982,102,13.170727
76.702691,261,13.433825
89.480506,130,13.574486
85.285872,156,13.791011
90.590086,104,13.940176
91.5,85,14.052349
90.478636,105,14.153639
88.647149,118,14.30221
87.382729,158,14.469777
92.1,79,14.573504
86.933447,149,14.746017
93.03663,74,14.849876
91.975352,82,15.016366
93.691387,83,15.121364
91.525241,87,15.234113
87.666837,144,15.448931
91.817127,102,15.664204
88.869667,150,15.879663
90.6,94,16.050021
92.031592,82,16.12664
92.774208,78,16.215683
92.270482,81,16.479541
87.629317,141,16.647919
91.749972,84,16.726536
86.782669,143,16.966892
93.227354,78,17.050573
92.100842,82,17.125095
89.050333,119,17.250638
92.046571,83,17.352668
92.145596,92,17.46552
92.704557,78,17.565703
92.110235,81,17.65098
92.785355,78,17.732517
91.95212,85,17.816522
82.74517,209,18.029365
91.484274,104,18.146719
92.444742,77,18.230357
91.438502,87,18.340189
90.82976,111,18.51588
92.05278,84,18.609954
83.609602,196,18.797688
82.343526,197,19.013834
91.06472,91,19.108071
87.702562,129,19.292417
93.337214,70,19.523266
91.877498,83,19.597616
91.960985,82,19.680377
92.318661,80,19.797095
91.652949,85,19.880234
92.702384,79,19.963775
92.951598,89,20.063407
84.693347,177,20.365365
91.654021,85,20.474607
90.687845,104,20.659516
87.846238,155,20.845308
90.531995,99,20.952747
75.982982,255,21.273823
91.499642,87,21.396106
91.954189,82,21.49028
85.152257,152,21.689966
87.010155,144,21.840977
92.231119,78,21.927867
92.556584,80,22.026262
90.650199,95,22.120107
91.113182,89,22.21067
92.699225,81,22.304911
87.819072,147,22.474978
92.533338,84,22.70374
90.609115,103,22.825187
83.343307,169,23.027544
90.409892,99,23.126927
92.213526,81,23.210637
91.475743,94,23.310495
92.04585,81,23.393687
91.019595,91,23.495102
93.183756,85,23.57754
88.253069,149,23.737646
91.624735,102,23.872673
91.923011,84,23.963067
85.331648,148,24.142876
85.435,152,24.387195
92.152943,80,24.471792
91.608734,89,24.624071
93.103318,78,24.718221
91.521569,86,24.808072
91.653296,92,24.902417
85.614844,176,25.107446
93.634336,69,25.178337
91.286556,89,25.274327
91.829543,84,25.341901
90.944655,99,25.461226
85.153544,162,25.823194
89.959149,113,25.972617
90.868764,100,26.141024
90.787804,109,26.286254
92.558296,81,26.374289
92.655909,89,26.47393
91.755552,84,26.562289
91.128656,95,26.662335
92.867478,86,26.762339
91.231566,89,26.862605
91.334324,88,27.006421
92.677923,82,27.116037
85.516004,148,27.284352
91.558666,87,27.380143
85.236098,183,27.581092
91.899714,83,27.652621
92.021708,82,27.731137
87.125486,140,27.916494
93.198659,78,27.989863
91.811585,91,28.084
91.709578,101,28.189493
83.990106,168,28.421773
91.68339,84,28.516777
92.774415,76,28.618407
93.523894,76,28.701138
91.417529,88,28.964272
92.0,80,29.051522
92.293392,81,29.130196
82.800168,191,29.331534
91.581414,86,29.420884
91.770037,83,29.499721
92.3,77,29.589171
92.270388,79,29.687906
91.764109,84,29.771343
91.758657,84,29.854252
91.749961,105,30.004494
92.3,77,30.104167
93.048243,83,30.21522
91.578773,85,30.387832
91.808399,83,30.481972
91.6,84,30.583335
91.515961,88,30.681789
91.940219,82,30.771132
92.132498,80,30.851956
91.594482,85,30.956947
92.939741,73,31.049264
81.666387,199,31.282135
91.809652,83,31.375955
84.618443,175,31.634388
90.871666,94,31.795809
89.421112,106,31.934295
86.601848,158,32.248989
86.375641,143,32.402516
85.793819,153,32.567741
92.979125,90,32.66457
91.590444,85,32.751689
89.280349,115,32.945606
93.489677,71,33.018004
92.141582,80,33.101854
91.899627,83,33.18457
91.336577,88,33.28564
92.935094,75,33.351161
91.597036,87,33.451289
91.39474,87,33.551069
92.439678,92,33.64812
91.353546,88,33.742726
89.913611,102,33.848268
91.22889,89,33.943373
89.446636,107,34.061026
91.792092,83,34.151118
92.066187,81,34.233044
92.404653,79,34.353089
91.714856,84,34.430885
91.890499,82,34.509403
92.362396,79,34.662781
91.612857,88,34.800076
91.493143,99,34.909885
93.3957,80,35.210937
91.25227,92,35.299649
91.709973,84,35.383538
92.948539,84,35.477302
91.89447,84,35.570357
91.344176,88,35.661875
93.481888,89,35.768872
91.8,82,35.924512
90.922598,92,36.014785
84.188578,197,36.278123
90.728397,94,36.416476
91.724466,84,36.51546
91.540686,86,36.598004
91.88667,83,36.682218
91.582578,86,36.781201
91.498785,86,36.879967
93.450493,80,36.966445
91.705546,84,37.0451
92.953254,74,37.123541
91.13787,90,37.213572
91.668616,85,37.307795
91.414818,86,37.41275
91.365156,87,37.51338
91.534671,86,37.62878
91.497174,86,37.722896
91.272294,88,37.813255
91.575101,86,37.892043
92.053653,86,37.997718
91.582762,90,38.307399
81.778312,199,38.521094
91.154128,90,38.645999
91.069203,91,38.762891
91.498381,88,38.879128
91.604519,85,38.962401
90.772138,103,39.095988
91.542931,86,39.199156
91.521252,88,39.274884
91.156722,91,39.377026
83.678202,174,39.564221
93.368535,81,39.683471
92.8504,76,39.764573
73.984847,290,40.073926
85.867444,163,40.321472
91.098106,116,40.505244
77.371821,242,40.785958
91.472482,86,40.894826
91.226093,89,40.990965
84.25985,163,41.143836
85.563868,154,41.543338
91.664859,85,41.62589
93.406265,79,41.704518
80.859496,197,41.919887
91.623658,85,42.009719
86.721441,155,42.197788
90.541106,97,42.309384
91.646735,86,42.392569
83.092197,172,42.591786
88.927271,116,42.701565
91.360671,87,42.793029
91.716345,89,42.902891
91.286485,88,43.009821
92.712913,76,43.119497
90.848214,93,43.224288
92.697555,85,43.318731
92.250646,80,43.389392
91.164142,89,43.470907
84.090019,177,43.669436
91.424166,89,43.824053
91.511505,90,43.955035
91.293554,92,44.053491
93.208606,74,44.142781
76.358867,253,44.60558
91.347956,88,44.70012
91.0,90,44.822803
91.390174,87,44.916943
91.251214,88,45.053293
91.414968,87,45.141399
90.159936,101,45.244726
91.762999,84,45.335861
91.043505,92,45.423861
86.070003,159,45.59122
90.353405,98,45.707392
91.287941,88,45.806583
90.999942,91,45.904309
91.389994,88,46.02108
91.208359,89,46.127196
83.763015,170,46.32249
90.890804,92,46.419299
90.422081,97,46.535891
90.010042,102,46.636155
91.236146,89,46.782878
90.900763,92,46.856912
90.660427,94,46.9554
86.959246,137,47.100287
71.796202,299,47.693931
92.212636,81,47.804309
90.789483,96,47.901965
90.071175,103,48.007072
90.599308,95,48.099975
90.943273,92,48.253443
91.1,89,48.353691
91.657562,88,48.431893
