#{"t_start": 1712518377.6077874, "env_id": "MountainCarContinuous-v0"}
r,l,t
81.731304,200,0.546604
87.456678,170,0.711162
49.233297,682,1.47728
72.518,370,1.874555
89.985158,105,1.997595
86.597872,150,2.196422
92.928568,83,2.294076
58.21416,526,2.964634
85.652378,192,3.23051
93.660047,70,3.660453
85.236819,162,3.843923
91.263342,91,3.963383
93.05113,71,4.062454
79.144045,253,4.413944
91.16272,115,4.5453
92.138156,86,4.634166
84.872003,176,4.839175
91.811123,89,4.929599
86.452188,156,5.11008
79.285525,227,5.371641
78.156077,252,5.688709
73.716458,283,5.993833
91.974889,94,6.088516
79.117903,241,6.472485
78.771708,249,6.943399
85.632501,165,7.185764
89.024236,123,7.308615
91.277972,104,7.425501
77.181341,285,7.760288
76.616668,260,8.102755
90.374849,99,8.207109
91.806235,90,8.301354
89.91845,126,8.437879
89.443758,117,8.560474
92.158981,85,8.637593
92.949003,85,8.736659
88.318483,149,8.900601
89.536136,111,9.038287
92.424951,95,9.140672
83.072624,209,9.389682
92.945412,74,9.510827
87.838596,158,9.670284
85.677262,161,10.053261
92.627928,89,10.168744
91.38148,112,10.353989
93.854469,81,10.500513
86.587383,152,10.673856
85.55006,189,10.872071
91.6,84,10.956847
93.434907,87,11.056185
91.224052,90,11.154792
93.057949,76,11.235667
92.840869,78,11.298556
79.404506,247,11.5734
92.47971,77,11.642315
92.066596,84,11.729454
85.644467,151,11.886454
85.544983,162,12.067552
86.132927,163,12.252168
92.556886,83,12.33031
91.853366,87,12.419323
85.953882,147,12.587668
78.627219,257,13.114177
91.577928,92,13.203879
85.331442,152,13.366843
91.004136,109,13.481098
87.729158,128,13.633397
92.066083,98,13.771104
66.458279,414,14.285596
92.217385,83,14.368714
84.77663,173,14.581503
89.941469,117,14.710163
91.687528,129,14.912392
91.796923,109,15.094885
91.25236,91,15.201396
92.014697,81,15.297492
91.928086,82,15.448931
91.497677,86,15.617039
90.405656,99,15.783211
92.049305,83,15.895285
92.035928,82,16.048011
93.465485,71,16.111018
91.381375,88,16.215683
93.109961,80,16.479541
93.362642,81,16.581644
92.108801,81,16.664027
89.391341,115,16.847248
89.145041,115,16.984066
92.567684,91,17.078215
91.328646,112,17.198093
92.26332,89,17.294579
91.681831,87,17.401004
91.972775,83,17.498162
86.721457,142,17.665856
92.100452,85,17.751106
87.019897,133,17.900777
91.772239,90,17.982441
94.287183,69,18.061133
92.624309,77,18.123641
93.277487,89,18.230357
93.350781,81,18.324553
92.162496,86,18.451962
87.222449,139,18.63073
84.336799,184,18.813396
91.723521,86,18.907926
92.461526,78,18.998186
91.081136,90,19.092448
93.39872,68,19.196838
91.972484,92,19.308051
92.444627,76,19.523772
89.580655,132,19.663863
88.747138,127,19.830304
91.679627,88,19.913535
92.507474,90,20.013569
87.871934,124,20.231097
92.457372,90,20.355911
92.928139,75,20.427325
92.468736,85,20.627874
92.45399,79,20.721617
92.471065,80,20.818626
87.163578,214,21.074337
84.900197,174,21.273823
92.837785,77,21.39594
79.692661,219,21.674343
89.340309,119,21.805588
92.316251,79,21.893106
92.368874,84,21.977505
92.145782,83,22.057497
90.943578,109,22.182962
91.416065,86,22.258025
87.103407,133,22.426161
91.67888,115,22.68811
85.3475,156,22.872375
89.153641,121,23.010795
91.755941,85,23.093754
82.522341,213,23.327092
90.443481,108,23.426939
92.056812,81,23.527544
92.567626,77,23.60878
93.754416,112,23.718557
91.365281,94,23.840923
89.619382,115,23.973073
91.661465,92,24.095898
86.972603,152,24.3379
92.161642,84,24.42451
92.266492,79,24.503082
91.419935,89,24.671328
91.706853,88,24.776697
92.74729,78,24.860552
92.189713,82,24.943863
91.237382,89,25.039858
91.838074,83,25.13199
91.818904,83,25.223332
91.555983,86,25.305688
93.029947,80,25.387106
91.526669,86,25.470834
92.123478,85,25.717342
85.735235,158,25.961587
85.058759,183,26.238937
91.319691,99,26.362026
91.838448,85,26.456425
84.652979,158,26.613233
90.737811,107,26.739398
92.419163,87,26.824368
80.752376,217,27.146216
86.105589,162,27.316554
91.617351,95,27.421957
92.281701,86,27.505963
86.593144,153,27.684262
92.197459,80,27.756195
92.223006,81,27.86961
92.871963,76,27.958757
91.491253,89,28.036731
83.530454,192,28.236398
92.376807,79,28.330588
72.499846,300,28.716763
91.91714,82,28.975896
84.464494,161,29.146578
91.610296,85,29.21997
91.0,90,29.31413
84.956107,171,29.499721
91.688102,84,29.589171
90.753448,102,29.704466
91.65163,90,29.804274
83.546079,167,30.020737
91.613887,84,30.121123
91.742365,84,30.235949
92.994882,71,30.387832
91.963882,81,30.481972
85.574553,152,30.668173
86.961304,139,30.818351
90.305082,110,30.930691
92.109264,79,31.033644
92.24895,81,31.127789
91.922043,83,31.234584
91.693788,85,31.329024
91.940159,82,31.403092
92.052411,81,31.570457
91.357663,133,31.7794
90.524186,110,31.918677
91.752839,95,32.177257
91.6728,85,32.272222
91.4,86,32.351991
91.843014,83,32.449484
82.61451,204,32.66457
91.330877,89,32.751689
91.4,86,32.912457
91.334041,91,33.018004
90.831855,92,33.101854
91.919023,81,33.201157
87.795302,136,33.332455
91.864915,85,33.418781
91.698602,84,33.518674
92.991671,73,33.601248
87.688745,159,33.771012
91.819639,83,33.848268
86.006847,149,34.016519
91.080376,97,34.121931
91.423954,87,34.216133
85.510237,165,34.399638
91.78558,83,34.493798
92.448024,81,34.631534
89.490524,113,34.800076
91.664377,84,34.894259
93.479202,78,35.190661
91.422961,87,35.288549
91.700374,84,35.370842
92.196832,81,35.446159
91.860092,82,35.545389
91.705712,84,35.646163
91.894569,82,35.724355
92.489268,78,35.861614
83.607017,172,36.061653
91.248074,89,36.185492
92.322172,91,36.30926
91.2,88,36.431653
91.679298,86,36.531485
91.260875,89,36.632255
85.377148,161,36.797842
86.602299,148,36.966445
92.299724,78,37.0451
88.762226,118,37.170862
91.833419,87,37.260341
91.39865,87,37.361155
91.633903,85,37.452554
91.954368,83,37.546742
90.826462,109,37.679637
91.234007,89,37.778533
92.688562,80,37.86013
91.12251,92,37.969212
91.268903,89,38.260105
91.426262,90,38.381637
91.583946,85,38.473786
90.857436,93,38.591081
87.413435,163,38.796171
91.665301,88,38.895771
89.632275,116,39.02921
89.65793,108,39.162985
90.632861,95,39.243634
91.86195,85,39.345687
91.03587,91,39.443512
91.138925,104,39.545114
91.633198,94,39.683471
92.323971,81,39.780577
91.505201,88,39.8588
85.063906,170,40.042773
91.06563,91,40.211443
91.389226,87,40.305843
89.406676,117,40.489614
90.284292,98,40.593969
91.297613,88,40.719451
91.062053,91,40.810779
91.271209,90,40.926487
91.2,88,41.010805
90.815749,97,41.120603
82.045224,202,41.560638
91.270388,89,41.641497
35.424271,678,42.39134
90.759221,94,42.494205
91.391022,88,42.607423
91.787291,84,42.687557
91.137343,91,42.783422
88.347298,127,42.918533
90.965387,92,43.034503
93.033131,77,43.141865
79.526626,219,43.374828
90.660748,95,43.455281
91.57352,87,43.552364
90.917234,98,43.669436
91.49114,86,43.808479
91.395579,87,43.944941
88.429875,126,44.08474
91.229064,90,44.192797
90.546615,96,44.470426
90.5,95,44.574287
91.282389,88,44.690108
92.130212,83,44.781844
92.192165,89,44.890305
90.81461,93,45.022042
90.80725,94,45.133192
91.145862,90,45.206349
90.760545,93,45.319132
92.091606,88,45.406399
91.182753,89,45.490774
90.599991,95,45.59122
91.114432,90,45.706144
92.770311,90,45.806583
91.263231,94,45.904309
91.778742,94,46.036814
91.09219,90,46.132244
91.107651,89,46.238132
56.536351,449,46.779868
91.215383,97,46.867416
91.459511,87,46.9554
91.036833,91,47.052853
90.946686,91,47.147272
91.298067,88,47.23707
91.347045,88,47.609363
90.478557,96,47.700935
91.483825,86,47.821884
91.345152,88,47.901965
89.6,104,48.016071
91.686756,86,48.115608
92.306888,90,48.253443
91.468701,87,48.337407
90.941502,94,48.431893
89.459314,106,48.569852
91.199787,89,48.654989
92.655024,79,48.740722
91.557897,86,48.838827
90.68566,94,48.940043
92.908132,83,49.03605
90.6896,94,49.154674
90.759378,95,49.259981
90.989231,91,49.374097
91.394887,87,49.46978
90.839787,93,49.562491
91.588218,85,49.647326
91.4761,87,49.769395
91.266922,88,49.86393
91.207254,99,49.964497
91.03613,96,50.074275
92.491663,76,50.152844
90.369776,98,50.264613
91.344384,88,50.507522
91.199208,89,50.622252
90.88012,92,50.722403
88.737537,139,50.901418
91.122482,91,50.998545
91.387358,87,51.090756
90.738931,94,51.188694
90.849971,92,51.284039
91.312286,88,51.367325
91.395431,87,51.474513
85.66328,160,51.681797
90.60927,96,51.774993
91.489511,86,51.861973
91.14101,90,51.971732
91.725653,85,52.054767
91.537815,86,52.151504
90.908496,92,52.293367
92.807452,87,52.382145
91.210258,90,52.479427
91.115306,90,52.583858
91.043449,92,52.699975
92.272366,80,52.787988
91.5,85,52.874744
91.160164,90,52.964393
91.194846,89,53.066981
92.125457,94,53.162135
91.108601,91,53.265441
90.153852,111,53.587333
91.737407,84,53.694757
91.570388,85,53.828213
91.653439,85,53.922283
85.99559,143,54.079339
91.146652,93,54.195653
91.2,88,54.280037
90.439107,97,54.374194
91.705676,84,54.468342
92.965727,72,54.564889
91.702155,96,54.679969
91.772012,83,54.77954
91.499061,86,54.936429
91.066179,92,55.030596
91.564994,87,55.125385
91.564792,85,55.213501
91.499064,86,55.357768
91.483241,87,55.451913
88.286618,125,55.60949
91.522672,86,55.699847
91.57393,85,55.78106
90.741339,94,55.875259
91.2889,89,55.969406
91.533894,86,56.063691
91.90026,83,56.2054
91.088374,90,56.304126
84.04293,167,56.718854
91.438873,87,56.827782
91.587531,85,56.907157
90.880793,92,57.004432
91.567338,87,57.111104
91.755238,84,57.220379
90.83038,93,57.316993
91.813862,84,57.407714
90.963505,91,57.555379
91.5,85,57.628618
91.439592,87,57.72301
91.299877,88,57.840241
91.582382,86,57.955594
92.522251,82,58.049733
90.698165,94,58.175405
90.884448,92,58.291868
91.223774,89,58.409817
91.549706,86,58.535287
91.179101,89,58.645756
91.499611,88,58.760329
90.82273,93,58.893638
91.108043,90,58.974085
91.276641,88,59.068233
91.528621,86,59.162379
91.370728,99,59.275402
91.774106,84,59.369724
91.114514,90,59.443525
90.435341,97,59.553646
85.799349,175,60.056439
91.28285,88,60.15106
90.585849,95,60.266026
90.16288,100,60.369952
91.643242,86,60.47739
91.397483,87,60.572679
91.478795,86,60.66682
91.511488,86,60.766825
91.446417,86,60.869181
83.2495,173,61.058007
91.605765,86,61.152249
90.64252,96,61.255238
91.785639,83,61.353001
90.580226,95,61.447189
91.374553,88,61.558104
91.296803,88,61.653774
91.397545,87,61.73262
91.548212,89,61.883947
91.508635,86,62.025622
92.379169,82,62.123704
91.399748,87,62.217592
91.499944,86,62.31194
91.499878,86,62.411776
91.48308,86,62.541608
90.666031,94,62.638451
91.663337,95,62.749895
91.63318,85,62.836096
92.127381,80,63.087492
90.024385,113,63.21978
91.82651,85,63.313075
91.289968,88,63.401764
85.741465,158,63.575181
92.128407,81,63.682433
88.269917,121,63.836571
91.244685,88,63.993352
90.838419,93,64.087497
91.207765,89,64.193962
91.413079,87,64.273113
91.576386,85,64.36758
90.896762,92,64.476984
91.36201,88,64.571146
91.6,84,64.650051
91.860051,83,64.754909
91.008756,91,64.834327
91.569902,85,64.92846
91.58696,85,65.022601
91.688039,84,65.148149
91.726782,84,65.244777
91.520826,86,65.334036
91.574106,85,65.444169
91.190206,89,65.538237
91.270355,88,65.647502
91.271523,89,65.821871
91.65744,84,65.916831
