#{"t_start": 1720870395.8171456, "env_id": "MountainCarContinuous-v0"}
r,l,t
67.903926,361,1.542384
57.826403,507,2.126828
77.245257,259,2.620227
85.197174,164,2.788596
53.883167,554,3.434998
92.007234,88,3.540781
85.214297,187,3.740417
92.102985,79,3.81892
84.275393,215,4.058828
88.643215,131,4.540315
91.616276,103,4.635039
88.28483,123,4.77104
76.630913,284,5.121455
89.159949,177,5.323695
85.330605,185,5.523349
80.029759,248,5.771812
67.446237,345,6.249245
90.943192,110,6.388135
92.275319,103,6.631086
93.340327,67,6.722082
82.466589,229,6.954142
92.880732,83,7.071944
90.496785,117,7.200944
86.85511,145,7.431287
90.997314,119,7.554126
93.126499,84,7.904284
93.618229,82,7.984401
89.656808,115,8.13722
67.621357,357,8.535735
83.657046,190,8.753687
87.988293,150,8.920136
91.465354,99,9.053452
81.33379,198,9.382182
85.859567,153,9.535067
78.233107,234,9.833588
90.468686,118,9.966918
85.364677,170,10.198081
90.480843,116,10.318489
76.616403,279,10.643862
92.882484,79,10.733937
84.572655,171,11.09944
90.999604,105,11.215744
86.332303,151,11.380047
88.268312,137,11.534208
91.051126,108,11.779441
90.917222,96,11.926668
80.314582,216,12.150541
88.216922,140,12.350381
91.169492,103,12.466523
88.852528,112,12.595646
91.5,85,12.697045
89.690514,109,12.795618
82.651089,192,13.03187
92.720185,84,13.129725
86.975401,152,13.266291
91.627904,87,13.436918
90.241227,105,13.546867
88.12803,122,13.685317
90.987729,101,13.793809
77.522742,263,14.291889
90.640106,102,14.393138
90.270705,102,14.498478
83.282181,189,14.688117
92.103346,99,14.777843
83.134402,177,14.993455
91.826883,84,15.083119
89.053734,113,15.208174
88.254091,136,15.380665
87.852807,127,15.563869
92.926166,84,15.663892
91.859204,106,15.763674
90.528834,98,15.881017
92.102956,81,15.960864
92.018061,84,16.060153
91.947144,94,16.144666
85.415041,157,16.313489
83.287498,187,16.545101
92.608162,100,16.639232
85.648394,165,16.825183
84.13714,179,17.225721
93.397587,77,17.313195
83.089318,198,17.526059
91.976928,81,17.61204
93.155204,79,17.695254
91.079236,90,17.795095
91.013607,92,17.895235
92.895507,93,18.028713
87.916187,142,18.278029
90.951053,92,18.373657
91.171766,103,18.485741
92.0158,84,18.5741
91.301881,108,18.699282
85.552299,169,18.861167
93.290296,75,18.94303
88.553872,122,19.060639
93.91695,67,19.128397
91.458133,90,19.228538
92.412158,80,19.309716
92.039724,81,19.403884
85.761786,159,19.573612
87.081285,149,19.76623
73.187606,291,20.204771
86.055855,149,20.371752
85.496805,177,20.58755
92.487634,78,20.689576
92.411224,100,20.831152
91.939667,82,20.925244
86.211928,169,21.108816
83.192535,182,21.325835
92.572478,78,21.393261
90.686251,95,21.49474
87.684019,136,21.631706
90.691677,98,21.724105
92.45043,78,21.818712
92.496143,81,21.917901
92.377904,78,22.008323
92.565696,94,22.11076
92.938457,78,22.171751
69.229268,335,22.603623
92.464049,80,22.740298
93.043223,74,22.83445
92.130329,85,22.955755
91.25918,89,23.047975
85.520696,152,23.354524
92.022605,81,23.448666
91.5,85,23.53438
89.802851,108,23.672948
83.027359,177,23.849322
79.957929,215,24.088315
93.389286,85,24.194422
91.8,82,24.272681
91.060823,94,24.372239
91.371064,108,24.48912
82.075082,185,24.672402
92.15205,80,24.769109
93.0,70,24.847614
89.292127,112,24.967958
91.8,82,25.071661
92.910148,78,25.152909
91.261224,112,25.293194
93.3886,74,25.371774
93.041313,73,25.43782
91.645086,91,25.552136
82.162209,185,25.783779
91.470203,88,25.878708
91.847749,95,25.967678
91.366624,89,26.21474
91.215024,101,26.352501
91.945074,83,26.453799
92.002039,84,26.539428
91.796307,83,26.635863
90.697337,108,26.753661
89.816859,105,26.887377
92.145158,81,26.967676
92.654592,75,27.046057
92.435028,87,27.14041
92.929075,81,27.230242
86.183002,144,27.471092
92.178167,80,27.573129
92.507574,76,27.641297
92.819226,79,27.735193
92.83743,72,27.798097
92.199874,79,27.951734
92.320991,92,28.078867
85.158578,159,28.318307
93.149496,71,28.46859
91.736986,85,28.582007
91.904111,86,28.685394
93.855513,73,28.751359
91.773796,84,28.8455
89.589534,106,28.965183
83.159832,179,29.149124
86.225017,148,29.464208
90.661937,95,29.581229
91.215683,90,29.695092
87.067391,150,29.850683
91.941921,83,29.934718
93.311777,71,30.000476
91.936143,82,30.117937
92.053156,83,30.200305
92.330954,80,30.28437
91.528931,89,30.412446
91.670937,85,30.51699
91.853288,84,30.595562
91.26001,102,30.694872
92.211241,80,30.764613
87.198118,144,30.948453
91.999384,81,31.026583
92.208607,88,31.116601
90.265916,100,31.296461
91.660584,84,31.40961
92.673062,80,31.516258
92.721014,78,31.594302
92.287059,83,31.694344
82.866339,190,31.887716
91.180815,90,31.979105
88.793176,120,32.098892
