#{"t_start": 1720382314.9189525, "env_id": "MountainCarContinuous-v0"}
r,l,t
-73.649514,999,1.766024
70.564712,433,2.173819
78.464558,265,2.423088
86.17661,187,2.596816
77.961912,263,2.854942
71.467692,348,3.165314
88.436378,119,3.432464
94.808571,72,3.512092
92.277055,87,3.613376
85.701276,171,3.780052
81.781578,210,3.980863
75.124991,291,4.275625
85.413012,179,4.441948
91.418085,104,4.548054
87.011297,169,4.715711
83.163534,217,4.939435
81.571993,196,5.115715
87.688508,128,5.226972
79.607143,238,5.457727
90.389565,104,5.563833
91.487209,103,5.657891
85.977476,164,5.936741
88.643421,115,6.026148
92.983122,71,6.088656
85.303472,157,6.224488
83.589742,190,6.410028
91.291127,90,6.488737
91.215692,98,6.609576
86.509317,159,6.762452
93.603505,76,6.837363
85.441685,171,6.978009
77.361905,262,7.262699
93.370821,78,7.353638
92.295924,92,7.42396
91.234023,94,7.511451
93.274779,73,7.580362
87.169973,143,7.763554
93.42694,73,7.850669
91.785674,89,7.98669
91.764704,89,8.081602
93.250177,77,8.161003
93.041677,73,8.239639
86.613852,165,8.41085
91.752868,86,8.663664
92.361558,99,8.771062
84.985522,162,8.935404
91.325969,120,9.07771
82.405045,209,9.284702
87.803348,131,9.416765
78.483554,275,9.687017
93.356697,79,9.775751
90.727437,95,9.861067
85.499191,181,10.039594
85.945665,161,10.222071
91.134038,93,10.317416
90.679366,100,10.406188
90.343863,121,10.52492
91.967959,88,10.610882
93.35178,73,10.68192
90.026754,120,10.814155
88.383617,120,10.942425
90.987502,118,11.060804
88.755363,118,11.341707
91.800817,84,11.426645
88.398059,164,11.620767
92.305682,80,11.692228
91.167304,96,11.797951
79.718544,236,12.037285
91.1,89,12.130666
91.442259,95,12.224144
93.831167,75,12.329033
92.055034,81,12.429556
93.338706,88,12.540038
90.61527,106,12.636323
89.396505,130,12.778136
93.514586,78,12.861456
85.689624,148,13.021552
91.313217,97,13.135463
90.379873,108,13.269086
91.250914,97,13.40358
84.588094,167,13.639585
91.038416,92,13.756501
92.642257,84,13.872666
85.675621,154,14.037364
90.838011,95,14.137241
92.88036,75,14.365913
85.50017,155,14.531777
91.524321,87,14.617981
90.765158,98,14.722611
89.710217,125,14.866165
91.981478,83,14.952431
91.5748,86,15.034244
91.174461,101,15.150504
94.367816,74,15.222465
92.942987,84,15.322552
91.257491,91,15.41857
84.349954,175,15.601981
91.028305,93,15.696123
90.561938,99,15.813243
93.143939,71,15.900651
91.958926,85,16.022743
88.612429,127,16.153508
90.6,94,16.247743
90.358,98,16.358944
93.453456,71,16.432849
90.258581,111,16.553169
93.642448,82,16.631694
83.391037,178,16.849143
84.79275,176,17.070041
91.50903,87,17.322985
88.665823,120,17.454214
91.385608,88,17.547022
92.100122,85,17.63219
93.489358,67,17.711705
93.783773,68,17.784352
85.339648,170,17.9685
91.071022,91,18.074871
91.131449,103,18.18393
82.85468,187,18.383728
93.934234,65,18.446621
83.218332,181,18.646175
87.422547,147,18.797987
90.787025,103,18.917371
92.459862,79,18.998844
89.005986,112,19.136709
89.302445,114,19.245864
92.241506,94,19.352396
90.944998,92,19.431277
85.15039,168,19.613091
87.821385,137,19.753758
89.6,104,19.860915
91.588997,85,20.092077
91.0,90,20.198374
91.723488,85,20.30067
90.246422,127,20.433533
91.168259,89,20.533649
91.358518,89,20.633451
92.27105,79,20.716794
90.546504,100,20.84915
92.451407,87,20.965662
92.57971,80,21.091072
91.412962,87,21.211318
91.55186,86,21.316631
94.103433,70,21.407233
76.12716,252,21.717021
91.01074,107,21.827356
91.87449,82,21.915339
91.876317,83,21.99682
90.50005,96,22.107116
91.261917,90,22.211557
91.629599,104,22.36448
79.167235,240,22.648222
90.286468,109,22.764427
92.562879,76,22.848068
91.625369,86,22.947925
72.946859,296,23.4108
87.227423,131,23.56193
81.596467,196,23.778896
92.753356,90,23.873048
91.246935,91,23.977833
92.131421,85,24.056344
91.233689,90,24.164584
76.474995,249,24.438644
90.887075,93,24.538916
92.763643,80,24.631579
90.52663,96,24.768052
90.584343,96,24.882855
81.921482,193,25.088148
86.588566,147,25.247972
86.193836,159,25.430009
90.407381,97,25.532356
90.898815,92,25.629761
91.079799,95,25.734002
90.816087,98,25.834275
94.400937,70,25.911886
89.720602,115,26.19478
92.242489,81,26.278123
93.954558,92,26.379246
84.877691,159,26.545308
90.390031,97,26.654459
91.751361,86,26.749276
90.462177,98,26.854436
91.314613,88,26.945822
91.097435,90,27.042801
90.142803,128,27.175553
85.050234,170,27.357052
91.758246,85,27.438102
91.03316,91,27.543563
91.1,89,27.638278
90.245848,98,27.741275
91.048885,91,27.837431
90.664474,95,27.935885
91.035739,105,28.037689
90.866908,94,28.159356
93.306342,73,28.240969
54.676627,488,28.757959
