#{"t_start": 1720382314.9189525, "env_id": "MountainCarContinuous-v0"}
r,l,t
21.477856,893,1.670619
62.26147,484,2.117397
84.905788,182,2.290264
90.105773,135,2.420084
85.151907,180,2.58119
92.032181,111,2.692943
92.161608,88,2.782784
77.892508,240,3.008322
87.534229,158,3.149161
90.306617,125,3.414141
76.36943,266,3.694777
90.109285,116,3.81473
94.407964,73,3.874648
87.460943,139,4.014972
80.637385,221,4.244366
89.864504,116,4.347609
83.781127,189,4.535036
92.691594,112,4.65255
76.865111,248,4.891432
93.243517,79,4.963263
89.599655,121,5.073454
87.541523,154,5.226972
92.100248,83,5.308597
85.537873,173,5.473745
88.871323,145,5.616111
91.068361,102,5.709013
93.473749,77,5.890971
90.887956,105,5.97888
90.760671,112,6.088656
92.926499,78,6.161976
85.421466,151,6.286997
90.743683,105,6.378464
85.173383,182,6.578328
91.914172,89,6.65684
93.647585,73,6.745402
80.00868,228,6.953347
89.108933,115,7.05708
90.897553,109,7.161643
93.358015,71,7.253464
90.919383,98,7.361193
90.758553,99,7.439968
89.890332,140,7.578705
89.292242,113,7.708791
89.940311,107,7.847247
93.277222,86,7.979692
91.519759,93,8.081602
91.706567,98,8.179499
93.634347,76,8.262936
83.142433,200,8.629038
90.539661,110,8.753846
92.41274,79,8.82427
91.443203,87,8.920116
92.514686,85,9.02031
93.018212,74,9.099411
85.127922,160,9.254721
92.885902,93,9.358066
84.202411,200,9.560006
92.654406,83,9.649491
84.611921,183,9.81884
91.392233,89,9.908765
90.843854,99,9.990031
91.563403,94,10.10121
92.384103,85,10.177321
89.039195,114,10.317416
87.509387,158,10.452861
92.388924,86,10.552828
88.940752,140,10.684423
92.372995,115,10.810641
91.48254,88,10.909799
91.917417,96,10.995674
92.391648,82,11.07023
91.2369,90,11.335683
89.96997,136,11.49154
92.039227,85,11.592147
93.940968,72,11.663691
92.049397,90,11.757776
90.170545,112,11.878181
83.654067,170,12.037285
93.738939,70,12.114759
82.603757,209,12.355709
91.166216,96,12.482323
91.341206,88,12.572903
88.608928,132,12.704176
90.664882,100,12.810089
92.132375,81,12.891917
93.777062,85,12.986981
85.217429,167,13.187721
90.831038,98,13.322485
91.104305,91,13.45073
91.2,88,13.562349
84.663506,159,13.772737
88.919655,134,13.939698
89.8,102,14.039203
93.503602,68,14.122731
86.748446,170,14.450853
92.275152,88,14.546053
83.164799,176,14.739609
93.87998,76,14.818902
84.303888,161,14.986981
90.968558,93,15.082452
92.015153,93,15.187203
91.521545,88,15.281349
79.68413,220,15.515027
91.936654,84,15.601981
89.85581,151,15.762594
94.137917,73,15.85375
91.506815,88,15.970339
86.764755,152,16.148509
84.019867,184,16.340181
92.476441,76,16.422845
92.406518,79,16.512358
90.949209,94,16.600062
90.810078,95,16.715176
91.389911,88,16.801873
91.308649,89,16.910413
93.195331,82,17.022621
86.116404,162,17.369817
89.422619,109,17.488283
90.364163,105,17.600718
91.270547,90,17.694715
91.5,85,17.784352
87.528623,129,17.923679
88.84764,115,18.060771
90.670051,95,18.162287
91.030075,93,18.246823
91.391994,92,18.360085
91.782607,96,18.462246
90.981839,93,18.566979
91.290198,90,18.661798
93.409243,73,18.735093
92.116364,80,18.813611
91.100765,92,18.918237
92.483538,92,19.014469
82.988286,176,19.225703
82.772627,194,19.415174
90.836519,97,19.517479
91.762118,84,19.597433
91.96645,89,19.676188
91.064902,94,19.7824
92.734412,82,19.87654
90.992607,93,20.123274
91.156429,90,20.23001
92.544314,81,20.317186
90.6555,94,20.427083
91.140414,90,20.519301
91.610624,86,20.616419
90.9,91,20.699899
92.765234,78,20.816355
82.757463,201,21.091072
91.480411,87,21.211318
90.885856,93,21.332596
91.213456,90,21.448409
89.574691,108,21.580725
91.42563,87,21.692232
88.497668,144,21.842985
91.097732,90,21.94091
90.8,92,22.029268
92.85597,88,22.131976
89.611564,113,22.274924
85.379735,162,22.501738
90.754072,94,22.598321
91.309334,88,22.698182
93.74727,77,22.781016
90.595472,116,22.914689
92.106471,85,22.997887
92.200578,80,23.242594
92.211344,81,23.329621
91.131412,92,23.427935
91.390606,89,23.531261
90.632961,97,23.646262
92.235385,81,23.733227
85.390002,159,23.888673
90.289492,100,23.993454
80.05424,220,24.236584
91.418712,89,24.332349
92.062573,83,24.431064
91.153687,92,24.531661
90.024166,104,24.653485
85.294235,167,24.875381
85.412375,161,25.040361
91.081839,92,25.14826
89.82441,105,25.258425
90.109853,108,25.375854
90.7,93,25.473271
90.619482,95,25.576882
91.357,88,25.671019
90.033053,100,25.779397
92.450265,84,25.878838
91.033889,98,26.145068
92.912776,80,26.231282
91.770546,88,26.331274
91.023579,91,26.427278
90.971239,92,26.518935
90.756755,93,26.607192
92.369277,83,26.706675
90.114682,102,26.80717
93.180798,76,26.885685
93.146257,90,26.998889
88.134553,123,27.126082
90.792051,93,27.222428
90.983704,94,27.323233
90.40175,111,27.438102
94.084012,68,27.511426
72.944743,285,27.805795
90.815856,93,27.909938
78.767751,238,28.175277
74.001029,277,28.459473
89.117718,138,28.609251
91.691929,89,28.728808
