#{"t_start": 1721114315.6781776, "env_id": "MountainCarContinuous-v0"}
r,l,t
56.015277,563,3.072233
82.801097,232,3.602544
78.87805,301,4.347255
55.636952,537,5.837993
86.156905,146,6.22511
85.681637,183,6.656062
74.714795,271,7.321805
87.675827,131,7.66263
88.807846,116,7.96942
88.125619,130,8.946687
88.321265,136,9.302828
88.932106,124,9.62566
90.933529,109,9.885529
89.711961,107,10.177275
89.663718,124,10.526749
93.46189,74,10.716371
91.387538,105,11.009223
91.897665,83,11.251849
88.457091,119,11.579447
92.081608,88,11.818493
75.77478,268,12.497308
77.023331,242,13.063278
92.709429,77,13.245094
86.201235,146,13.616604
89.921543,120,13.900599
85.842826,154,14.269338
82.589911,209,14.855353
87.193813,148,15.740256
79.589179,249,16.382958
88.73047,124,16.681209
93.761903,68,16.845685
91.120074,95,17.101591
85.32252,199,17.629366
89.697135,122,17.95844
86.011658,163,18.396007
89.216292,125,18.722192
87.554193,145,19.085618
87.767442,127,19.376796
82.102454,256,19.995924
91.425951,88,20.22752
87.075402,155,20.611091
92.158703,88,20.819471
90.439578,99,21.086779
92.023328,84,21.294368
89.38965,116,21.568515
91.68615,85,21.784214
85.37303,181,22.588891
91.828922,84,22.774672
92.432821,81,22.978563
91.318279,87,23.20723
91.528786,94,23.465942
87.071937,134,23.832673
91.916192,99,24.078262
92.079631,81,24.266617
91.760591,91,24.546896
93.507129,79,24.749581
92.414686,84,24.971937
89.170723,118,25.252903
91.801749,98,25.488236
92.061018,81,25.712063
93.845077,71,25.872622
90.18765,101,26.112663
92.298142,80,26.330643
93.313561,69,26.530302
76.925493,242,27.146862
90.7,93,27.39809
87.638657,128,27.745303
91.610403,88,27.959933
91.66436,98,28.211922
92.268,80,28.403051
77.323357,270,29.401674
90.30151,102,29.688205
85.228477,163,30.116691
92.751669,87,30.339454
89.810509,114,30.691059
86.386832,174,31.135324
86.655451,155,31.497833
91.889256,91,31.728837
93.08418,75,31.9093
90.907167,92,32.097414
92.222656,86,32.311807
87.294022,135,32.650155
92.750753,86,32.88774
90.884269,94,33.146908
91.4,86,33.361606
77.809181,228,33.977574
91.622971,85,34.178483
89.397208,119,34.471228
91.113261,112,34.751101
94.757958,71,34.908301
94.552313,70,35.069198
84.731966,163,35.863461
93.509137,71,36.050419
92.587811,76,36.237926
91.507487,85,36.489474
91.403185,87,36.715971
89.963854,106,37.016583
89.64751,108,37.270281
83.241993,175,37.712499
91.985026,85,37.925921
80.259691,233,38.475338
91.018505,90,38.693109
91.80455,84,38.929641
90.646749,98,39.189912
91.653549,89,39.436311
90.813668,95,39.67722
90.748142,94,39.921041
90.6,94,40.161358
93.025417,72,40.357987
91.452135,87,40.580454
85.703617,161,40.974654
91.245375,89,41.184448
91.879305,83,41.377842
91.461836,87,41.626997
91.3,87,41.852703
92.533722,89,42.082554
80.809911,221,43.075842
83.897907,186,43.559409
90.878847,94,43.788031
80.5327,225,44.320253
90.770638,98,44.555659
91.807082,97,44.778813
93.710585,69,44.957064
91.154046,91,45.216573
91.436129,98,45.442142
90.613351,94,45.67708
91.708554,85,45.907869
89.610671,107,46.195412
84.842799,175,46.648791
91.594106,92,46.875378
93.605327,83,47.06462
91.399228,87,47.274518
91.42516,87,47.506396
92.730603,85,47.706431
90.861279,95,47.923517
92.343451,82,48.139714
91.33458,88,48.364623
91.36422,88,48.616597
93.319667,73,48.817547
91.451309,87,49.380687
83.731247,166,49.842008
91.75896,89,50.072351
91.524438,86,50.289692
90.905918,92,50.50171
91.256618,112,50.751044
91.226038,89,50.975613
83.802605,166,51.411435
90.827712,94,51.644167
81.833749,186,52.11956
92.814011,77,52.315948
89.768822,104,52.61619
90.9,91,52.833473
91.837389,84,53.032967
84.317296,174,53.446421
90.899314,93,53.689424
91.122484,90,53.919293
91.195127,89,54.14434
89.255435,128,54.478467
91.492206,86,54.698673
93.87137,74,54.91609
93.100225,75,55.094524
92.447691,79,55.312476
92.495331,77,55.525802
90.713043,94,56.09688
92.476496,84,56.314223
83.180074,172,56.701469
91.286701,88,56.904421
92.588274,81,57.118903
91.652083,94,57.411373
91.524222,87,57.662752
91.741416,89,57.891575
91.252503,91,58.131013
91.454256,87,58.357886
91.366342,87,58.595942
91.424796,87,58.839668
90.750976,104,59.132414
91.598665,87,59.359565
91.882881,84,59.645876
91.481722,86,59.848937
91.423669,87,60.086153
91.399559,87,60.330235
85.429721,168,60.787355
91.359848,88,61.029627
81.933859,192,61.582595
91.190058,89,61.858231
91.015715,92,62.108523
90.896341,92,62.353328
89.415099,112,62.63099
91.448029,87,63.228235
84.145995,165,63.679052
90.943976,92,63.901385
91.180999,99,64.142773
91.599182,85,64.361606
85.54438,152,64.764318
92.896138,83,64.980625
91.863686,83,65.174873
