#{"t_start": 1712518634.8310075, "env_id": "MountainCarContinuous-v0"}
r,l,t
73.167269,375,0.768832
48.762136,654,1.614753
78.365102,257,1.926748
82.651261,195,2.162046
74.282388,303,2.49265
85.446304,164,2.668248
87.892543,128,2.78377
88.214012,147,2.93393
87.484787,145,3.109351
92.693789,113,3.244839
90.26604,108,3.616155
82.522922,222,3.869444
93.285494,79,3.945996
83.462057,244,4.179436
93.839286,70,4.270075
74.591742,321,4.603276
83.056902,183,4.791977
82.203679,205,5.050484
80.788691,222,5.328739
86.578458,142,5.462183
93.091937,83,5.571905
92.400328,77,5.717695
92.314051,88,5.822893
88.049824,153,5.977208
88.661158,118,6.092305
90.024506,100,6.249141
88.0,120,6.599838
89.552912,107,6.711165
90.461165,107,6.871551
83.867941,197,7.068629
87.82809,127,7.197541
92.346619,79,7.276316
89.20283,115,7.401626
88.866564,130,7.590049
82.75542,199,7.842466
87.505129,136,8.05359
89.548085,118,8.179783
89.99801,102,8.321415
88.644058,153,8.493765
93.713848,71,8.57699
81.685031,206,8.777101
92.056737,99,8.886467
88.563145,119,9.027243
89.945042,107,9.153244
86.781447,137,9.341805
87.364813,149,9.483246
91.457099,89,9.766112
92.961173,79,9.861137
92.942349,86,10.018647
90.254892,105,10.191436
86.406791,144,10.364725
90.113201,128,10.494305
83.072033,188,10.714355
94.345223,69,10.810268
90.020134,139,10.999528
86.726219,142,11.155629
91.892532,88,11.249866
85.801113,174,11.471716
90.141651,117,11.615824
71.741557,318,11.960559
90.694235,125,12.102005
90.540767,97,12.228539
93.408323,91,12.359297
81.855096,196,12.623902
88.825903,126,12.782004
93.303849,75,13.108808
82.380341,197,13.328472
85.163288,179,13.539756
93.453755,75,13.642911
82.052611,235,13.892215
92.826692,82,13.993752
93.27829,72,14.083265
86.754611,141,14.261314
90.130988,99,14.360466
91.428467,103,14.472158
93.294117,84,14.562182
92.572646,76,14.635523
91.915172,84,14.727848
92.916094,81,14.82622
92.016093,82,14.922283
92.537704,78,15.006505
93.0,70,15.111678
93.696001,75,15.188222
88.879407,121,15.315775
93.390769,78,15.387631
93.54318,82,15.507206
77.889701,251,15.80863
78.822153,233,16.26923
84.893456,166,16.450394
91.2,88,16.544952
92.777114,78,16.639071
93.258076,86,16.733888
92.869389,76,16.797288
91.900418,83,16.896541
92.304851,78,16.966559
90.308252,117,17.108384
77.563745,234,17.343573
93.261359,75,17.418757
87.995218,142,17.585927
81.3457,195,17.798292
91.220056,111,17.917585
92.876275,74,17.999258
90.791108,95,18.140292
94.431017,69,18.234113
93.982794,69,18.36305
91.858683,101,18.54813
92.908317,85,18.689674
92.731927,74,18.767805
92.792286,77,18.846533
92.363179,79,18.91571
85.677249,150,19.316934
92.174127,83,19.447719
87.342018,136,19.630189
90.939548,99,19.868726
88.550955,130,20.010669
92.774347,74,20.092501
93.182148,88,20.180585
92.598958,79,20.257634
92.136632,81,20.336152
86.812226,149,20.478832
86.724266,152,20.679718
92.779497,77,20.792213
92.625603,74,20.912985
93.573147,69,20.993508
92.288959,87,21.140189
91.775704,91,21.243449
93.103095,75,21.372402
93.401447,74,21.493765
93.673252,80,21.571779
87.327278,132,21.713657
92.413104,78,21.794402
86.598296,143,21.945087
93.713906,88,22.10228
91.746639,95,22.194931
85.640232,155,22.358591
90.863801,93,22.571283
93.277626,70,22.714251
91.6,84,22.810884
91.910311,83,22.893509
86.000063,148,23.054546
92.179205,79,23.133068
78.717623,236,23.475086
92.76799,74,23.554114
84.008298,161,23.742283
93.498218,74,23.828458
91.768477,84,23.928368
86.639606,144,24.069388
91.836482,92,24.163529
93.651946,93,24.38927
87.677534,142,24.568831
92.889768,85,24.647379
93.047954,73,24.726382
91.906176,82,24.80481
90.007698,101,24.912473
93.227174,76,24.989486
92.60179,80,25.068032
92.985518,74,25.146448
91.798145,84,25.271956
93.125077,76,25.350872
93.494104,67,25.426353
86.852484,139,25.708544
91.920038,83,25.834808
80.275153,224,26.117701
92.639102,76,26.180198
92.602571,80,26.274337
92.47558,76,26.352851
91.9,81,26.446364
91.338831,93,26.523715
91.737654,92,26.649202
92.604044,77,26.727723
93.107705,71,26.806236
82.966,172,27.086955
92.31788,78,27.19676
91.813306,82,27.32311
92.055552,80,27.517102
92.105713,82,27.619774
92.780753,78,27.745488
85.0442,159,27.970973
92.2583,79,28.057617
92.30884,78,28.12104
86.189305,143,28.27768
92.465298,77,28.44077
92.209842,80,28.622351
92.416108,77,28.702542
92.209133,84,28.876562
90.052397,105,29.049591
91.085018,96,29.397364
92.399988,77,29.471189
86.68233,153,29.668464
91.751456,87,29.766622
92.244969,80,29.919878
93.349027,79,30.004375
93.426115,66,30.08487
92.53491,77,30.173694
92.123691,80,30.267896
92.009112,81,30.346416
91.522881,85,30.533499
81.776502,195,30.724394
91.943665,82,30.805122
92.221323,81,30.885892
92.590538,77,30.969948
92.173012,80,31.04847
92.328881,80,31.143629
92.045292,80,31.236967
92.799931,73,31.305913
86.519014,160,31.469522
91.981798,81,31.563669
91.97988,82,31.65785
92.167182,81,31.749511
92.133101,80,31.836003
84.26687,172,32.047575
92.069792,84,32.141759
92.339954,91,32.236094
90.038128,114,32.578573
91.913477,84,32.68845
92.231787,83,32.793021
84.380579,178,32.969209
91.95007,83,33.063461
91.539531,86,33.15761
93.612107,70,33.220497
91.886442,82,33.315985
91.846641,83,33.437674
91.818797,84,33.531806
91.309884,93,33.625939
91.816877,83,33.720129
91.740824,84,33.829986
91.713505,84,34.014327
92.753522,76,34.09246
91.458849,87,34.186261
91.843215,83,34.280789
92.164173,81,34.370464
92.152287,84,34.499997
92.746757,79,34.577662
93.872221,70,34.656082
91.99868,86,34.75022
89.85992,105,34.87449
87.701561,131,35.079058
91.588516,85,35.157671
85.393532,158,35.331671
91.976492,90,35.449312
91.564484,87,35.722703
92.073842,88,35.833997
80.0662,219,36.050469
92.15737,80,36.144607
91.264348,88,36.270024
91.3,87,36.434073
91.680471,85,36.525024
91.848142,83,36.676142
91.13482,90,36.833654
91.308013,96,36.949836
91.590382,95,37.05117
79.494434,217,37.271116
91.652512,84,37.401457
92.294175,81,37.515551
91.828003,83,37.599633
91.599926,85,37.694711
92.110591,82,37.772632
85.303116,168,37.964675
91.83811,84,38.082916
91.708545,84,38.242708
91.831223,82,38.352451
91.529921,85,38.482645
91.754331,84,38.564616
92.947821,74,38.633229
92.282834,78,38.73154
93.484175,70,39.020017
91.091079,90,39.135625
92.039881,91,39.279286
91.627899,86,39.451474
91.807096,84,39.551223
89.536579,112,39.654248
90.146195,99,39.753507
93.040599,84,39.815413
91.845399,83,39.909081
94.052962,73,40.003837
89.165544,116,40.11612
91.687912,84,40.22388
92.018127,85,40.31927
91.230346,88,40.397399
91.650479,86,40.50717
91.856489,83,40.620909
84.966446,159,40.875513
91.591852,85,41.002498
91.623125,85,41.099442
91.438611,86,41.182143
92.535461,81,41.288021
91.648221,93,41.405038
91.534211,86,41.494229
91.199987,89,41.582568
89.586258,111,41.716951
91.705645,86,41.815738
92.085677,81,41.899042
92.364269,78,41.981186
92.146973,84,42.281028
91.589669,95,42.380068
92.260293,83,42.467715
92.685467,78,42.567275
90.243949,121,42.712956
82.404764,182,42.930866
91.549931,86,43.015727
84.341649,165,43.183132
92.131797,80,43.283669
85.481788,165,43.455175
89.003063,122,43.595405
92.250552,93,43.709633
91.838466,83,43.826691
91.936732,82,43.907739
92.410969,78,44.018589
91.051109,92,44.112805
92.109334,80,44.19211
91.8535,91,44.287428
92.892519,75,44.366545
91.834743,85,44.494938
91.837518,83,44.590452
87.66432,141,44.738244
92.22198,80,44.890235
91.495383,86,44.994213
68.044228,324,45.766725
92.128975,90,45.886348
91.874903,82,45.995549
91.824853,83,46.11741
92.749334,76,46.221418
91.79945,84,46.322508
92.003614,89,46.461825
94.463799,75,46.535372
92.179764,81,46.623035
91.826314,83,46.713702
91.748929,84,46.808051
90.539359,96,46.925254
91.73038,84,47.037867
91.5,85,47.175839
92.445456,80,47.25436
92.127435,81,47.35605
92.0,80,47.461344
91.796898,83,47.558575
90.873176,92,47.662373
91.716242,85,47.749786
93.577668,79,47.842436
91.18424,104,47.997067
91.779937,83,48.106966
91.3,87,48.198929
92.013987,84,48.324365
84.757744,158,48.49223
87.406569,134,48.899699
92.039983,81,48.990978
91.698189,84,49.068518
91.371954,89,49.153428
91.890052,82,49.294353
90.787813,112,49.40417
86.572967,151,49.618732
91.818336,83,49.744974
92.01622,81,49.828296
91.839218,83,49.921292
91.217664,94,50.029939
91.817563,83,50.154125
85.637659,150,50.35565
91.908646,83,50.451944
91.676681,84,50.545365
91.244177,104,50.67032
92.333812,81,50.749404
91.899791,82,50.829385
91.832534,82,50.934692
91.948652,83,51.024476
92.223618,80,51.119437
92.068235,81,51.210649
92.212672,80,51.285375
91.934802,83,51.37239
92.690454,79,51.504241
92.355732,80,51.601621
91.963294,82,51.706167
92.935266,71,51.781143
91.076897,90,52.074243
85.616177,158,52.286988
92.571856,76,52.381973
91.82548,83,52.486907
91.98543,82,52.579071
92.263139,81,52.667111
87.495627,142,52.805624
91.843892,89,52.901346
92.12573,81,53.034552
91.777348,84,53.174595
92.077142,81,53.318691
91.83163,83,53.415163
91.728779,84,53.510119
91.937241,82,53.614948
92.936817,73,53.693463
91.332428,88,53.787605
83.119995,205,54.020028
92.565399,77,54.115708
92.081153,81,54.194421
92.634367,81,54.285295
85.725707,146,54.434264
91.6,84,54.534049
92.05975,80,54.682499
91.794325,83,54.792372
91.916941,82,54.876912
91.868073,82,54.950538
91.698236,84,55.044708
91.905996,82,55.33437
92.311846,82,55.412955
90.969686,95,55.55519
91.991136,81,55.666926
91.741483,84,55.767407
92.043159,81,55.883698
89.553275,120,56.007352
94.097159,73,56.086839
92.508209,79,56.175998
91.566848,86,56.263651
91.956709,82,56.35288
82.54036,185,56.626441
92.040576,81,56.717108
93.728249,76,56.813784
92.918257,76,56.899341
92.598475,84,57.000857
91.162552,103,57.120416
94.18874,72,57.201766
91.659013,87,57.285904
91.695349,84,57.38463
91.902202,83,57.483604
90.637827,113,57.648445
93.111015,85,57.816997
91.596624,85,57.959644
92.052893,81,58.053917
91.749765,84,58.134039
92.254134,78,58.196036
92.364024,79,58.336543
91.982891,81,58.611428
92.053459,81,58.704346
86.358465,143,58.87546
85.268915,167,59.086069
91.918475,82,59.177334
92.182914,86,59.263059
89.822301,114,59.38852
91.636098,85,59.467387
91.817162,83,59.553408
91.660797,86,59.652562
92.047356,81,59.733815
92.354648,82,59.821204
91.599071,85,59.917822
91.521875,87,60.010837
93.183414,72,60.080701
91.922794,82,60.160587
92.151894,81,60.262472
91.486507,87,60.345258
84.960891,168,60.52192
91.017172,91,60.628237
92.842651,77,60.776198
92.707899,74,60.83971
92.090495,81,60.971255
91.987711,81,61.072942
91.878427,82,61.154697
91.926229,82,61.246617
91.181831,89,61.34839
90.270795,107,61.636863
91.982483,81,61.73078
91.699649,84,61.816037
91.941532,82,61.893059
92.018087,81,61.986725
91.885241,82,62.057765
91.834076,83,62.15327
91.975291,83,62.268963
91.932493,82,62.357743
91.000328,91,62.461093
88.791038,126,62.644648
92.0,80,62.727773
92.280662,79,62.82044
91.897929,82,62.907055
91.233546,89,63.002346
94.580706,69,63.076996
92.083513,84,63.155542
91.799692,83,63.259869
92.140023,80,63.342952
93.898208,71,63.443916
91.876232,83,63.554263
92.099578,80,63.70971
92.152734,80,63.787707
92.218513,78,63.897965
91.865661,85,64.025632
91.661821,84,64.12618
91.592782,85,64.225531
91.717244,84,64.308508
91.895121,82,64.418308
91.646779,86,64.512453
91.939894,86,64.848907
92.012006,81,64.944164
91.596004,86,65.036705
91.17335,91,65.125087
91.572338,86,65.226092
91.658759,86,65.312781
92.001282,81,65.437818
91.583342,85,65.532285
91.723525,85,65.624823
92.295977,78,65.756366
91.866399,83,65.83695
91.9,81,65.922873
92.037422,81,66.017218
91.668135,98,66.214294
92.402856,78,66.324303
91.785386,83,66.428467
92.255376,79,66.506476
92.259034,80,66.592229
93.435816,70,66.664817
92.399875,77,66.755068
91.689759,84,66.845685
91.588738,85,66.933737
91.91641,82,67.029526
92.439585,77,67.123769
91.975934,81,67.210444
91.499594,87,67.311794
91.467379,92,67.466634
91.797923,83,67.55677
92.029845,81,67.666541
91.586563,85,67.763792
