#{"t_start": 1712518634.8310075, "env_id": "MountainCarContinuous-v0"}
r,l,t
71.78709,320,0.71726
88.299598,209,1.015804
84.363762,217,1.255228
68.69169,373,1.744566
85.293867,197,1.966743
93.891006,67,2.045271
88.829138,136,2.198981
79.202539,246,2.468011
89.435525,145,2.629909
52.765443,567,3.244839
90.72449,111,3.616155
66.76673,402,4.05317
91.760552,104,4.147799
86.067864,165,4.320464
80.745624,247,4.572019
91.507895,94,4.683314
93.776214,68,4.744704
91.760893,101,4.87115
89.560433,110,4.999541
83.718347,172,5.234971
91.372311,110,5.345378
93.390115,68,5.420517
93.616427,82,5.509267
91.715759,103,5.688217
84.564723,164,5.872769
91.635042,93,5.970953
88.618136,152,6.154809
91.537633,95,6.297327
89.099641,130,6.632158
90.385128,101,6.758049
63.194842,414,7.206885
93.40276,110,7.322268
86.557398,151,7.526925
93.023359,110,7.684194
83.182268,206,7.943621
88.560021,132,8.116895
83.338268,197,8.369456
85.159586,157,8.540642
87.29572,156,8.698463
90.919924,106,8.80833
85.71485,154,8.980355
90.977986,133,9.137474
87.356507,138,9.326797
93.855836,88,9.420426
89.291974,114,9.718597
92.071652,82,9.798048
87.893344,127,10.002974
86.849733,135,10.222702
91.023544,93,10.343997
91.988424,82,10.427927
93.524754,67,10.494305
86.833071,149,10.66618
86.099035,163,10.889628
90.516787,105,11.030179
86.503432,140,11.180262
88.227763,156,11.360643
84.7782,183,11.583736
89.929612,111,11.726199
89.926757,110,11.835104
90.026555,111,11.944934
90.239042,120,12.086366
94.271979,76,12.180698
91.339967,90,12.292356
90.029737,147,12.497157
90.552803,116,12.659059
90.213932,102,12.797541
88.278215,118,13.157407
92.91644,127,13.296309
91.604977,95,13.411782
91.294822,99,13.533732
90.388637,97,13.655828
92.8,72,13.727881
92.757714,82,13.810313
91.963053,85,13.909123
88.216249,132,14.080255
93.572633,70,14.162975
75.364749,304,14.496538
82.416827,207,14.727848
91.678034,86,14.822611
92.468547,77,14.910554
92.824452,74,14.992118
92.204326,78,15.10457
70.522932,327,15.450135
94.114843,72,15.570955
86.524715,151,15.743332
88.622144,137,15.906741
91.649974,95,16.191096
91.697411,84,16.285246
92.852425,100,16.403109
93.3324,78,16.484247
85.436954,152,16.654961
77.330386,255,16.923125
91.552916,95,17.045478
93.31338,74,17.108384
68.88804,332,17.463077
79.572798,224,17.704157
92.446653,76,17.786193
85.015249,169,17.968453
92.526074,80,18.046236
93.210809,84,18.187227
93.016681,70,18.328266
92.161774,80,18.448029
92.409464,79,18.626712
91.5,85,18.721018
93.189895,79,18.799644
86.104009,154,18.962578
92.817306,76,19.034068
92.977046,74,19.394137
92.473301,79,19.489961
92.72278,75,19.598915
91.612937,97,19.790349
92.622761,92,19.947781
92.485173,76,20.026294
81.624936,225,20.257634
88.411413,118,20.371639
92.47228,81,20.431955
91.46781,90,20.542034
72.573765,338,21.024766
86.861429,148,21.212187
83.27563,185,21.50927
92.852848,74,21.593907
87.651993,141,21.729325
88.804097,123,21.85489
85.322707,154,22.086262
84.060388,168,22.262459
92.02668,84,22.340968
92.937461,75,22.414586
92.561439,76,22.665464
92.553257,76,22.779056
90.250104,107,22.891515
90.708557,107,23.007665
87.307718,151,23.17995
94.36916,79,23.265271
87.521769,132,23.490708
92.159783,80,23.585249
92.064996,81,23.663765
92.573653,78,23.757933
92.850415,76,23.844126
93.547688,80,23.928368
92.337549,78,24.006881
91.727572,87,24.101025
91.13761,103,24.241728
91.924627,83,24.412256
90.40347,117,24.568831
92.564484,76,24.647379
93.689178,77,24.726382
91.513407,86,24.80481
91.822073,84,24.906179
88.728583,140,25.036883
92.43582,78,25.115187
88.578127,123,25.287578
87.683332,139,25.426353
86.217974,144,25.728368
92.998961,77,25.850433
92.57542,76,25.931322
84.832547,159,26.133325
91.890263,82,26.211832
85.948963,163,26.39404
92.628928,84,26.477049
92.382375,80,26.554965
93.182277,87,26.664828
92.234591,79,26.743349
92.06444,81,26.869733
94.137579,78,26.967005
86.046863,154,27.200767
91.279433,92,27.393059
89.355727,108,27.588108
89.677715,135,27.776818
92.73375,76,27.855629
92.758491,76,27.986609
84.271414,161,28.152287
92.801476,82,28.246427
90.13976,103,28.413077
92.142124,81,28.590665
91.565716,87,28.702542
86.198157,167,29.002814
92.400502,78,29.13871
92.299804,80,29.424319
87.361457,152,29.61158
88.798624,120,29.751002
92.398787,78,29.905411
91.850792,83,29.988365
92.353633,95,30.106412
91.5,85,30.205357
81.899825,184,30.48614
84.913386,163,30.660221
92.130778,82,30.73993
89.735804,111,30.849994
82.633398,193,31.04847
77.480196,233,31.305913
92.951275,73,31.395439
92.673728,77,31.469522
87.416699,145,31.610963
92.141647,80,31.721673
91.85309,83,31.788731
84.873448,169,32.01632
91.647701,85,32.110501
91.542385,102,32.220464
94.200272,74,32.484325
92.449944,76,32.610317
91.288186,89,32.720095
91.918301,84,32.819889
91.836707,82,32.905815
90.845264,94,33.000459
91.51353,85,33.094711
91.696634,84,33.173235
91.995079,83,33.267456
90.480849,99,33.401356
92.052146,89,33.510172
92.114688,81,33.594308
91.867954,85,33.672819
92.988198,79,33.76701
92.18823,83,33.951434
94.233505,70,34.045643
91.810759,83,34.123754
91.621459,84,34.2274
91.341556,88,34.328053
91.854976,83,34.421028
92.490972,77,34.530786
84.869891,170,34.718965
91.894752,82,34.797095
91.570946,85,34.936303
91.565265,86,35.063432
92.341872,83,35.141954
91.942816,85,35.220466
91.834189,83,35.331671
91.394574,87,35.441312
92.831354,74,35.713699
91.66407,86,35.814069
91.793415,83,35.904174
91.428479,87,35.992412
92.587838,87,36.066093
91.994307,82,36.160232
92.420078,84,36.285648
