#{"t_start": 1712518722.895871, "env_id": "MountainCarContinuous-v0"}
r,l,t
55.600526,558,1.335703
92.533873,117,1.475201
86.490455,136,1.619733
82.406749,219,1.896708
92.897267,85,1.994702
86.712633,156,2.151677
90.975131,114,2.277473
87.566776,151,2.429131
83.364846,215,2.655397
89.653323,121,2.780786
87.093657,140,2.922545
90.170212,105,3.045233
90.072187,100,3.15682
91.540306,87,3.233311
90.869034,103,3.350233
83.7137,225,3.980653
93.127827,76,4.105305
89.714578,106,4.212171
89.224512,124,4.350604
86.946841,169,4.56632
94.021462,74,4.625902
85.148912,167,4.809222
89.243497,116,4.926092
89.977534,102,5.027775
86.615573,161,5.211242
91.748829,96,5.326202
80.543005,210,5.593683
77.522069,284,5.994598
90.244288,109,6.132044
75.926406,289,6.488994
86.253972,178,6.699196
83.591903,196,7.147094
76.524051,250,7.429907
87.032707,150,7.688896
92.543468,85,7.780114
93.209503,80,7.848233
82.871631,195,8.114481
90.58564,111,8.21376
91.665264,87,8.297466
89.905833,113,8.422952
87.0,130,8.658026
79.309444,220,8.932072
92.243215,81,9.00809
78.232646,236,9.238972
90.041488,131,9.391416
86.123197,154,9.639205
87.02102,148,9.838397
82.615889,193,10.056521
91.822579,109,10.343139
91.656034,85,10.421301
89.130463,112,10.57538
72.815412,302,10.978948
89.74957,106,11.094677
83.045426,198,11.361112
91.688565,104,11.511614
88.677287,126,11.804742
91.3,87,11.941485
86.762924,160,12.161078
86.438655,152,12.326336
90.368883,132,12.542718
89.154577,128,12.726135
92.198845,84,12.805058
85.174042,179,12.988663
92.685311,81,13.093493
80.321722,233,13.356159
91.594059,105,13.459161
91.963696,82,13.710133
92.0,80,13.803634
84.315258,165,13.987701
92.120609,81,14.092294
91.512861,86,14.238609
93.408966,78,14.308575
90.877212,94,14.40816
91.903016,84,14.50809
88.052605,128,14.641809
88.654734,137,14.774485
92.11847,80,14.841392
85.403266,151,15.016922
91.664585,85,15.106972
86.859001,148,15.277851
92.084613,83,15.355347
90.235828,98,15.484593
92.073259,81,15.57069
92.711685,76,15.649207
92.282859,78,15.800885
91.651151,99,15.902045
93.921945,75,15.970172
83.510769,199,16.185594
92.083108,81,16.258167
92.622345,76,16.321666
92.652637,77,16.415814
89.085266,122,16.753819
92.069381,82,16.857487
91.471521,87,16.942498
91.951019,82,17.016013
92.853334,86,17.121581
92.721501,75,17.24289
90.591284,96,17.342906
92.443291,77,17.430748
92.180774,81,17.505412
92.951603,75,17.599798
87.580791,145,17.771917
92.546481,77,17.871712
93.2215,71,17.971739
92.190151,80,18.088248
92.308185,78,18.155103
92.206667,82,18.26548
92.731529,89,18.41442
91.45453,94,18.552461
86.508699,142,18.721076
91.508889,89,18.807632
91.864169,86,18.904518
92.162272,80,18.998662
92.402641,78,19.087601
91.856075,95,19.27142
92.170856,80,19.346428
92.241841,80,19.429562
92.014659,82,19.519698
90.115361,103,19.670696
92.942607,78,19.891436
93.801769,76,19.951955
89.017716,128,20.100274
92.141851,82,20.181991
91.853067,83,20.275562
91.607814,86,20.34949
92.409398,78,20.412384
92.021712,83,20.533175
82.173651,183,20.746961
91.672287,85,20.828603
94.45082,69,20.950062
80.018711,230,21.185373
91.837794,83,21.283687
88.484438,118,21.468215
92.726023,76,21.552829
91.770625,85,21.632419
92.372723,79,21.717415
92.292702,80,21.781739
91.734419,84,21.872044
91.111496,89,21.964917
91.610855,88,22.059495
90.62343,109,22.197331
92.110516,82,22.293918
92.420998,80,22.380286
91.757039,84,22.467443
92.116568,82,22.61195
85.079504,164,22.979347
74.498187,272,23.316701
91.720886,84,23.399716
91.070656,92,23.499695
88.96357,114,23.651012
91.68602,84,23.733102
92.342907,95,23.831383
91.058966,104,23.963913
91.870648,83,24.091493
82.896681,201,24.326071
91.451092,87,24.397947
91.554295,86,24.496982
91.324666,89,24.578027
92.736633,79,24.664034
91.476442,86,24.747007
92.77334,79,24.841157
91.286908,89,24.914504
91.660752,85,25.008901
91.094118,97,25.129928
82.393238,187,25.402679
90.658076,95,25.517644
87.302877,150,25.698508
91.123543,94,25.982755
85.150996,172,26.172095
91.568997,90,26.281864
91.143605,90,26.364804
92.219943,83,26.464664
90.7,93,26.594579
88.766293,124,26.714422
91.498856,86,26.848137
83.049327,180,27.06437
91.010284,91,27.164575
92.792516,78,27.248436
91.769622,85,27.363635
91.606272,86,27.530519
92.094867,85,27.614545
90.665945,96,27.732323
91.125125,91,27.830787
83.103525,174,27.996968
92.015297,88,28.090419
89.563114,122,28.222099
91.099351,90,28.311219
92.075185,91,28.405646
91.259309,89,28.495647
91.567331,87,28.59605
93.447311,77,28.694674
91.399303,87,28.797004
93.324747,75,29.067978
91.390393,88,29.181218
91.506271,89,29.306611
93.243676,74,29.43243
92.80939,76,29.514522
88.002303,140,29.655323
90.730101,94,29.742395
91.496987,87,29.82674
91.374478,90,29.943774
91.188708,89,30.027249
91.6117,84,30.142553
91.161605,90,30.244251
91.886933,83,30.326677
91.021705,97,30.427849
91.445957,88,30.52609
90.863488,93,30.620467
90.708165,95,30.72655
52.07986,505,31.293607
90.524145,97,31.408949
91.717189,89,31.502486
90.999528,91,31.596636
90.885673,93,31.690785
77.332108,280,32.212851
64.959163,409,32.636338
84.762955,171,32.824811
91.236734,89,32.918958
93.158947,72,32.997487
92.597449,79,33.091652
91.14247,90,33.199508
90.784922,93,33.305262
91.524913,89,33.383838
91.1,89,33.477709
93.390074,73,33.561994
89.506511,105,33.666211
91.037144,92,33.803218
89.064635,111,33.902248
81.306844,201,34.216309
91.43757,90,34.341719
91.940142,84,34.420281
90.196591,99,34.545742
91.589189,86,34.639945
93.555331,70,34.765769
91.943985,83,34.864539
89.581864,106,35.182494
91.221854,89,35.27132
91.892294,82,35.410926
91.452707,87,35.53921
76.741347,244,35.821829
91.502186,88,35.915973
91.208785,89,36.010629
83.785397,180,36.217201
91.911368,83,36.312518
92.20489,84,36.423314
93.411589,87,36.549191
90.900827,92,36.690617
92.513264,89,36.800894
89.840481,114,36.941893
91.48639,87,37.105175
91.328976,88,37.178735
91.897221,86,37.304614
90.848087,101,37.39963
90.8411,100,37.509869
83.838481,176,37.746805
92.168027,81,37.858216
91.970275,85,37.951416
91.152295,102,38.061668
92.046683,85,38.172182
92.225043,81,38.250315
91.690148,84,38.596776
91.164943,89,38.695876
91.916563,85,38.78784
90.768967,95,38.905095
91.674248,85,39.0048
91.035776,91,39.105986
90.9,91,39.239439
91.233054,91,39.328468
92.661057,82,39.423085
91.344117,97,39.533337
91.296099,88,39.64324
92.330752,80,39.737381
91.856154,86,39.832552
91.542076,87,39.910469
91.682573,85,40.00462
91.187648,89,40.083483
91.638873,87,40.201185
90.421337,101,40.337442
91.471999,87,40.450859
88.590129,119,40.571988
93.95706,70,40.659204
92.349986,94,40.747571
91.532043,87,40.841606
91.04495,91,40.958253
92.201339,82,41.05191
91.757495,84,41.147242
91.418595,88,41.245217
91.409575,87,41.334219
91.289922,88,41.616481
91.581132,85,41.733414
91.900299,83,41.820124
84.222029,166,41.986282
91.441727,87,42.085385
70.808218,326,42.462037
91.545801,86,42.533835
91.704198,84,42.631879
91.491103,86,42.727741
90.803668,93,42.829606
91.763191,84,42.915175
91.873553,83,43.002142
91.539408,86,43.099473
91.858245,84,43.203478
91.491147,86,43.290036
91.364118,87,43.406488
91.352737,88,43.525612
91.02305,98,43.619769
91.389575,87,43.709591
91.482893,86,43.821026
92.136333,91,43.939291
91.686644,85,44.028131
91.524816,86,44.131893
90.844432,93,44.235021
82.345849,185,44.664103
91.51445,86,44.759928
91.03121,104,44.877487
91.499917,86,44.977319
91.615306,99,45.095422
89.299436,112,45.214021
