#{"t_start": 1712518218.152769, "env_id": "MountainCarContinuous-v0"}
r,l,t
82.747314,217,0.920131
91.412625,104,1.045816
84.137723,226,1.367748
79.011162,252,1.645759
89.354675,137,1.798702
86.406732,157,2.047487
92.258479,78,2.129376
87.435069,126,2.244249
90.287322,101,2.381153
89.830399,153,2.568672
89.132672,113,2.679259
66.232161,361,3.165398
82.001311,215,3.459619
85.203742,190,3.699274
82.553717,230,4.181653
93.567111,84,4.274693
88.231036,156,4.49413
78.669328,250,4.752498
89.763677,127,4.908071
87.36345,134,5.04839
89.430183,116,5.164989
92.857165,104,5.278305
81.558022,198,5.498797
92.649185,78,5.594743
92.427449,82,5.733691
75.716314,257,6.019531
77.226809,270,6.323731
88.078732,153,6.472269
88.822009,121,6.726697
82.199675,270,7.242707
86.383036,205,7.496058
90.723664,101,7.592855
92.9,71,7.65575
85.726263,159,7.819337
91.260279,96,7.927231
91.634496,87,8.019434
89.134994,115,8.146074
91.581808,87,8.245802
92.0987,86,8.362187
92.388461,78,8.462538
90.881593,105,8.609799
92.8,72,8.735049
90.22534,112,8.929938
92.731402,84,9.0322
88.83015,130,9.208388
91.246107,94,9.377543
86.024569,148,9.531084
75.509633,301,9.823599
88.291186,124,9.960488
90.0,100,10.069768
90.518607,96,10.31201
91.220125,101,10.423172
91.246935,89,10.525966
93.631078,74,10.606821
91.34906,92,10.709545
90.688594,96,10.806399
90.117246,115,10.93756
84.464913,167,11.1092
85.749038,163,11.292125
91.435955,88,11.392017
93.823014,71,11.458793
90.5,95,11.558647
86.576811,142,11.725462
91.613016,92,11.824714
89.800307,129,11.989712
90.0,100,12.127745
90.579879,106,12.224535
86.86232,147,12.390425
73.957458,296,12.683466
92.666392,95,12.788817
88.526831,127,12.928265
86.330763,179,13.251214
88.340693,121,13.392977
86.695892,145,13.540833
85.52625,160,13.726395
85.92096,164,13.906787
91.917036,85,14.026592
91.567459,86,14.136171
91.281404,90,14.355839
91.931099,96,14.505448
91.39001,89,14.596959
92.251697,84,14.684671
91.948838,96,14.787234
90.76228,94,14.881765
92.44635,77,14.971296
83.731241,173,15.302328
83.407669,176,15.570512
91.756714,83,15.654329
80.721966,201,15.969916
91.519154,87,16.064161
90.791849,111,16.218245
90.111411,103,16.328986
91.505302,89,16.417095
84.719807,167,16.785965
92.063274,84,16.870294
79.438981,252,17.153504
90.312635,98,17.299825
81.139465,225,17.537361
86.314957,161,17.752817
90.620764,100,17.896964
87.281696,144,18.062948
92.294724,96,18.152787
81.660883,203,18.368032
90.077487,108,18.495222
91.009528,92,18.583839
90.453696,97,18.694507
93.930937,65,18.751816
92.837493,76,18.851986
91.028502,92,18.957351
86.093558,144,19.127831
85.63971,176,19.350599
91.475572,89,19.444831
90.383478,115,19.765657
85.935771,150,19.951965
90.093861,111,20.084292
90.423912,97,20.183902
91.328166,90,20.284677
91.977561,82,20.367233
75.392028,265,20.662737
91.345098,89,20.765522
76.164262,278,21.158607
92.070545,83,21.245271
90.901104,95,21.337834
90.464927,104,21.4436
83.397436,189,21.746002
92.257228,84,21.812618
83.351778,174,22.073007
84.685075,166,22.248425
87.436755,134,22.379679
73.234988,312,22.859385
91.821694,85,22.949128
89.428359,149,23.112508
91.132915,92,23.194265
92.163073,94,23.284266
84.484352,161,23.463266
91.503602,86,23.548285
91.86689,91,23.682022
93.502519,73,23.813519
75.478159,263,24.146088
87.956836,128,24.304701
91.475546,86,24.396967
91.346471,89,24.498148
89.310161,111,24.608291
91.29163,91,24.696353
88.410048,124,24.842602
90.880068,95,24.947122
83.355044,171,25.123496
91.367447,88,25.223462
92.239948,83,25.32241
91.849808,85,25.405971
90.941304,96,25.514051
91.685054,85,25.593277
91.66571,85,25.945361
90.628116,109,26.05534
85.490763,173,26.240019
90.3,97,26.338149
89.74509,119,26.462583
90.702401,101,26.561166
91.75289,86,26.678624
91.368544,88,26.794406
88.261004,123,26.961319
86.804891,156,27.136495
86.152642,145,27.269903
90.88535,93,27.391691
93.582046,70,27.470222
91.097086,90,27.647609
93.006577,77,27.825932
91.108542,90,28.007736
92.363994,89,28.159373
81.430555,195,28.376572
85.111434,157,28.558944
91.070388,91,28.664294
90.012121,106,28.776555
91.051314,95,28.870752
91.181182,90,29.207022
90.970301,91,29.317752
91.672193,85,29.499557
91.831705,89,29.669841
91.105188,92,29.825902
90.946734,92,29.908254
91.241337,89,30.00884
92.096113,80,30.149125
82.663602,191,30.342205
90.806493,94,30.43719
90.863391,97,30.558989
78.939792,239,30.835796
91.118729,91,30.940289
85.480784,152,31.142322
91.0,90,31.220494
91.032703,91,31.372119
90.068678,101,31.481888
90.898926,92,31.604331
91.064006,91,31.706559
91.139913,90,31.805088
91.452839,88,31.889472
90.989543,102,32.022102
91.018261,91,32.106078
