#{"t_start": 1712518218.1668727, "env_id": "MountainCarContinuous-v0"}
r,l,t
48.458402,661,1.488368
93.903616,74,1.568726
85.99287,176,1.77008
78.33697,270,2.120329
65.239502,413,2.586584
70.128439,327,3.00273
83.425096,196,3.283411
90.582605,114,3.42986
93.339035,74,3.552307
77.404872,280,4.105619
80.903928,224,4.397921
88.898635,134,4.526731
92.85196,83,4.603266
88.416527,143,4.767496
92.981553,73,4.851972
88.358334,123,4.984317
82.858141,221,5.203551
92.366722,94,5.308918
82.610143,195,5.533708
86.738882,143,5.761759
84.947431,154,5.917601
93.672235,68,5.997469
90.159022,109,6.117308
92.524081,92,6.227078
70.651877,370,6.732253
91.723146,106,6.873256
89.897763,115,7.181308
82.093235,230,7.481954
90.321221,106,7.578751
89.62166,150,7.731706
90.002433,112,7.841995
86.821496,152,8.005331
93.14307,78,8.113636
89.946073,131,8.24984
78.676902,237,8.58007
76.336867,254,8.977845
92.54496,80,9.071063
86.067784,155,9.328295
92.407782,84,9.425794
90.899508,93,9.520981
86.23152,164,9.690232
90.992202,94,9.777861
83.721322,198,9.977644
78.578193,245,10.377834
91.351041,96,10.487573
88.425731,137,10.655691
88.387473,129,10.792296
92.306761,80,10.870847
92.334555,83,10.961096
91.425793,90,11.05528
92.477291,91,11.160995
88.043529,141,11.311302
76.332391,271,11.611499
87.253799,155,11.787633
89.300058,126,11.940287
83.0113,188,12.159051
84.450657,166,12.346694
92.184675,112,12.454851
84.22342,166,12.622459
88.061759,132,12.759099
92.302407,88,12.853239
92.03761,86,12.958464
91.517583,86,13.174196
91.632493,88,13.268366
77.85302,254,13.542692
92.869812,87,13.642588
91.5,85,13.743319
91.433114,92,13.842317
93.243292,72,13.927663
93.437885,94,14.053753
87.391926,134,14.326106
92.024997,82,14.451591
88.718066,123,14.591856
89.254421,133,14.74188
92.378102,80,14.836316
93.230821,74,14.918765
92.288351,93,15.083234
91.702875,98,15.251542
84.707356,186,15.525151
83.983295,185,15.741258
82.398265,202,16.050058
82.213038,199,16.29015
91.393138,103,16.387365
80.200304,230,16.823251
85.645534,166,17.005383
83.152623,178,17.241621
91.061686,98,17.355306
87.908274,133,17.50667
91.390104,94,17.618515
91.252479,108,17.769959
92.634677,79,17.87786
94.07906,70,17.954643
90.150638,101,18.06455
90.8,92,18.154313
89.120478,109,18.28038
88.500519,129,18.419339
89.01837,126,18.554003
91.295,88,18.648156
93.470966,68,18.722083
90.08731,103,18.838888
92.932934,84,18.928602
90.731699,93,19.034384
93.906994,78,19.153526
92.32399,86,19.248154
87.318405,162,19.430727
83.327863,169,19.830242
90.415911,101,19.953487
85.456004,163,20.121702
93.161704,80,20.221739
81.944947,199,20.436386
93.329979,85,20.522231
92.497951,93,20.632915
91.686607,87,20.722584
94.525904,72,20.798196
84.36554,165,21.071155
94.130247,75,21.15258
92.357572,84,21.231168
90.920459,95,21.335333
81.857535,185,21.550488
85.063823,165,21.798515
85.151472,150,22.027647
90.062347,102,22.142448
90.614265,105,22.249952
92.290434,79,22.325214
91.603565,113,22.428501
84.669027,167,22.597924
90.962618,92,22.860906
91.184346,100,22.966275
91.870007,83,23.044792
85.586,179,23.233494
91.82216,85,23.316952
91.345163,88,23.401327
90.953526,92,23.516377
91.435071,87,23.616446
90.907447,110,23.799415
87.966069,133,23.934142
91.893223,83,24.027919
84.136596,170,24.289596
91.792719,84,24.382863
88.413548,145,24.531681
90.251793,105,24.641454
83.551015,184,24.858641
91.353104,88,24.948735
93.860539,67,25.011139
90.068379,106,25.115597
90.8,92,25.228997
92.257934,91,25.330178
91.772017,87,25.417903
91.284323,94,25.52274
91.23425,89,25.808923
90.925607,93,25.978238
87.667038,141,26.124391
91.15428,92,26.210292
91.089669,91,26.304193
91.0,90,26.394214
91.303259,88,26.496828
90.855499,93,26.580366
91.637245,88,26.730889
90.7,93,26.813418
91.852332,84,26.947215
91.257739,89,27.045442
93.266574,75,27.130401
91.17346,92,27.224159
90.976319,96,27.321141
90.431477,96,27.440482
90.895786,92,27.613266
89.716459,105,27.856731
84.811206,179,28.161002
91.924412,83,28.255346
88.917817,134,28.409253
91.182421,89,28.514054
81.883143,190,28.718848
91.808822,84,28.80937
91.83704,94,28.912543
91.429543,100,29.255827
88.480095,121,29.469828
91.313905,89,29.640095
89.23304,112,29.827364
91.825846,87,29.911386
93.765089,78,29.994736
92.791694,77,30.127016
88.035935,125,30.261899
89.956176,103,30.360579
91.12649,90,30.454876
92.442982,78,30.591865
91.139834,90,30.692946
92.405101,99,30.785883
91.439108,96,30.894188
90.835546,93,31.022
92.179824,88,31.124375
90.896493,106,31.25373
94.029124,75,31.358015
90.673045,95,31.467784
91.1,89,31.574589
88.826338,115,31.692455
92.469213,81,31.790984
91.941869,84,31.875368
82.416626,178,32.072004
91.03409,92,32.174501
