#{"t_start": 1712518218.152769, "env_id": "MountainCarContinuous-v0"}
r,l,t
52.077167,564,1.399366
93.612045,68,1.470613
87.697642,188,1.676974
72.962473,305,2.078872
89.539776,106,2.181309
90.875925,104,2.291872
68.627757,490,2.897067
85.821013,172,3.116934
91.794144,108,3.275215
92.013067,94,3.41682
92.566212,83,3.535741
82.219305,214,3.780746
92.492821,91,4.122717
80.30403,227,4.417532
68.067337,371,4.798229
88.824549,129,4.948405
90.21229,108,5.065212
88.607746,159,5.217654
68.837652,362,5.642051
87.869163,148,5.847154
91.179863,101,5.948536
92.811686,84,6.041774
78.433437,263,6.347047
89.983566,119,6.472269
88.476336,118,6.700311
93.172458,78,6.808856
84.8552,184,7.211041
69.40673,369,7.624486
92.918956,84,7.715895
80.202094,236,7.956161
93.295983,73,8.028517
87.034478,160,8.228252
90.051433,106,8.362187
86.360467,144,8.56353
89.888422,121,8.74605
89.424448,114,8.941942
88.690192,119,9.087166
90.501169,112,9.224447
92.658373,86,9.392572
85.883724,161,9.560785
92.489021,86,9.654833
89.785575,124,9.776359
90.849123,98,9.871131
93.446825,68,9.951347
87.222709,142,10.101016
92.729414,84,10.331875
84.500717,168,10.504681
93.064827,83,10.606821
93.070427,88,10.708415
92.992602,73,10.775176
91.88106,84,10.869328
80.23548,229,11.1092
85.520738,159,11.292125
85.889417,178,11.492641
91.77828,85,11.575351
76.210815,256,11.87098
91.222649,90,11.989712
90.550803,128,12.141756
92.241173,83,12.224535
90.499616,98,12.332422
89.500878,109,12.437697
85.773571,181,12.624559
87.898221,144,12.788817
79.706166,214,13.003709
86.33582,159,13.322304
90.82838,95,13.426463
89.568556,108,13.540833
86.284534,150,13.689837
91.65907,90,13.807775
88.13985,139,13.970011
91.250577,96,14.103549
93.961165,71,14.235386
92.790141,78,14.402717
92.507352,80,14.525192
91.216058,89,14.605959
90.755082,101,14.731945
91.474118,100,14.834787
85.58966,160,15.028614
85.63682,171,15.328936
93.195572,74,15.402499
92.341895,83,15.570512
90.945486,92,15.685578
93.390598,67,15.755362
91.077239,95,15.95431
92.036426,87,16.048521
82.65889,198,16.281152
93.499123,70,16.354599
90.66302,95,16.632535
80.426646,226,16.870294
92.576534,79,16.970426
83.635261,171,17.186833
84.857404,164,17.369409
66.106933,368,17.849993
91.224857,93,17.95312
90.03991,106,18.078653
92.236115,82,18.152787
86.453102,150,18.31503
92.765985,80,18.399184
94.130387,68,18.477716
89.731927,136,18.614995
90.218179,113,18.736186
85.81686,173,18.942705
92.053565,82,19.033982
92.404913,90,19.167629
93.189008,75,19.246748
86.339379,154,19.428815
92.741674,86,19.701005
92.150061,102,19.835749
91.865275,86,19.949912
93.668551,70,20.024395
84.465806,162,20.200514
85.171831,169,20.385141
85.469161,182,20.582645
91.297909,93,20.67838
91.03628,97,20.78114
92.157548,80,20.920691
87.62289,133,21.100771
90.876808,94,21.213558
91.918594,84,21.301391
86.17668,159,21.474859
90.798594,97,21.564592
92.526001,80,21.750087
91.567842,87,21.828243
88.366394,125,22.04175
73.76299,283,22.332268
92.121514,82,22.410836
84.437979,162,22.565193
85.464632,148,22.894229
86.062064,170,23.058896
91.569503,87,23.14817
87.489306,138,23.284266
91.425635,87,23.381545
91.615361,86,23.464125
91.801076,99,23.580733
80.92983,226,23.89477
90.732579,95,23.995158
92.086142,97,24.177468
93.798161,70,24.241929
91.591068,85,24.353506
91.916651,84,24.44424
90.90986,97,24.542274
90.5,95,24.642554
91.451453,88,24.72162
83.494804,178,24.937458
84.593549,156,25.088895
91.96101,82,25.176584
91.236182,89,25.293816
90.160217,108,25.405971
89.136245,116,25.527048
90.679169,106,25.838647
90.6,94,25.992341
91.244086,105,26.113739
84.669965,175,26.271659
87.189055,133,26.408317
90.318466,102,26.531648
91.186911,90,26.611194
91.327465,97,26.777795
92.045073,83,26.860925
91.162213,99,26.996293
88.417636,118,27.130492
91.318048,88,27.222641
92.916717,72,27.285528
92.627212,83,27.391691
83.418199,181,27.693798
90.697797,94,27.910481
92.085104,82,28.102513
90.792716,98,28.206257
89.82882,103,28.330022
90.481838,96,28.423356
90.569313,117,28.558944
89.754837,117,28.700517
91.321023,89,28.792228
92.125385,82,28.870752
91.36228,88,29.191409
91.308308,88,29.312747
84.625956,172,29.648155
81.400776,221,29.948513
90.766254,94,30.048811
91.883441,87,30.175586
90.915703,92,30.276002
90.768794,93,30.374683
89.592171,105,30.484603
90.5,95,30.637203
93.076551,80,30.723962
91.781788,84,30.805988
90.943749,104,30.923592
81.589492,185,31.156833
91.503738,87,31.252169
90.544133,97,31.403369
84.269728,167,31.604331
92.520147,78,31.68204
81.056908,196,31.889472
91.650854,85,31.999304
90.726258,110,32.106078
91.946998,85,32.20421
