#{"t_start": 1712518218.1688848, "env_id": "MountainCarContinuous-v0"}
r,l,t
91.467039,114,0.77424
66.827552,385,1.26148
87.424983,185,1.518362
82.656417,226,1.766739
87.661015,137,1.984065
71.70722,359,2.380661
81.940496,220,2.631894
89.847515,103,2.75009
92.045308,91,2.877951
91.498609,121,3.028368
87.824514,155,3.243475
50.838889,548,4.148725
87.665618,164,4.395909
86.605171,155,4.532717
81.069535,215,4.765484
91.286572,95,4.886229
56.893056,578,5.510784
86.69824,163,5.744117
88.673005,126,5.881105
82.089788,217,6.130921
91.882172,91,6.225066
92.68598,80,6.324951
92.283055,82,6.409273
93.302373,75,6.48204
92.752924,83,6.656547
89.340485,112,6.824394
87.664176,150,7.163676
94.582274,68,7.27973
88.977643,116,7.424299
89.204899,121,7.545575
89.594315,128,7.675236
83.473152,174,7.839983
91.807728,99,7.960991
86.717679,171,8.162001
86.124773,160,8.346071
91.993909,86,8.463157
88.136028,128,8.640956
80.484231,248,9.026085
94.454271,71,9.104963
90.570261,110,9.312821
89.901672,116,9.455123
90.984936,92,9.544669
92.74229,78,9.623192
89.741353,116,9.744605
87.468314,150,9.893901
91.172834,94,9.975632
91.427416,112,10.112255
91.138731,112,10.360281
66.753982,369,10.774661
90.462896,145,10.937299
86.040396,164,11.110348
80.81161,201,11.326359
90.593433,99,11.442678
83.633147,221,11.676768
91.678499,107,11.791955
91.352462,102,11.931272
88.491504,126,12.101641
92.025256,88,12.188271
81.407106,208,12.405568
84.030134,184,12.588809
85.120736,166,12.772701
84.969092,170,12.940807
76.582005,282,13.3971
93.717574,78,13.473876
94.070789,76,13.557874
91.731384,83,13.640576
93.975844,75,13.723762
86.857301,149,13.890671
84.991528,155,14.090122
81.838012,193,14.487355
90.787551,104,14.589844
89.752803,118,14.727742
86.601178,183,14.923838
91.187148,91,15.089275
89.539195,110,15.265155
91.183711,93,15.370755
74.581069,277,15.75488
90.980657,116,15.985057
91.575318,86,16.063648
79.965391,244,16.354109
92.938116,75,16.616419
92.340503,82,16.714101
87.341624,164,16.870734
82.871135,186,17.070594
88.081803,137,17.285719
83.431778,170,17.464409
83.575109,168,17.662294
89.8,102,17.816787
89.657531,118,17.968256
91.614634,89,18.062538
92.9,71,18.136672
91.700103,85,18.217306
89.145806,130,18.367444
91.681321,91,18.4616
93.920423,68,18.520254
90.718992,108,18.646647
93.332265,83,18.735701
90.740672,93,18.838938
85.073368,166,19.032372
91.969305,83,19.167131
86.761062,148,19.318796
84.666059,174,19.71699
90.915536,94,19.82823
89.418221,120,19.977274
84.286183,175,20.167786
89.987983,114,20.301225
90.331415,131,20.434374
91.251482,91,20.535793
92.599959,75,20.6147
93.513293,72,20.700658
74.892783,293,21.084655
81.052545,242,21.349049
91.510683,89,21.458744
90.126127,99,21.564115
89.557759,112,21.765353
91.362973,88,21.909824
92.689627,85,22.009617
90.727538,94,22.120825
91.070789,93,22.216293
93.666521,74,22.289204
92.10615,87,22.379099
93.103454,76,22.442125
91.461155,87,22.533418
91.150854,90,22.779969
91.848855,83,22.881893
90.884793,94,22.979916
91.0,90,23.058405
86.349529,164,23.233307
91.052966,91,23.330494
90.937182,93,23.415557
93.642791,87,23.514879
91.361979,89,23.631402
90.639722,100,23.797403
92.512984,78,23.860549
91.855385,96,23.979043
91.131456,90,24.145725
91.994111,83,24.225814
89.641912,113,24.378774
90.597119,115,24.491033
92.676046,91,24.576577
83.436871,189,24.793701
91.586988,86,24.879993
86.055512,152,25.040764
90.5,95,25.12921
90.849237,94,25.254623
85.970661,148,25.415891
93.079539,82,25.502933
85.505583,158,25.913107
91.585024,87,26.023111
91.537918,87,26.11538
92.103174,81,26.192755
91.218165,89,26.27868
92.400163,80,26.345367
91.278392,89,26.456469
91.016713,90,26.54505
76.012536,264,26.894752
91.475692,87,27.010472
90.888358,93,27.10851
92.860196,98,27.206525
92.014492,88,27.301202
90.796125,95,27.422441
86.907122,137,27.654937
91.310045,87,27.872507
72.713742,318,28.330649
91.178862,95,28.429551
91.771413,86,28.529727
91.149204,94,28.629967
90.957941,92,28.745182
90.336212,99,28.839001
90.470127,96,29.144028
91.035792,91,29.269438
91.764984,84,29.436523
90.791476,93,29.621999
90.889522,92,29.794389
86.494672,142,29.94296
84.880533,171,30.159471
88.820735,114,30.277021
90.457746,97,30.374209
90.887885,93,30.468488
90.814535,93,30.637288
90.887104,92,30.724862
87.106746,147,30.890254
91.006066,93,31.019988
91.88809,85,31.10934
84.515885,175,31.340368
91.568771,93,31.450141
89.745898,105,31.572577
90.706377,106,31.690443
90.305281,100,31.80459
82.330517,184,32.007044
91.589985,100,32.11777
92.655625,76,32.20372
