#{"t_start": 1712518106.7959354, "env_id": "MountainCarContinuous-v0"}
r,l,t
90.53293,138,0.780137
45.026946,741,1.750934
73.056972,336,2.128682
89.607163,115,2.253398
89.4468,141,2.410873
85.674645,171,2.624585
91.900923,102,2.737256
70.656101,379,3.162055
92.564599,88,3.260259
88.656814,137,3.492077
86.627066,162,3.97095
85.38939,158,4.141071
71.465523,359,4.534956
77.356837,265,5.00154
87.656743,152,5.196508
88.462932,118,5.327986
83.813607,206,5.627089
92.224523,82,5.741231
79.703503,299,6.094668
91.473183,117,6.220068
61.52616,415,6.704058
92.540303,82,6.799608
88.590733,123,6.920913
85.830486,174,7.357485
91.932326,112,7.483286
83.111401,214,7.734403
83.591802,187,7.937013
82.263176,198,8.173238
87.702989,139,8.334138
89.910009,154,8.51589
89.84917,122,8.722385
89.121825,124,8.872399
90.828344,99,9.033049
89.609607,111,9.142824
83.094245,184,9.351648
78.795334,244,9.597579
70.285308,354,9.971993
80.726251,217,10.36079
75.296972,259,10.663024
92.242926,92,10.772856
91.905251,84,10.916132
86.114008,150,11.161094
90.980672,98,11.270907
90.777374,93,11.369596
86.276145,173,11.547888
88.845947,125,11.695634
84.629805,156,11.860502
80.290671,240,12.103052
92.304079,79,12.181584
89.033157,116,12.309878
84.946629,159,12.478968
78.296474,254,12.792893
85.684018,161,12.977791
89.875138,125,13.140306
92.778277,80,13.231661
