#{"t_start": 1720382416.3406622, "env_id": "MountainCarContinuous-v0"}
r,l,t
71.130731,351,1.197651
88.544948,124,1.372744
79.789493,297,1.676221
92.494948,84,1.782782
90.776877,94,1.876945
87.675149,154,2.073073
74.511523,289,2.373655
74.62187,290,2.659904
91.588677,98,2.798265
84.93856,176,3.027318
92.447402,80,3.126783
92.766456,77,3.207076
86.009597,173,3.348254
86.430566,177,3.549151
83.569051,222,4.027595
83.923181,191,4.276211
88.626744,118,4.397834
92.550115,87,4.514442
92.283148,103,4.630886
91.700737,86,4.714184
90.538694,121,4.831134
84.27878,181,5.025694
67.629579,363,5.465498
85.913476,156,5.626034
88.929517,131,5.825985
92.731473,77,5.896625
93.0,70,5.978934
94.186907,74,6.04154
92.035643,83,6.141746
85.853311,175,6.32173
61.308894,427,7.039115
92.363622,99,7.161488
90.980537,92,7.315601
86.589343,142,7.495225
87.317061,148,7.694812
87.332512,174,7.881147
90.536514,97,7.994445
81.232161,254,8.241644
91.724271,85,8.341572
89.241264,147,8.544643
90.605854,111,8.65461
89.99257,121,8.782196
90.733998,97,8.873073
92.532657,78,8.944104
88.872235,136,9.086055
87.075081,151,9.327771
93.66824,100,9.422604
91.265027,93,9.527654
84.48612,159,9.728061
82.165825,189,10.142133
90.394097,99,10.341358
91.081139,90,10.468584
79.916779,224,10.741585
83.115428,194,10.991723
92.659277,75,11.058197
87.374405,145,11.224761
91.073742,93,11.308058
75.15764,283,11.588235
92.975096,94,11.691122
91.568615,92,11.804664
81.270982,221,12.03705
91.978192,90,12.140065
93.429388,90,12.204031
73.257298,304,12.524206
83.113629,201,12.771668
88.621487,133,13.123572
90.941016,111,13.24
90.771928,105,13.355077
87.17736,133,13.498187
89.730603,148,13.633473
90.672686,107,13.732501
86.751771,162,13.881964
84.594474,173,14.06494
91.508604,95,14.216627
90.254621,98,14.338675
82.946919,200,14.589223
89.394046,115,14.755008
87.30584,148,14.938743
92.599126,75,15.0019
89.468891,121,15.138501
91.515632,90,15.217033
91.91589,83,15.31108
86.887731,143,15.455945
92.811281,77,15.525795
92.8,72,15.59093
86.591986,143,15.791718
87.299252,147,16.168867
90.163408,114,16.280651
88.456606,125,16.414853
92.233856,83,16.51199
91.625251,113,16.636549
85.200038,165,16.792607
90.688404,96,16.886498
87.915582,131,17.021812
86.388963,147,17.167911
83.142427,193,17.398168
89.198554,119,17.520098
91.442742,88,17.610823
92.809282,77,17.685236
91.6383,104,17.783031
91.559439,86,17.877707
86.053665,146,18.02907
83.413697,177,18.214356
88.834156,117,18.36556
86.932315,155,18.535199
90.928388,96,18.701052
81.224698,199,19.083945
77.306291,247,19.350296
92.426765,80,19.429116
92.042045,83,19.506339
90.802454,102,19.596956
85.532556,171,19.750708
90.273822,115,19.884184
89.324159,112,19.983379
89.317581,113,20.133252
91.274514,101,20.21642
89.378804,143,20.366815
91.96158,82,20.502626
86.834301,141,20.644325
92.643164,76,20.717963
88.490859,122,20.827273
93.208087,77,20.914948
93.022069,89,21.017691
93.064994,77,21.079654
92.014043,82,21.149164
90.101044,102,21.259884
91.359142,89,21.349152
90.713294,108,21.47494
92.150253,79,21.579362
94.514426,74,21.893684
81.502574,211,22.115074
90.528794,101,22.231337
92.966925,76,22.299503
92.168251,81,22.381157
92.511848,77,22.481787
94.053538,73,22.564803
91.608775,86,22.647385
92.055238,81,22.739905
92.6,74,22.811087
84.127202,195,23.01111
91.151331,90,23.106515
91.638131,85,23.185309
92.594989,75,23.262179
84.068753,171,23.425978
91.679897,85,23.522694
84.824431,172,23.697414
78.918642,241,23.923757
84.232986,180,24.113914
91.557066,87,24.208486
92.24382,79,24.330323
88.075209,147,24.624845
91.291802,88,24.71906
89.309024,119,24.840733
84.616703,159,25.009289
92.320569,77,25.087814
91.7,83,25.161257
91.874356,114,25.27172
93.458029,73,25.346092
92.235371,83,25.444864
91.42585,89,25.528824
87.153453,157,25.696124
83.23212,176,25.877794
91.273406,89,25.972103
91.500308,87,26.056717
92.737355,82,26.128152
94.431284,72,26.190787
85.992131,178,26.437848
91.154384,90,26.535321
91.39535,96,26.625777
91.443188,87,26.720139
90.742133,96,26.80722
91.641417,85,26.97541
84.978969,185,27.143765
92.701851,78,27.222274
87.433732,138,27.607608
85.475203,167,27.826161
91.54718,91,27.925659
91.185957,89,28.00937
83.783824,169,28.204106
91.538856,86,28.292102
86.716009,153,28.421188
92.526172,77,28.519879
92.421868,80,28.620091
92.041101,82,28.71962
93.355415,87,28.816892
91.980734,109,28.91602
92.018794,82,28.98922
87.335354,132,29.138764
76.561484,270,29.522013
90.649792,105,29.66779
91.620591,85,29.772527
86.727563,152,29.93808
91.452277,87,30.010361
90.946123,92,30.109039
90.473547,97,30.203391
90.730595,94,30.434577
91.706073,85,30.556413
91.224624,91,30.650532
91.445335,90,30.786779
90.14117,127,30.931138
93.709634,78,31.012408
86.788158,153,31.172982
91.4,86,31.274199
89.117776,110,31.389476
88.81216,116,31.506744
76.001165,259,31.848926
88.824331,126,32.001261
91.179096,89,32.111129
88.430081,119,32.235307
91.275306,88,32.338633
91.494934,86,32.480188
90.718569,94,32.570222
91.915676,88,32.664379
88.582201,126,32.847604
90.726819,94,32.93816
91.452195,87,33.031895
86.963653,143,33.17184
87.890102,125,33.333035
91.465873,87,33.616921
91.202787,89,33.738876
85.91334,158,33.90184
91.497031,86,33.983846
91.659183,92,34.083472
91.060071,109,34.218327
92.309645,81,34.321582
91.63472,85,34.419785
91.363716,89,34.519907
91.198538,89,34.603136
92.963086,79,34.686768
88.014124,131,34.820078
90.820429,93,34.92072
90.185625,99,35.019484
91.049846,101,35.123761
90.399316,97,35.219713
88.793723,121,35.335335
91.397433,88,35.422697
90.988495,91,35.531048
91.191374,90,35.620207
92.047237,86,35.719203
88.942888,124,35.829747
91.7172,94,35.936343
91.663626,87,36.020474
91.95921,82,36.102429
90.64599,95,36.182794
92.948197,81,36.445974
92.100551,88,36.584419
90.568962,101,36.684384
90.586939,95,36.783383
91.034789,90,36.867709
90.224804,99,36.967654
89.532926,124,37.106514
92.572543,92,37.197307
81.651166,191,37.381639
91.365643,88,37.460262
91.216238,90,37.566481
91.868955,86,37.669521
91.19912,89,37.748892
85.344746,168,37.949983
91.414619,87,38.059874
90.953855,92,38.180945
91.187751,89,38.334171
91.296357,89,38.412338
91.071323,90,38.499716
49.999287,532,39.043183
91.9,81,39.259286
90.954928,93,39.349319
83.919708,181,39.532979
91.198812,100,39.627275
91.442924,88,39.723765
91.164575,90,39.795635
91.554569,86,39.898063
91.472828,89,39.998042
92.673749,77,40.081286
91.870229,83,40.164608
91.014397,91,40.282928
89.071352,124,40.416856
90.939646,92,40.513899
90.908154,92,40.595097
91.180062,90,40.697545
90.858105,93,40.779148
91.452064,112,40.947624
91.659249,85,41.046861
87.906406,133,41.164017
90.608054,95,41.334254
91.771146,85,41.425694
91.181396,90,41.524004
91.040755,91,41.59389
91.290891,89,41.696397
90.069444,100,41.809851
89.1,109,41.977012
93.834764,69,42.259206
92.229769,78,42.344414
90.415462,97,42.441503
47.451757,555,43.024599
90.999062,91,43.123549
90.886968,92,43.237031
85.072971,159,43.429669
90.779901,96,43.529903
91.663709,86,43.664289
89.735988,119,43.805248
93.385312,72,43.879006
91.131848,90,43.962623
91.449912,87,44.064575
91.207514,89,44.163333
91.469429,87,44.286079
90.895066,93,44.386237
92.133791,86,44.477201
91.418232,88,44.586257
91.0,90,44.675418
91.742461,85,44.758765
91.124983,90,44.837394
91.691301,85,44.932896
91.300269,103,45.242777
91.349025,94,45.338925
81.253706,196,45.543424
90.214722,98,45.642633
92.161951,88,45.733053
91.296074,88,45.811305
92.077095,90,45.911723
91.560532,97,46.026034
91.625094,86,46.125234
91.516944,86,46.193873
90.243635,109,46.319807
83.711178,166,46.493151
86.811794,141,46.638987
91.386225,87,46.741457
91.29171,88,46.835883
91.692334,85,46.925549
84.388384,161,47.109962
91.642702,87,47.219726
91.288041,88,47.324802
91.127848,92,47.424455
91.729926,98,47.509151
91.115315,93,47.621015
91.04518,91,47.707871
