#{"t_start": 1712518775.0184894, "env_id": "MountainCarContinuous-v0"}
r,l,t
84.646925,196,0.875058
88.205513,120,1.030322
50.261444,656,1.793712
74.651303,296,2.132269
86.787464,144,2.291613
86.516275,188,2.531085
93.887426,73,2.612468
83.128789,229,2.930961
75.159643,328,3.331189
91.734103,119,3.460853
87.514996,130,3.642981
80.659835,233,4.167942
93.297156,68,4.227842
81.050528,217,4.474585
82.862963,184,4.674119
88.858661,123,4.811897
90.149776,109,4.943811
86.710693,154,5.113583
93.284226,69,5.196658
91.521482,94,5.296409
67.561882,406,5.81132
89.023227,122,5.955466
91.509081,110,6.072593
91.949829,82,6.190986
92.641322,95,6.306139
94.475106,71,6.39456
82.487393,213,6.655912
92.100288,99,6.793739
78.099794,270,7.328044
85.210064,162,7.544678
86.38076,192,7.761229
86.876647,147,7.906161
74.193223,311,8.287085
91.233523,119,8.438046
81.281605,231,8.702436
89.596962,122,8.839271
84.911742,192,9.054281
88.539982,119,9.176255
89.609653,122,9.31731
85.624597,163,9.512268
89.920663,116,9.638475
93.267167,83,9.741858
91.050027,105,9.853888
90.425263,96,9.969956
89.675607,128,10.30144
89.806701,132,10.465531
86.96115,142,10.658131
90.691375,111,10.791277
87.639827,139,10.941089
93.175805,72,11.040089
92.087572,93,11.160641
88.729853,137,11.332341
92.234526,79,11.424541
90.472603,137,11.605332
89.732123,116,11.741405
92.53147,82,11.836539
88.286958,134,11.988932
93.380316,75,12.066941
92.1,79,12.165681
91.086051,92,12.268075
87.919235,122,12.405783
85.551684,158,12.604442
91.17647,99,12.738524
92.568486,89,12.845744
88.101724,145,13.020193
90.453055,104,13.165611
92.274697,78,13.388891
88.582772,133,13.54836
93.869268,77,13.634754
87.279854,151,13.78817
92.711477,81,13.882426
92.709983,75,13.978188
91.862879,92,14.104803
83.110331,217,14.387031
92.132124,82,14.488355
91.150934,91,14.586786
90.342549,98,14.680916
87.642838,134,14.818844
92.149688,81,14.897423
91.981945,100,15.013828
93.19011,86,15.119902
91.861587,86,15.218407
93.670219,69,15.296947
91.973671,88,15.402577
90.037421,127,15.579801
85.639961,151,15.749634
91.248093,91,15.935642
93.141083,73,16.128393
92.527996,85,16.241242
92.599658,94,16.338204
90.990157,92,16.431905
