#{"t_start": 1712518775.0184894, "env_id": "MountainCarContinuous-v0"}
r,l,t
63.798386,471,1.197895
73.407653,306,1.553754
94.116232,84,1.647144
75.497685,298,2.012799
90.13055,135,2.167774
91.801142,107,2.27598
76.772862,281,2.612468
83.988534,194,2.900659
85.530426,151,3.07652
77.973467,297,3.443218
90.654504,108,3.579451
91.331806,102,3.971525
68.960428,363,4.369743
88.767694,137,4.525805
92.367615,82,4.611221
93.050795,79,4.689752
88.054426,159,4.861676
80.985471,264,5.179992
80.308154,210,5.412954
88.724475,145,5.579429
91.87594,95,5.722711
79.401357,256,6.025331
85.447698,163,6.228012
94.032632,97,6.360003
90.023502,132,6.519977
90.031883,112,6.655912
90.919204,118,6.809364
87.896793,136,7.178306
62.326559,443,7.727521
88.397096,125,7.8629
87.759811,124,7.993197
93.921942,67,8.07172
93.4,66,8.153514
85.288446,172,8.373633
93.289669,83,8.47458
89.0269,119,8.608082
85.647964,177,8.80802
89.078779,117,8.948669
93.161157,82,9.038656
93.584072,68,9.117179
94.171686,69,9.176255
92.01015,104,9.28606
91.72379,84,9.392332
93.509779,74,9.48466
92.941198,78,9.588575
92.0,80,9.670115
77.575743,237,9.934729
81.836311,206,10.360973
92.363103,83,10.470034
89.836815,107,10.618685
84.341734,168,10.82475
88.570392,128,10.965414
91.702942,86,11.073396
87.662227,147,11.268187
92.605691,79,11.361323
88.411028,131,11.518465
93.183624,78,11.620958
84.456553,168,11.820911
92.017297,97,11.932648
92.686589,88,12.035807
92.507763,99,12.140114
83.338047,200,12.372785
87.13794,147,12.565342
74.443826,299,12.938821
85.563066,170,13.154607
91.300298,94,13.404395
92.166974,81,13.498715
83.816686,180,13.681898
92.48998,80,13.77962
80.797528,208,14.021772
90.825708,92,14.137106
84.874245,180,14.387031
91.429119,107,14.512685
92.50655,91,14.602412
85.893882,163,14.787593
92.5,75,14.850119
93.089091,84,14.93801
92.9649,88,15.049985
79.993066,209,15.296947
91.199792,92,15.386951
89.804527,109,15.55221
92.016533,81,15.633702
91.859373,87,15.743632
90.717346,95,15.935642
91.337835,109,16.173162
87.429779,138,16.314867
84.146553,168,16.649094
94.239253,75,16.75052
88.549464,134,16.893197
93.19902,74,16.984399
92.231137,80,17.078607
87.620301,134,17.216514
92.942317,80,17.320149
86.214849,144,17.451522
90.400342,104,17.55071
90.1054,119,17.683956
91.113053,92,17.801603
92.049568,85,17.896057
91.460375,87,18.000264
77.807954,243,18.260977
92.939729,74,18.35885
90.734589,93,18.471385
92.745128,79,18.564842
85.26235,162,18.75094
90.1,99,18.849318
92.845915,78,18.938416
90.325155,105,19.048613
91.039746,91,19.13237
92.476791,76,19.199439
92.964762,76,19.295469
91.474838,93,19.582855
91.576858,99,19.695807
92.716604,77,19.758302
91.295398,91,19.845039
86.663043,152,20.050774
86.332634,151,20.192086
89.331105,140,20.362523
88.844194,143,20.513403
83.893698,180,20.697938
88.817982,113,20.816814
91.7,83,20.899438
93.02668,81,21.01999
91.452319,90,21.12725
94.176885,73,21.199003
90.50001,98,21.302687
91.063777,90,21.395779
91.005411,92,21.495633
87.305537,151,21.693417
90.582012,96,21.790744
90.264909,101,21.90451
89.461965,124,22.059432
91.406639,90,22.153937
87.355873,141,22.336878
92.912312,85,22.612436
91.04364,93,22.727684
92.182323,82,22.822683
90.787839,93,22.930691
91.398605,100,23.026905
90.677623,96,23.168218
90.627029,95,23.262434
91.214043,90,23.356948
91.898276,88,23.451684
91.064973,91,23.56208
90.934322,91,23.671891
91.457758,89,23.766058
91.825091,93,23.886283
90.565157,95,24.003315
84.389217,166,24.212121
81.462095,202,24.429613
93.415492,73,24.4927
90.739557,95,24.587464
93.219185,90,24.697973
86.958567,171,25.075797
83.132513,175,25.265807
90.849579,93,25.376169
91.491536,92,25.470162
83.517348,192,25.879023
93.496362,69,25.973173
81.892393,185,26.224371
90.952645,92,26.318551
91.111674,92,26.412702
90.517424,97,26.522477
91.163873,90,26.601004
91.837064,83,26.686656
91.200611,90,26.773306
85.099302,162,26.946066
90.909592,92,27.040218
92.482463,77,27.118741
91.327009,88,27.291442
85.252849,167,27.495464
91.879088,82,27.605343
90.941217,91,27.777433
84.192533,163,27.95846
90.589007,97,28.08913
91.260239,90,28.189115
93.126205,76,28.351693
90.85125,92,28.456662
91.651156,87,28.536327
90.439211,98,28.630492
92.098483,81,28.709014
82.384627,186,29.16249
90.607759,95,29.278591
90.450093,105,29.393568
85.885007,158,29.574646
91.651598,85,29.691725
91.648624,85,29.792483
91.019964,91,29.891294
91.513772,86,30.008149
92.3,77,30.091118
87.574421,136,30.245915
