#{"t_start": 1720351731.2336617, "env_id": "MountainCarContinuous-v0"}
r,l,t
-45.719198,999,2.430474
-5.705561,999,41.108149
-31.293659,999,82.505926
-37.447266,999,123.017779
-25.480556,999,168.097126
-35.963567,999,215.936332
-21.277921,999,266.267938
-70.215438,999,315.901397
