#{"t_start": 1720871942.6490993, "env_id": "MountainCarContinuous-v0"}
r,l,t
56.741709,623,2.515036
93.150216,77,2.689018
79.321387,280,3.383994
88.477679,149,3.763437
84.145238,178,4.162431
58.676594,511,5.311083
91.158679,109,5.549361
87.399857,162,5.877784
83.468524,193,6.293434
75.852713,285,7.375767
88.946088,121,7.667164
84.492553,188,8.093289
81.491163,202,8.562085
93.128371,69,8.708129
91.479875,94,8.913623
89.662134,114,9.192403
93.077574,83,9.378209
91.699476,92,9.603588
76.273169,273,10.19275
91.294523,107,10.422857
90.627108,109,10.701699
86.721163,164,11.13432
91.183781,106,11.391885
81.891619,224,12.019403
78.930365,266,12.708534
87.048287,205,13.294455
77.464945,283,14.563099
88.259054,145,14.983068
86.010228,183,15.508902
89.356452,128,15.872339
92.568023,87,16.114059
92.733324,80,16.32385
92.143829,89,16.570839
72.146346,360,17.510912
72.812154,322,18.006986
79.243011,224,18.306528
88.96209,117,18.457719
89.493215,141,18.648003
86.757133,138,18.831505
86.031161,171,19.089198
88.200365,125,19.481213
81.909182,210,19.742033
63.541784,438,20.319108
89.622989,127,20.486274
74.693198,277,20.847453
88.630835,133,21.044329
84.909101,164,21.279505
91.439266,105,21.463136
89.87182,126,21.629481
79.8994,225,21.984526
90.097376,117,22.134465
81.306455,195,22.382142
85.668291,147,22.60165
78.967369,252,23.16274
91.369631,103,23.324145
87.958617,145,23.541792
91.669942,122,23.700832
86.183388,144,23.893708
86.796407,149,24.09039
86.853709,174,24.361847
74.596169,292,24.792982
88.526513,120,24.93094
85.600757,151,25.123596
89.450029,110,25.292374
92.854915,75,25.412777
90.507371,139,25.631458
92.595896,77,25.74668
77.950524,251,26.14722
92.193983,87,26.291736
88.784383,134,26.491399
86.43809,157,26.914039
91.628268,101,27.065549
88.541795,127,27.265496
85.43377,152,27.498683
91.999328,93,27.629844
91.763691,85,27.762963
88.132774,123,27.952453
85.383096,176,28.222514
89.203675,128,28.433721
91.941583,82,28.550238
80.726266,207,28.872545
87.594375,126,29.007898
88.402175,119,29.171365
92.060492,82,29.282792
91.127158,100,29.434264
92.061724,81,29.538808
91.479531,94,29.663388
86.977869,164,29.902017
91.725318,84,30.006968
93.432561,74,30.109856
91.763145,87,30.210041
91.63005,87,30.328735
88.040634,125,30.709211
88.766289,130,30.876712
91.357289,90,31.013215
90.306577,122,31.192702
89.922823,118,31.379683
90.125101,113,31.551944
91.22605,111,31.709049
93.004741,73,31.797084
90.701362,94,31.909139
88.318892,122,32.069576
90.991041,107,32.204505
81.408597,213,32.477252
76.87243,270,32.835649
92.339681,78,32.953289
86.113227,142,33.168644
92.386842,86,33.291801
88.514721,117,33.435013
92.984122,81,33.538427
91.305564,90,33.65805
88.715948,131,33.838617
91.204585,93,33.98498
91.680692,89,34.116346
91.004656,107,34.421948
91.983411,88,34.532418
91.490414,88,34.644397
93.485991,72,34.738164
83.937684,183,34.987987
93.069365,93,35.105733
91.945426,84,35.210794
91.363475,93,35.339443
90.918979,93,35.490418
90.922929,117,35.666442
87.175637,137,35.857789
86.328434,143,36.033968
88.828939,125,36.215986
91.146531,90,36.321961
87.922897,128,36.488512
83.516612,188,36.782529
91.38691,90,36.910907
88.257053,126,37.065058
91.660185,85,37.17352
81.559053,205,37.481307
93.168938,91,37.640924
91.64708,87,37.932578
91.711759,86,38.035154
90.135302,119,38.216003
92.290958,98,38.360389
89.221357,120,38.547719
91.264498,89,38.659429
85.256226,169,38.877043
90.759979,94,38.983287
79.691991,207,39.262313
