#{"t_start": 1720352127.1993263, "env_id": "MountainCarContinuous-v0"}
r,l,t
95.940576,243,4.619111
97.543804,381,9.717276
97.902896,474,15.91486
97.118249,372,20.608622
97.157969,393,25.732709
96.265351,325,30.044333
94.527435,300,33.966855
97.262984,355,38.991283
97.442034,264,42.370365
96.150353,151,44.464457
91.781823,162,46.708
95.11621,121,48.589613
95.117016,148,50.913541
