#{"t_start": 1712517615.8565042, "env_id": "MountainCarContinuous-v0"}
r,l,t
88.197382,150,0.768336
88.632989,152,0.929889
90.203383,159,1.136939
90.286967,139,1.276403
91.423906,99,1.403921
89.38506,126,1.610418
62.160752,432,2.096745
94.262413,75,2.18729
79.829254,274,2.541962
91.337342,91,2.645377
87.078211,175,2.959491
91.153066,92,3.060002
60.899739,469,3.533777
92.366695,81,3.832553
90.247872,113,3.95213
90.758994,97,4.06644
84.41032,192,4.271529
74.080508,288,4.603592
91.104137,93,4.716672
58.136506,538,5.4369
91.912524,96,5.542449
87.870354,132,5.738461
87.447639,145,5.91423
92.4,76,5.989924
92.215686,81,6.078427
89.613187,112,6.195095
92.317442,82,6.30166
86.843849,170,6.548937
88.412353,134,6.699692
93.328186,75,6.778203
89.198495,144,7.113628
91.175279,91,7.218273
93.3,67,7.289788
90.498964,121,7.42063
87.644075,132,7.579479
91.021489,91,7.687999
85.577123,200,7.914042
85.363686,149,8.099061
85.385845,152,8.367123
91.626934,85,8.520663
92.705834,78,8.611493
91.901415,81,8.696698
88.380611,142,8.841822
90.719845,98,8.952633
91.466185,88,9.055168
68.972501,336,9.420619
85.013656,166,9.604013
92.601784,77,9.690014
92.248808,80,9.825533
92.907587,85,9.949561
88.959385,143,10.270111
91.1,89,10.361454
92.535042,92,10.463969
85.949179,146,10.69826
88.666811,124,10.851918
84.340266,177,11.039415
80.149163,228,11.292778
92.000044,82,11.373347
80.238839,224,11.725896
78.273446,259,12.009712
79.518629,253,12.655949
90.621577,96,12.827257
85.372079,176,13.013543
91.180886,89,13.119116
91.502492,85,13.22371
89.609447,106,13.350618
83.311086,175,13.601588
92.128435,85,13.91733
90.882274,95,14.031173
91.857205,83,14.165778
91.575345,88,14.252778
84.473516,191,14.458024
90.603592,98,14.555544
88.026758,132,14.702344
91.106252,99,14.801864
91.905584,83,14.878391
85.614051,156,15.052971
89.123991,125,15.193715
93.986862,75,15.305055
87.588082,134,15.50096
90.401761,99,15.642708
85.618261,153,15.858569
71.654456,326,16.252872
92.325756,92,16.37118
79.906573,236,16.649762
91.589172,85,16.754926
92.253038,85,16.852527
89.3,107,17.169046
88.632277,124,17.340103
88.789963,120,17.490552
92.805214,81,17.590273
90.937137,101,17.696777
90.781792,93,17.836099
93.242947,72,17.942683
91.969922,86,18.058264
94.266423,73,18.159878
91.194063,96,18.298062
91.926688,84,18.379756
83.341794,187,18.636508
91.362936,106,18.784568
87.613362,133,18.968506
91.733406,84,19.061384
91.434116,87,19.149067
91.773285,85,19.252066
92.00973,84,19.392156
92.287694,80,19.488981
91.240743,106,19.618279
86.03405,149,19.796896
84.803377,155,19.950221
91.841734,84,20.101337
92.293663,80,20.207862
92.195869,79,20.521425
86.839634,144,20.66156
92.178562,80,20.805694
91.890828,82,20.940822
81.303918,207,21.1628
84.90742,174,21.374821
91.982163,94,21.496368
92.359399,78,21.611989
91.757165,84,21.710501
91.748951,84,21.849479
85.423859,153,22.024835
90.307885,97,22.12953
91.917087,85,22.225222
92.340718,81,22.309767
90.26151,103,22.449659
92.048226,81,22.532715
92.880638,82,22.646261
89.890471,113,22.758651
90.09666,110,22.867332
92.095829,80,22.962848
92.991908,76,23.044873
92.800056,74,23.151858
92.33876,79,23.242372
91.143328,91,23.338157
91.494936,101,23.457693
91.423067,88,23.691361
91.413009,88,23.787508
91.217024,89,23.878397
91.397291,89,23.978759
90.253093,112,24.098425
92.454488,85,24.221986
91.963948,86,24.314836
91.460695,94,24.417805
92.735414,76,24.508326
91.00304,92,24.615646
91.66507,85,24.716471
90.768586,100,24.910645
91.477052,88,25.034965
91.415355,87,25.161598
91.286425,88,25.270593
91.655833,84,25.38426
91.549344,86,25.531922
91.185284,90,25.622974
93.954145,74,25.707786
92.11208,90,25.862873
83.770612,173,26.060241
84.655641,165,26.31379
91.418913,89,26.408738
91.738027,85,26.498297
92.187968,84,26.587084
91.462102,87,26.675292
91.300173,90,26.779399
91.264881,90,27.049085
91.323639,88,27.155459
92.363861,79,27.243781
91.433222,87,27.337776
88.599414,139,27.510281
91.226799,89,27.651955
93.3718,72,27.732482
91.940219,89,27.830003
91.5,85,27.949898
91.124087,90,28.091039
83.305981,181,28.385273
91.608684,85,28.497289
84.242393,173,28.687359
91.059347,90,28.80016
91.519885,86,28.9122
91.642077,85,29.013184
92.373246,81,29.122858
91.604016,85,29.257301
91.479864,86,29.35797
92.562668,80,29.544324
84.898057,158,29.76439
90.492202,96,29.908259
91.376149,87,30.003184
91.865205,84,30.095478
81.869517,202,30.468395
91.159247,90,30.569294
91.907682,84,30.668511
91.862941,87,30.772995
90.75677,94,30.872728
91.570533,86,30.976336
91.671161,95,31.088403
90.862367,96,31.204724
53.245663,501,31.762566
91.198512,89,31.857133
92.521049,77,31.98495
91.5,85,32.113719
91.600316,85,32.208425
94.445536,67,32.278341
91.528698,87,32.366858
84.02444,170,32.61332
91.263402,88,32.748042
91.420631,87,32.841372
91.726458,85,32.943704
91.859411,84,33.037705
86.985183,144,33.23368
93.294819,77,33.323489
91.298765,88,33.425695
91.702437,85,33.740516
81.726593,195,33.954376
91.533512,88,34.073364
90.499742,96,34.172913
91.331266,88,34.264377
91.304636,88,34.363099
89.687034,105,34.502503
91.025773,91,34.613544
91.109848,90,34.746455
91.632437,91,34.85075
90.966665,110,34.976693
91.496481,87,35.075739
91.376415,87,35.17823
91.167104,89,35.299324
91.083863,90,35.399662
91.334806,88,35.498151
91.196779,90,35.597679
89.863881,110,35.730537
91.471622,88,35.832328
91.155296,90,35.929748
90.955133,92,36.037015
91.886076,82,36.163555
91.348369,87,36.310357
91.565055,93,36.487468
91.1,89,36.592369
93.635323,79,36.687493
91.505556,86,37.010559
90.925148,93,37.133312
90.9,91,37.247937
90.778429,94,37.352012
91.364154,87,37.436643
91.335126,90,37.531367
89.713283,113,37.661908
92.67512,75,37.740428
90.794336,110,37.882139
91.926152,84,37.972248
91.658133,85,38.084733
91.82808,84,38.192393
90.452407,97,38.299927
93.800977,73,38.394672
90.994485,91,38.509447
90.989203,91,38.613113
91.5996,85,38.702698
90.921488,92,38.812721
90.939934,100,38.992824
91.484609,86,39.091209
90.4,96,39.200462
91.067043,90,39.298892
92.26149,79,39.444157
90.896007,92,39.564095
91.326859,88,39.679323
90.544249,96,39.81218
87.681115,141,39.978826
81.495516,191,40.421135
83.649516,167,40.641728
91.210948,90,40.741663
93.483049,75,40.826362
91.300375,88,40.913166
91.209638,89,41.009692
89.480154,112,41.143449
91.381511,89,41.239835
91.456997,87,41.34563
91.251833,90,41.434742
92.913746,79,41.50938
91.082874,90,41.624925
90.334916,98,41.717519
84.814174,156,41.905733
90.878451,92,42.000385
88.73004,126,42.12516
91.666399,95,42.227766
90.592745,95,42.329756
90.839921,93,42.424322
91.239617,89,42.509617
91.369587,90,42.645909
90.760823,96,42.754233
90.756064,93,42.894662
92.223754,84,43.000256
90.690691,94,43.093773
91.573658,86,43.401777
91.470159,87,43.495324
91.42067,87,43.59483
93.234115,72,43.667827
91.135107,91,43.76384
90.765448,95,43.876595
90.748002,95,43.990989
90.485383,100,44.097491
91.610216,86,44.223061
90.386568,98,44.327521
93.415399,80,44.412325
90.808678,95,44.510874
92.379841,78,44.608086
91.135549,89,44.709105
91.151934,90,44.807934
91.40907,87,44.917113
93.268338,82,45.00664
90.823075,93,45.143058
91.138058,90,45.246427
91.69331,88,45.346697
90.698745,95,45.458475
91.565501,86,45.55219
91.483804,86,45.650891
90.948295,92,45.778337
91.326317,88,45.872042
91.274963,88,45.970742
91.452996,87,46.077362
90.897244,92,46.170481
91.090797,90,46.509722
91.215099,89,46.640649
92.345042,80,46.734012
91.005324,91,46.837545
91.690652,84,46.946162
91.48423,86,47.072614
90.597425,108,47.20894
90.866871,92,47.304865
92.072422,83,47.402756
91.394573,87,47.492182
90.879265,92,47.588757
91.65724,85,47.70003
91.262743,89,47.826288
83.956031,173,48.024425
92.966724,79,48.107981
91.342792,88,48.207519
91.529832,89,48.323233
92.088747,83,48.423217
91.272763,89,48.537977
91.372943,87,48.658617
91.233118,89,48.781913
91.35298,88,48.866034
91.739466,84,48.960685
90.972787,91,49.060162
91.238007,89,49.157145
91.479343,86,49.255746
90.73699,94,49.428787
91.5292,85,49.732787
91.19641,89,49.849322
91.452624,87,49.983209
91.315975,88,50.08359
91.228055,88,50.1855
91.889326,83,50.288815
91.4,86,50.383447
