#{"t_start": 1712517615.845501, "env_id": "MountainCarContinuous-v0"}
r,l,t
65.80555,391,1.049835
89.675714,172,1.254894
82.009117,204,1.517517
91.297243,92,1.656332
90.709926,103,1.774647
62.104247,491,2.314812
89.89974,143,2.531943
90.973242,96,2.651384
91.063941,98,2.878983
91.472839,116,3.012494
81.108323,232,3.248983
87.096481,146,3.396245
92.017072,82,3.471761
93.342674,88,3.566362
68.617367,356,4.17211
90.943097,112,4.287533
92.484234,83,4.376159
83.338857,170,4.575642
85.264069,189,4.875227
87.815889,170,5.086271
86.488204,142,5.24609
91.836503,90,5.3739
89.924989,128,5.507461
92.265029,99,5.635965
84.247069,176,5.876123
74.644382,285,6.182054
90.645451,96,6.292769
89.200891,124,6.502917
91.231623,103,6.614639
93.002474,75,6.701697
92.1,79,6.781202
92.56157,80,7.015682
90.89407,101,7.164154
92.845454,78,7.24628
92.521677,79,7.329093
91.9,81,7.413611
88.969139,143,7.590482
92.847252,89,7.696004
90.254638,105,7.806527
77.592862,254,8.117066
82.870463,198,8.479648
81.077046,236,8.747705
80.695232,214,8.984183
84.819297,162,9.16371
92.960505,75,9.255227
90.083281,116,9.383625
92.932332,76,9.464646
86.468914,167,9.641012
91.779556,85,9.745013
88.175026,156,9.997234
92.417171,84,10.246593
90.863418,99,10.347695
86.777926,154,10.512061
89.455316,118,10.722264
92.396921,86,10.833703
83.92426,180,11.02295
92.303525,78,11.115649
92.556868,77,11.204285
91.946144,93,11.299776
90.395545,98,11.395346
89.172721,137,11.584951
91.800629,83,11.742903
90.489529,101,11.856445
92.112787,80,11.941201
88.984963,128,12.114389
92.373385,77,12.235927
90.295551,98,12.563886
93.101807,81,12.769562
86.635961,154,12.965036
92.095237,85,13.063071
91.281313,99,13.175658
92.088296,82,13.270098
90.860782,94,13.384172
87.065638,139,13.597596
92.232842,84,13.90542
90.446038,102,14.035175
93.135838,69,14.149441
93.802254,72,14.229688
89.4,106,14.339294
92.116554,115,14.461018
90.035224,110,14.569601
92.706935,81,14.657365
92.788323,79,14.742348
88.974658,154,14.901397
90.660123,96,14.999459
91.572512,94,15.097513
89.713352,106,15.234058
87.047693,136,15.435848
91.752743,85,15.56706
91.989224,81,15.679507
76.424938,261,16.016747
90.904326,94,16.134887
90.385327,105,16.257872
90.757136,106,16.393184
92.204793,87,16.489711
91.859573,86,16.600799
88.489259,124,16.749511
90.78747,94,16.855536
92.094567,94,17.151787
83.987797,175,17.396299
90.984564,91,17.504555
88.048745,128,17.652485
89.710555,143,17.842102
90.809063,95,17.990273
90.796972,97,18.109043
91.736669,84,18.234256
94.202895,73,18.330968
92.790363,84,18.40876
89.076241,121,18.560356
91.69394,84,18.722048
92.255397,79,18.814566
90.766007,103,18.956567
92.794123,86,19.049442
90.540901,96,19.151043
89.225508,111,19.291612
76.695899,259,19.638304
85.377256,165,19.830908
92.415817,93,19.922318
92.050938,81,20.01377
92.450797,90,20.17635
89.714508,113,20.534425
91.387407,106,20.640551
91.566027,91,20.740132
92.126159,101,20.945742
86.577967,166,21.123511
91.7,83,21.207264
89.873281,103,21.353337
88.186133,132,21.516373
85.254659,153,21.715504
91.410565,98,21.876694
92.277919,80,21.968531
91.770771,85,22.060836
92.362504,78,22.141533
93.060859,86,22.239259
89.364664,114,22.366148
91.2,88,22.482298
91.89993,82,22.57173
92.257187,79,22.672266
90.924579,106,22.778666
84.271039,163,22.953849
84.891087,163,23.159855
92.620398,85,23.255376
91.565228,86,23.34716
91.745347,85,23.451696
85.571108,157,23.75324
91.422928,88,23.847582
91.860435,83,23.946245
92.613301,77,24.029913
90.4,96,24.149432
88.53061,118,24.290921
91.236371,89,24.381474
92.596467,86,24.4849
91.514713,87,24.582107
90.446813,105,24.703466
91.456326,87,24.84201
88.069224,133,25.081085
86.304409,140,25.254122
91.869978,84,25.374689
91.979577,83,25.50177
91.721304,86,25.60796
92.174103,83,25.693865
91.40356,88,25.828157
87.186071,133,26.009772
91.546263,86,26.104758
90.513692,97,26.287793
91.326486,88,26.370808
91.354342,88,26.464723
91.09868,91,26.559543
90.911746,93,26.65849
91.172122,95,26.767689
82.433032,189,27.15533
