#{"t_start": 1712519079.9616902, "env_id": "MountainCarContinuous-v0"}
r,l,t
63.417075,449,2.226049
77.724848,249,2.897031
90.534491,107,3.297872
80.836442,241,4.099926
90.519717,112,4.48537
74.709307,313,5.293766
93.1,69,5.461959
86.64349,184,5.92569
87.870297,142,6.255653
91.670546,99,6.493023
86.472035,169,6.885371
81.703675,220,7.415485
87.36475,166,8.158911
93.607536,72,8.315766
74.118224,301,8.955583
81.414766,201,9.400392
81.078243,233,9.892234
84.408777,161,10.235581
93.540866,84,10.415657
92.309923,89,10.615541
88.364659,134,10.898962
92.767668,73,11.075211
90.135035,129,11.361192
84.640269,167,11.705403
92.96279,73,11.871031
91.789447,85,12.070702
83.406409,194,12.475592
93.231112,71,12.625452
92.622294,86,12.822837
89.164769,123,13.106353
91.511997,93,13.337346
92.803786,78,13.525543
94.035526,66,13.950047
92.770765,85,14.14589
94.186609,74,14.305599
92.839559,77,14.48728
93.541376,90,14.68592
93.000901,76,14.83629
93.0,70,14.980578
87.906692,155,15.345274
93.49523,78,15.525669
92.3091,77,15.710379
92.775864,82,15.895503
92.757016,78,16.075694
80.478254,236,16.645476
84.005458,174,17.045267
94.806259,72,17.225461
81.528379,212,17.712762
90.365034,116,17.97801
91.778527,85,18.182794
82.26741,238,18.756611
84.399287,184,19.178595
93.0,70,19.345684
92.513958,84,19.5481
92.543864,80,19.99782
89.525372,117,20.315713
84.444686,199,20.78797
91.891571,88,20.988351
94.647758,71,21.167119
93.072299,85,21.355719
90.794784,94,21.57159
91.424973,86,21.775495
92.336152,87,21.965422
92.673634,78,22.154181
92.729029,92,22.35807
90.999909,132,22.645741
90.555797,109,22.878276
90.958502,93,23.095612
85.047855,157,23.439488
91.113287,98,23.669448
73.81486,292,24.315608
86.952525,140,24.645653
86.381714,154,25.00456
92.155838,90,25.225707
92.983303,86,25.437613
86.165193,157,26.130433
91.337327,91,26.342281
90.835051,94,26.555367
90.068657,102,26.796574
87.123422,195,27.266737
86.009475,166,27.665524
90.711101,110,27.935307
92.551956,96,28.167059
90.469123,108,28.432788
92.708392,89,28.655578
91.908747,89,28.850479
91.712804,84,29.04875
92.2,78,29.25134
92.702898,87,29.475393
92.392687,79,29.650397
90.41148,111,29.939739
91.671129,87,30.147326
92.139058,89,30.355251
91.989769,83,30.56874
93.082882,94,30.81062
92.553939,85,31.005556
92.48745,85,31.235306
90.536298,95,31.479561
91.55781,87,31.710374
90.976128,103,31.986284
92.220368,93,32.528835
87.45616,149,32.885625
91.645573,85,33.111484
91.941062,88,33.36551
91.775901,84,33.579706
91.995787,83,33.775439
90.543124,95,34.025695
91.276176,104,34.290627
87.152475,164,34.718162
85.913194,157,35.13541
92.307413,83,35.335403
90.97423,97,35.565639
81.535329,194,36.065859
91.793208,84,36.295609
85.966236,158,36.738914
81.580468,192,37.282838
88.98737,129,37.625909
91.892667,87,37.864694
91.456847,87,38.114437
87.382392,158,38.556414
90.664981,102,38.815801
91.897966,86,39.049885
91.396895,89,39.663168
90.505612,96,39.934579
85.347745,165,40.363822
94.027021,70,40.528309
91.362561,88,40.759975
91.724261,91,41.027045
84.178124,166,41.478185
91.846386,84,41.662248
90.226187,99,41.893885
91.352393,88,42.106272
89.8,102,42.344115
91.956601,82,42.516551
91.771853,88,42.72224
91.350877,88,42.949306
91.529326,87,43.152312
91.910161,85,43.36236
84.329832,168,43.752469
86.223068,150,44.143987
91.177076,91,44.368537
91.317519,90,44.586707
92.005328,85,44.784272
87.236174,144,45.107754
91.001981,92,45.325072
90.850902,93,45.547226
91.671607,88,46.066605
92.330637,80,46.25709
91.738271,85,46.462467
92.722051,77,46.632529
92.260572,86,46.83383
91.696081,90,47.047653
91.239967,89,47.256008
91.934558,96,47.4706
91.536471,86,47.675089
91.537928,89,47.877789
90.210638,120,48.162289
83.267556,172,48.572236
91.37059,88,48.792737
92.632916,77,48.963338
91.450973,87,49.164198
91.878627,89,49.367649
91.913303,83,49.572317
84.146772,163,49.942535
86.023066,159,50.27227
90.542826,96,50.492656
91.2,88,50.722667
92.490065,82,50.895004
91.829676,87,51.102854
93.518505,79,51.273973
92.250659,105,51.518395
73.190737,308,52.617289
91.686998,84,52.792659
83.636152,184,53.273597
93.297735,72,53.46411
92.950088,75,53.662505
91.930234,88,53.872437
91.637703,85,54.066395
91.293509,88,54.28515
87.002975,142,54.648996
91.434818,86,54.893838
84.732126,168,55.317271
91.053097,91,55.548489
84.445211,161,55.962702
91.8,82,56.159391
90.982641,91,56.39721
83.722621,170,56.792598
90.9,91,57.013332
92.353205,80,57.212977
91.794375,85,57.406168
91.332417,88,57.622444
90.75974,94,57.878055
91.949889,82,58.062504
84.529279,170,58.8459
91.919884,92,59.078814
91.768991,85,59.278116
91.605164,85,59.494576
91.747505,86,59.710484
90.852299,93,59.959237
92.250478,80,60.187603
90.148366,101,60.502569
91.647933,87,60.802943
84.630044,163,61.310176
85.799096,154,61.83347
89.958194,108,62.212538
89.741709,128,62.680716
91.69952,84,62.975137
91.3,87,63.259718
91.581469,87,63.507399
91.654815,85,63.773397
92.161229,86,64.024133
91.886824,86,64.281609
91.176036,93,64.541338
93.306414,74,64.72833
91.15273,90,64.93887
90.97807,92,65.163771
92.062801,82,65.372444
88.110788,122,65.738866
82.626328,179,66.637701
92.191226,80,66.854253
91.544321,86,67.110814
89.9528,104,67.378374
84.412173,164,67.778497
91.795366,83,67.98216
91.437595,97,68.242267
73.674936,286,68.939721
91.43893,87,69.152409
92.457276,76,69.318354
91.68963,85,69.518278
90.725037,102,69.762361
91.319911,88,69.968355
90.439846,99,70.217601
88.515752,122,70.507874
91.849761,83,70.707478
91.636436,85,70.896353
87.6,124,71.208158
91.135337,90,71.418737
91.976346,86,71.636771
91.358477,89,71.849716
91.48666,86,72.052507
83.93399,167,72.428196
91.1,89,72.957508
90.985119,92,73.170717
91.967424,82,73.364997
92.301613,80,73.517606
90.904717,93,73.71666
91.468297,87,73.927613
91.742511,89,74.151469
91.506488,87,74.373743
84.556012,169,74.806605
91.779583,86,75.00674
91.760236,85,75.230246
91.569631,87,75.42987
90.941378,92,75.669791
91.557204,86,75.866477
92.167334,81,76.066528
91.577766,87,76.268975
91.534808,86,76.466589
91.244199,89,76.649161
91.529149,86,76.876266
91.209309,89,77.098878
91.358918,87,77.328287
91.214263,89,77.527652
90.688613,94,77.726262
91.538249,87,77.906236
90.994491,92,78.166443
91.197525,90,78.39653
91.476093,87,78.5932
91.107862,90,78.796558
91.4,86,79.326497
90.143516,101,79.592379
91.651258,86,79.836716
92.377688,83,80.1147
91.44814,87,80.386512
91.3,87,80.62671
91.488447,86,80.841242
91.752984,86,81.06402
82.573225,183,81.542077
91.353263,87,81.77051
92.112833,82,81.986496
78.921993,219,82.626486
92.213048,89,82.876828
91.007142,96,83.140971
90.915193,91,83.405599
91.799207,84,83.640555
91.347009,88,83.866465
92.332363,84,84.07831
90.507478,97,84.352685
90.829155,93,84.638029
84.595223,160,85.076415
92.12667,88,85.3065
92.097893,96,85.59658
91.888127,83,85.83673
91.978184,82,86.026594
91.379376,88,86.543204
92.474648,84,86.726758
90.587886,99,86.956315
77.749313,258,87.556409
91.553312,86,87.736402
90.235456,99,87.981326
91.247283,89,88.190458
92.164624,81,88.418321
91.390183,87,88.60099
91.293938,88,88.806215
91.527682,86,89.066888
90.974212,91,89.276286
92.124496,82,89.476687
91.419689,87,89.620711
90.621442,94,89.854088
91.196423,90,90.076314
89.042132,124,90.382314
91.254443,89,90.598563
72.045833,284,91.286516
90.76844,93,91.521576
91.29134,89,91.71445
92.767251,75,91.923154
90.776926,95,92.226409
91.0,90,92.856542
93.343866,70,93.016747
91.383561,88,93.230636
93.727929,76,93.427562
88.993703,127,93.756468
92.076021,83,93.956633
92.262266,81,94.141368
91.103558,90,94.375086
91.186008,94,94.607832
91.550194,86,94.85743
83.204501,172,95.27928
90.925444,92,95.4966
91.115431,91,95.751594
91.360525,89,95.977927
91.303556,88,96.196434
91.542145,86,96.416386
91.421494,87,96.661658
91.39974,87,96.882348
91.099088,90,97.107885
91.034177,91,97.329879
90.744137,96,97.608439
91.361448,88,97.84659
91.110707,90,98.086295
91.170649,90,98.330891
90.773018,93,98.606421
91.180635,92,98.910215
91.628029,87,99.219516
91.20986,90,99.837524
91.128667,92,100.056511
93.73315,75,100.239868
91.080581,90,100.456703
91.316108,88,100.672643
88.444474,122,100.992211
91.423645,87,101.258407
91.448367,88,101.592518
89.636073,111,101.964315
90.956538,92,102.256625
91.379012,87,102.514339
91.499978,87,102.784627
91.938352,86,103.040293
91.309585,88,103.274649
91.114194,90,103.50348
90.318661,102,103.784391
91.244718,89,104.054016
91.51687,87,104.32726
92.262854,82,104.552336
90.984567,91,104.809328
90.441,97,105.094908
90.665989,95,105.373932
