#{"t_start": 1712519079.947162, "env_id": "MountainCarContinuous-v0"}
r,l,t
87.838914,130,1.463348
90.288697,121,1.752642
86.703859,182,2.204674
88.766723,128,2.536258
88.127613,153,2.978437
90.245428,118,3.395037
88.523449,139,3.813518
80.898418,200,4.530108
80.5829,233,5.147192
92.447271,114,5.426108
92.951908,71,5.599852
91.97011,99,5.840266
71.870393,353,6.68002
93.49944,74,6.860083
86.005118,147,7.208503
85.913408,149,7.570106
80.353856,219,8.430249
77.625351,253,8.942237
88.713792,114,9.197938
93.903468,67,9.350663
91.248659,115,9.591976
65.370404,434,10.521379
91.677105,100,10.754117
88.796291,127,11.029905
83.524091,188,11.453585
90.709978,101,11.661902
93.112041,75,11.819032
81.625653,193,12.240813
89.149247,113,12.482326
85.249237,167,12.845527
86.430664,160,13.235439
91.878539,106,13.485038
89.551796,118,14.02495
90.056379,108,14.270006
83.567226,206,14.729956
86.079675,150,15.040359
92.396922,79,15.233282
92.642702,78,15.40138
85.879231,157,15.779805
90.1439,106,16.030039
88.94293,116,16.300046
94.150819,76,16.483449
87.490243,158,16.840309
86.968024,158,17.231899
88.766882,136,17.540161
87.836041,135,17.864323
86.814857,156,18.219856
92.556985,79,18.410201
92.227175,83,18.608041
84.68358,196,19.061286
93.74255,73,19.249944
79.884005,233,20.05017
77.965993,257,20.709952
92.894191,79,20.884308
91.246148,108,21.133072
88.324551,134,21.451927
92.4,76,21.620085
91.7,83,21.827987
92.92629,77,21.991539
87.589743,147,22.332301
83.99856,167,22.693698
92.949483,85,22.873258
89.980006,127,23.174752
91.818229,105,23.389941
89.621528,108,23.639894
91.6,84,23.843935
84.754825,161,24.19218
91.640375,89,24.393081
87.934741,142,24.724708
94.654404,85,24.924676
86.296038,139,25.26496
91.97236,84,25.468134
78.400079,240,26.356266
85.258462,162,26.730089
92.791538,76,26.90003
92.376806,78,27.090762
91.565646,105,27.3503
85.276009,155,27.729874
92.3682,81,27.920002
93.313685,80,28.123915
86.348978,171,28.550198
90.631321,97,28.781059
92.405398,76,28.939957
73.3546,320,29.729963
86.338566,150,30.110146
88.586094,124,30.393075
93.569139,75,30.589851
89.434935,112,30.862402
92.097404,81,31.059873
89.886071,106,31.335608
91.11428,94,31.580019
86.642694,167,32.034153
89.783695,137,32.68004
82.710367,181,33.136174
91.696059,84,33.380038
91.942177,84,33.594235
91.722134,86,33.82024
92.114934,80,34.014082
92.344818,78,34.219546
93.029137,77,34.420045
92.050455,82,34.630279
87.829469,128,34.951098
91.278129,94,35.200039
91.809847,86,35.409837
91.931,83,35.630314
91.964065,87,35.830898
91.55798,86,36.059968
91.8528,85,36.288251
92.045226,89,36.540226
92.783328,81,36.764625
91.327161,88,37.009867
88.587026,130,37.365252
86.787921,155,37.797548
84.896984,165,38.261919
91.919188,84,38.494034
91.615726,87,38.724897
91.662358,86,38.950774
89.73986,103,39.585015
92.318179,84,39.844331
92.330176,79,40.038599
91.450406,87,40.268841
92.312753,82,40.47823
90.464499,99,40.75061
91.649288,86,40.991113
91.629708,87,41.229483
89.202245,110,41.512848
85.321886,167,41.900192
91.149779,94,42.116845
90.4638,103,42.358643
91.583771,86,42.555516
89.639047,104,42.802567
92.774346,92,43.017006
91.298076,91,43.231325
92.104696,79,43.4271
91.522878,99,43.648762
91.93902,91,43.861586
89.694405,110,44.173199
91.454214,88,44.383562
90.792273,93,44.61686
92.448123,88,44.806974
91.692134,86,45.007066
85.329178,184,45.446878
85.868952,151,46.107139
91.789258,84,46.313225
82.309971,189,46.754011
91.392815,88,46.960411
91.358752,88,47.167952
91.677131,95,47.387708
91.930114,81,47.558149
92.082008,84,47.747148
91.793676,84,47.949342
92.685217,79,48.143389
91.615434,85,48.343421
91.275427,100,48.579716
85.254091,171,48.987215
91.636132,89,49.196961
84.795043,161,49.57018
91.168305,90,49.77676
91.391079,87,49.975535
91.622778,86,50.140043
92.17164,90,50.346955
76.077199,245,50.92689
85.038772,158,51.283405
90.091197,139,51.62027
82.184515,195,52.432219
91.607926,88,52.643615
91.871269,84,52.820627
91.694573,84,53.039303
90.96517,108,53.320365
93.166651,82,53.547114
91.21939,89,53.766986
91.739202,85,53.964057
83.894427,172,54.395097
91.137246,90,54.619366
91.451421,87,54.837158
91.399461,87,55.072197
92.235683,88,55.307317
93.092636,81,55.517017
90.764993,94,55.756843
91.489569,90,55.979247
91.133308,96,56.212643
91.53919,88,56.445591
91.012994,92,56.666868
91.323126,87,56.857123
91.084087,90,57.078092
91.576268,87,57.292133
92.437521,80,57.477612
85.137805,164,57.906944
91.898084,82,58.094347
93.28221,73,58.277206
91.856735,84,58.846821
91.49224,86,59.060764
90.977825,92,59.277066
91.972564,95,59.517258
91.674306,99,59.767168
92.776884,91,60.035313
91.541416,86,60.277995
91.236709,89,60.546812
89.776992,105,60.896976
91.848992,84,61.158657
91.410752,92,61.412652
91.527563,86,61.761289
91.476506,87,62.048738
91.788277,85,62.359292
92.07743,81,62.658486
91.435338,87,62.96682
75.576318,251,63.737896
90.959109,92,64.007473
92.695308,76,64.24457
90.251314,102,64.539761
91.294718,88,64.74908
91.185248,90,64.977859
90.938862,92,65.187857
91.475683,86,65.403465
92.607572,78,65.612425
91.900316,82,65.922324
91.073951,91,66.543268
89.95956,101,66.816232
93.133739,74,67.032073
87.146782,135,67.385004
92.716927,80,67.575392
92.106289,90,67.793026
91.468147,87,68.013052
85.915048,155,68.434535
92.140157,88,68.653576
91.759919,84,68.835251
91.402179,88,69.066541
92.7,73,69.221473
91.431375,87,69.409261
91.4116,88,69.620164
91.850623,84,69.825958
84.139087,171,70.248909
91.424287,87,70.457237
90.7,93,70.662399
92.194507,83,70.8608
91.464929,87,71.086905
91.847678,85,71.282032
91.35987,88,71.491093
91.1,89,71.74104
91.347216,88,71.927708
91.517385,86,72.140912
91.429428,87,72.32594
90.755775,94,72.531226
85.086363,165,73.240884
84.62651,169,73.617368
91.524056,86,73.805705
80.334359,224,74.348352
91.008782,92,74.59209
85.616761,163,74.991006
91.492606,86,75.210027
91.340607,88,75.41733
91.645234,86,75.634188
91.27021,89,75.846633
89.880722,109,76.100952
92.019898,84,76.30747
87.654826,134,76.611231
92.110186,81,76.804204
87.897166,128,77.121029
91.50817,86,77.342815
91.141893,91,77.543744
92.68151,81,77.715375
91.608031,86,77.901304
91.998741,82,78.120846
91.695521,84,78.331153
91.762205,84,78.540903
91.296551,88,78.741076
90.099057,101,79.300834
92.404041,78,79.50713
91.431909,86,79.730797
91.674492,84,79.967336
91.661507,103,80.322852
91.971302,82,80.541275
84.71413,168,80.991041
90.379325,99,81.255371
85.518619,157,81.672619
90.794238,93,81.901182
90.83032,106,82.210878
87.851836,129,82.591243
91.198225,89,82.840878
92.378966,82,83.076071
91.499433,86,83.286625
91.353048,88,83.54458
91.28651,88,83.791076
94.273468,78,83.990816
83.083087,182,84.500912
92.655795,79,84.752799
91.10087,91,84.977355
91.458214,87,85.207015
92.034183,90,85.470004
91.647872,100,85.767572
92.467321,79,85.968614
93.186029,74,86.458718
82.870977,177,86.862266
93.01205,81,87.030984
91.324486,88,87.233768
92.513065,82,87.435812
91.516249,91,87.633139
91.402056,87,87.845612
91.399399,87,88.061146
91.336379,91,88.275781
91.712853,85,88.494768
92.146545,84,88.663253
91.718789,85,88.880926
92.244202,81,89.119992
91.476989,87,89.314727
92.422586,79,89.50441
91.558522,87,89.651308
91.865509,83,89.863605
90.970337,91,90.090842
90.950878,92,90.328947
91.057552,93,90.551047
92.89143,75,90.729864
90.839974,94,90.940816
91.451823,86,91.176168
91.039773,92,91.407316
91.380963,88,91.60304
92.922235,75,91.763504
91.223522,89,92.031182
92.158576,82,92.280995
68.71048,321,93.480952
91.247976,89,93.708348
84.760735,156,94.093893
91.533909,89,94.301363
91.37614,88,94.511204
91.418808,87,94.748618
91.456009,98,95.010906
84.102442,167,95.441137
85.395481,166,95.850911
91.168751,89,96.08094
91.022353,91,96.310898
91.23375,93,96.557286
91.390218,87,96.811044
91.159259,90,97.030921
91.457344,87,97.231258
68.933665,347,98.172881
93.830403,75,98.381056
91.2,88,98.653013
92.08728,94,98.97092
82.60198,179,99.871116
91.436946,87,100.116269
91.589721,91,100.317976
91.384022,89,100.53126
91.374126,88,100.741286
91.342734,94,100.995315
93.534361,70,101.221548
90.8,92,101.535998
91.16566,90,101.882794
73.458893,293,102.755467
91.774332,83,102.997946
91.443777,87,103.237865
91.777857,84,103.484167
91.055277,91,103.723337
83.358946,188,104.280436
91.835596,85,104.533885
91.682002,86,104.75539
91.057582,91,105.03319
91.493298,86,105.250923
91.191629,89,105.542258
91.414115,87,105.787726
91.384551,87,106.033976
88.870723,124,106.413907
91.716539,87,106.637875
89.495356,116,106.908862
93.060245,75,107.408981
92.527527,77,107.614411
91.19903,89,107.823996
90.988086,91,107.990466
91.509092,90,108.196964
88.876276,118,108.468995
91.068402,94,108.69681
92.653344,93,108.914141
91.093815,90,109.129567
91.110332,91,109.31395
91.106402,90,109.513842
91.853147,83,109.687159
91.803328,84,109.890205
91.54167,86,110.059168
91.83206,83,110.211446
91.136136,90,110.369015
90.834975,93,110.55402
91.382295,87,110.727914
91.154251,90,110.914004
91.407951,91,111.154259
91.021501,91,111.327533
91.355759,88,111.529335
91.160934,90,111.714007
91.526858,86,111.86394
90.952978,91,112.026329
91.11716,90,112.209908
91.379796,87,112.400095
91.514551,86,112.5539
91.551622,86,113.042209
88.138096,136,113.364193
91.177711,89,113.558734
91.189972,89,113.759043
91.619567,85,113.943769
91.395518,87,114.143768
91.660506,86,114.367282
91.484483,86,114.602632
91.369845,87,114.82388
91.483294,86,115.02407
