#{"t_start": 1712519079.9551866, "env_id": "MountainCarContinuous-v0"}
r,l,t
78.060591,278,1.806383
85.68719,183,2.261967
83.323998,206,2.823199
83.329155,212,3.529463
88.491447,138,3.964166
73.620045,357,5.055651
90.761827,111,5.322265
92.014971,86,5.553292
85.383603,172,5.967698
75.521774,290,6.660807
78.856555,230,7.202077
91.249844,102,7.452146
93.933034,81,7.642099
84.284804,200,8.457088
93.084822,73,8.569555
85.483427,173,8.958055
89.541984,120,9.229701
93.027559,77,9.391935
83.79052,204,9.814472
90.989113,104,10.038636
80.911417,215,10.513354
94.674608,81,10.691666
92.900929,99,10.897895
90.134538,144,11.238101
89.634778,114,11.496308
88.730739,130,11.743853
93.335263,69,11.901758
85.219507,161,12.273009
86.792701,155,12.582227
84.204626,164,12.966394
88.392919,124,13.262071
91.944922,97,13.49358
87.607776,161,14.137209
92.648848,79,14.309571
92.0,80,14.495218
81.365647,218,14.937932
93.657284,75,15.116842
86.248873,172,15.525563
84.940559,173,15.94187
93.484454,82,16.111829
90.405016,105,16.362789
86.297881,153,16.732718
91.958412,82,16.923763
93.849129,77,17.106966
92.717681,78,17.296985
91.152066,92,17.50303
92.949958,85,17.70313
86.014523,170,18.102191
91.289642,111,18.363525
94.035109,76,18.543155
89.506832,134,18.86223
91.924882,92,19.069865
91.165575,104,19.322092
93.046438,78,19.515491
92.479224,87,19.974158
90.113736,103,20.266127
81.41205,226,20.794474
93.854542,67,20.951864
91.734662,87,21.149281
91.727305,84,21.352343
91.818237,83,21.543714
91.88482,92,21.762159
85.848948,166,22.136642
90.936308,91,22.344727
93.746497,70,22.49438
86.890399,152,22.824554
92.445487,79,23.003639
92.892003,99,23.242074
91.920132,85,23.402095
93.664532,68,23.562195
92.409323,82,23.753674
93.033444,70,23.911929
94.171239,93,24.117752
88.802424,114,24.372128
93.252746,82,24.567254
83.427406,188,25.003917
92.476044,101,25.256935
94.134388,66,25.416047
83.931884,164,26.123177
90.377429,102,26.365598
93.245381,78,26.542124
93.309488,67,26.697357
92.307409,89,26.902056
91.47638,88,27.114784
93.849347,79,27.311892
92.581742,82,27.507094
88.541332,117,27.802726
87.885198,145,28.144312
91.174787,90,28.375856
92.011223,84,28.581786
91.860296,83,28.787175
93.441421,83,28.959684
92.357139,82,29.150622
91.700904,86,29.379984
85.547252,148,29.738309
92.000001,88,29.961982
91.9,81,30.15383
93.106177,75,30.331833
92.474205,84,30.544626
82.868064,197,31.028566
92.191173,82,31.25141
91.655896,101,31.507103
93.503274,78,31.716878
91.889345,84,31.932221
92.103227,81,32.144976
92.042803,113,32.722063
91.912947,82,32.932232
91.321062,88,33.164627
92.480879,78,33.392149
86.502943,158,33.781942
91.534554,86,34.006057
91.925655,87,34.238714
92.568548,79,34.442221
89.914906,104,34.70216
91.869885,83,34.916797
91.630321,88,35.154817
91.680141,89,35.371925
92.160913,100,35.632898
91.111141,106,35.897457
93.063096,84,36.117213
79.950473,207,36.688557
91.058917,95,36.938977
91.199968,89,37.179487
92.196295,93,37.439595
91.958155,83,37.671325
92.100485,87,37.904538
91.351616,89,38.170873
94.116541,74,38.364227
91.773078,85,38.61128
92.689707,77,38.806264
91.04976,91,39.050302
88.696288,146,39.836307
92.304978,93,40.078663
93.521208,70,40.251294
83.713151,171,40.701481
93.793188,80,40.928822
92.25635,83,41.162404
91.220632,91,41.402427
91.346837,87,41.589514
91.329205,92,41.81767
84.668976,173,42.219042
94.509035,68,42.378794
91.042705,94,42.603156
88.730119,120,42.890775
91.517995,85,43.09067
91.426801,94,43.311179
91.145983,101,43.556829
90.981282,102,43.782453
92.075146,83,44.01545
91.130532,97,44.264743
91.455269,87,44.459082
90.875417,92,44.678758
90.626088,104,44.904656
91.799982,84,45.114257
88.550878,147,45.46715
91.573764,86,45.975745
85.199557,154,46.345019
93.012473,75,46.523275
91.372155,90,46.734134
82.721772,199,47.198804
91.471166,87,47.399729
91.147842,90,47.590471
85.07281,157,47.961933
91.11165,89,48.168792
91.564966,89,48.383882
92.142339,81,48.57874
91.590687,86,48.794497
91.660275,85,48.984199
86.426672,146,49.324994
91.270679,89,49.537572
91.195546,89,49.739234
92.759186,78,49.902745
91.211875,89,50.090445
91.124782,93,50.298854
91.474258,91,50.509003
84.537911,161,50.895834
92.784652,74,51.055443
91.716282,87,51.259017
92.815656,97,51.482308
91.298517,89,51.701785
90.299327,99,52.285781
91.878931,87,52.491067
77.312965,236,53.056571
89.80443,119,53.380598
91.457904,87,53.596544
90.811227,95,53.83057
91.399864,87,54.039383
91.599629,85,54.251173
87.269635,137,54.595013
92.803259,80,54.789008
91.380874,96,55.054628
92.380299,94,55.309351
91.493436,86,55.529853
91.398865,88,55.754088
90.647717,97,55.999299
93.035234,74,56.171195
86.704902,153,56.559235
91.344937,91,56.769691
91.1,89,56.986743
91.916923,83,57.18916
94.31817,68,57.349053
92.906657,78,57.520134
91.651832,85,57.73927
84.225682,165,58.161793
91.986012,85,58.739316
91.161577,90,58.951462
92.108165,81,59.15115
91.946661,82,59.347676
89.975708,126,59.658846
91.615774,85,59.880647
91.957078,82,60.140993
91.575351,86,60.399991
91.712233,88,60.694089
92.140898,80,60.940413
94.681128,70,61.150632
92.214564,81,61.382354
88.923,133,61.858939
91.6,84,62.165878
91.541028,86,62.4788
91.050266,91,62.805393
91.650066,85,63.083844
91.397422,88,63.385931
91.41219,87,63.633294
92.466988,82,63.887301
91.498958,86,64.125711
84.429454,159,64.578413
92.032929,83,64.781718
92.675077,79,64.985971
83.313026,191,65.443102
91.89944,82,65.666499
91.4,86,65.983503
91.443383,87,66.600246
93.659346,70,66.777494
89.687518,129,67.152635
92.517839,87,67.376979
91.416529,88,67.587723
92.707917,77,67.776925
90.365997,101,68.045564
91.439701,87,68.26349
91.058836,92,68.513566
86.251173,154,68.860012
91.166681,91,69.092766
83.115679,185,69.508241
91.924511,85,69.700447
93.118195,78,69.886755
91.4,86,70.103297
91.524271,87,70.321037
91.802788,83,70.525488
91.302335,89,70.733105
91.333437,93,70.963035
91.19024,90,71.175445
91.548524,86,71.363301
92.306353,81,71.577932
88.836009,119,71.85622
91.953057,82,72.059011
91.419705,87,72.267229
91.908084,83,72.442977
92.21763,84,72.955939
85.474914,157,73.308649
91.402549,87,73.504771
92.141639,85,73.687888
91.987081,84,73.876577
90.638143,95,74.11803
91.779427,84,74.324168
91.239133,89,74.562996
90.946387,92,74.786606
93.113697,78,74.976475
91.038173,91,75.210011
90.947084,92,75.426047
91.057323,98,75.676295
91.079314,91,75.885424
91.124766,91,76.103238
91.687688,85,76.308232
90.483312,98,76.54306
91.785027,84,76.723243
92.814287,78,76.912887
84.247754,161,77.326634
89.313288,110,77.567583
92.028006,82,77.743091
92.654003,85,77.919894
87.7953,124,78.26289
91.269072,89,78.490568
93.276908,74,78.660267
88.511251,118,79.245793
83.197274,174,79.698847
92.204309,86,79.935251
93.496133,77,80.217597
91.493391,87,80.473208
92.260929,88,80.716533
90.496465,96,80.963092
91.003655,96,81.216428
91.384616,87,81.443328
94.087618,72,81.615443
90.958833,93,81.862895
90.507114,96,82.113388
91.528186,88,82.403919
91.977624,89,82.646622
91.55499,87,82.892921
92.41358,79,83.113166
90.694601,94,83.384471
90.934447,92,83.64197
91.33515,88,83.852871
89.598525,106,84.157329
91.871105,83,84.375728
