#{"t_start": 1712519991.0584626, "env_id": "MountainCarContinuous-v0"}
r,l,t
68.596868,419,2.382202
69.79806,412,3.356962
47.417734,671,4.933238
89.010537,117,5.233285
77.835137,272,5.874768
84.741405,188,6.313863
85.596791,160,6.723948
71.734588,343,7.908235
90.967666,95,8.129778
80.511089,219,8.647352
73.43312,338,9.506809
83.987721,208,10.019736
86.726038,137,10.355636
91.323318,90,10.569219
83.055293,185,11.014027
89.055874,157,11.388237
92.963938,74,11.571851
89.608199,130,11.880784
92.999994,71,12.031403
82.429511,184,12.471023
87.620615,144,12.822605
92.807222,95,13.081335
83.609636,201,13.540405
93.872702,69,13.697979
93.074171,75,14.191597
90.428427,98,14.426207
90.004227,108,14.695565
93.030632,72,14.900249
92.944943,71,15.092803
92.643296,78,15.277127
84.652655,179,15.703785
86.733245,167,16.143628
93.01233,82,16.347486
87.613783,133,16.677906
92.001695,119,16.976593
83.818568,196,17.533947
89.758053,158,18.004785
91.87339,94,18.296244
89.894225,107,18.571392
92.873791,73,18.760153
89.254933,122,19.066053
86.64751,153,19.405422
84.826118,167,19.813649
93.184592,72,19.980155
86.877083,146,20.305498
80.477328,206,21.050002
92.912521,71,21.226584
92.848947,75,21.412012
86.535965,140,21.739734
92.823692,74,21.97949
87.039888,132,22.295125
93.394499,76,22.487902
90.5781,98,22.716536
92.632808,79,22.890015
93.591793,74,23.062716
93.492878,79,23.259595
92.620123,87,23.455602
91.961149,87,23.675633
92.981903,73,23.822743
90.472519,100,24.053153
92.61269,79,24.244891
83.174961,186,24.67586
92.786637,75,24.840161
93.412702,71,25.004053
92.959886,78,25.175356
93.76455,77,25.358391
93.356132,70,25.532579
93.264639,70,25.691354
92.032012,85,25.880807
92.773271,76,26.058153
74.050923,323,27.093032
92.473271,78,27.291845
88.227843,149,27.683678
92.0,80,27.889609
92.863712,79,28.092322
93.07536,73,28.274891
92.15298,96,28.522778
86.875066,148,28.854267
92.75352,76,29.060884
92.453033,77,29.262093
76.216389,272,29.939942
92.536535,77,30.120621
92.969153,86,30.337014
93.300316,85,30.542904
88.576108,126,30.853223
89.575922,114,31.153046
92.716661,76,31.356129
88.685644,128,31.694965
93.674425,66,31.848205
92.472348,77,32.037126
85.654173,149,32.379614
91.677598,86,32.591269
93.649151,69,32.770042
82.569483,192,33.519752
91.107077,108,33.77126
87.210652,136,34.116782
92.681088,78,34.316975
92.156083,79,34.51953
92.018966,80,34.709212
93.877272,71,34.895891
86.181916,142,35.224597
84.097817,174,35.635677
91.030843,117,35.92353
94.628445,84,36.127822
92.1,79,36.319113
92.286308,80,36.515556
91.801671,84,36.704893
91.954892,83,36.901298
87.928153,136,37.21953
