#{"t_start": 1712519991.0741951, "env_id": "MountainCarContinuous-v0"}
r,l,t
91.407315,99,1.501505
44.044148,722,3.314522
76.63427,320,4.066139
87.826118,142,4.391695
87.902239,127,4.711277
79.255098,284,5.384893
84.730614,191,5.843508
80.089617,242,6.4242
83.06847,208,6.93884
90.117382,108,7.178973
83.691168,216,8.074416
87.810931,138,8.390988
92.409873,115,8.679619
83.233503,198,9.1866
91.302753,97,9.428967
90.877524,98,9.672973
89.994543,117,9.956675
93.341263,77,10.139984
77.462486,271,10.789721
81.251425,214,11.303133
86.029813,172,11.723431
90.5465,107,11.96834
88.030731,148,12.329084
86.125722,151,12.688263
94.105737,105,12.956203
94.189353,73,13.12168
88.416993,153,13.477796
86.808593,140,14.127078
92.572301,76,14.303802
91.037082,120,14.616689
92.875375,72,14.806345
87.534439,146,15.183256
91.541986,92,15.403761
90.761555,107,15.67202
86.453421,173,16.111802
93.330758,73,16.269092
84.28658,165,16.693829
92.576827,78,16.897937
93.361484,68,17.095908
78.552549,232,17.736339
86.354177,162,18.224911
92.057602,85,18.461448
93.090489,78,18.665754
93.499517,71,18.854784
79.044289,256,19.457006
89.326325,131,19.756325
92.832151,78,19.936154
94.3554,75,20.11093
90.826133,118,20.380528
91.168525,90,20.854921
91.394427,91,21.069636
91.958764,84,21.271507
93.227504,72,21.451509
88.870063,127,21.763125
84.420856,165,22.228492
93.400533,86,22.429467
90.3613,112,22.685003
89.880571,111,22.95283
92.944772,75,23.128486
86.352255,144,23.455493
84.574545,167,23.851291
94.35377,67,23.990429
93.222475,76,24.187593
92.62934,75,24.360315
82.906137,200,24.808802
86.701763,144,25.131929
92.556422,76,25.309813
90.215372,107,25.56372
87.375413,139,25.881496
93.161657,75,26.056522
87.542971,144,26.400458
93.653686,68,26.558638
93.076328,73,27.014245
92.824275,75,27.196948
92.341453,78,27.39266
92.032932,88,27.601087
87.45188,141,27.993281
91.45722,97,28.227148
92.862633,73,28.418847
93.787105,100,28.664416
87.12312,149,29.013478
87.273747,141,29.363439
90.796449,94,29.597226
92.638716,77,29.796099
92.744734,84,30.014922
89.224325,140,30.349571
92.911892,77,30.537833
89.128737,125,30.841455
85.267498,152,31.258107
92.454656,77,31.465335
89.37249,117,31.758105
92.089892,82,31.942678
83.763078,179,32.363881
92.701247,76,32.55502
92.722405,73,32.73914
92.457971,78,32.947352
92.052133,81,33.409664
92.443835,77,33.600939
92.33537,81,33.796818
92.243778,78,33.991386
