#{"t_start": 1712519991.0731826, "env_id": "MountainCarContinuous-v0"}
r,l,t
59.425649,588,2.760785
71.469974,341,3.571831
93.679526,84,3.767338
83.295008,281,4.4171
90.878508,136,4.759161
93.020297,96,4.981399
89.315213,181,5.442536
89.200825,118,5.718491
86.590927,192,6.163896
89.774032,143,6.497728
90.580301,102,6.761517
73.905107,285,7.815614
87.534718,168,8.224875
87.342569,134,8.512087
90.409658,106,8.772432
87.418237,160,9.194543
92.151241,81,9.386119
88.623787,153,9.776373
85.581277,186,10.241275
81.184491,241,10.794327
90.030576,103,11.057817
88.687378,114,11.32523
91.199372,94,11.564689
90.700726,95,11.78734
90.983232,121,12.073058
86.387232,146,12.415893
92.244999,98,12.652141
93.698229,71,12.822128
91.311424,90,13.057321
94.104312,73,13.22201
81.118614,228,14.079114
88.410707,169,14.476896
87.926168,130,14.828203
92.806536,75,14.995355
89.196276,130,15.340945
91.895708,122,15.641784
88.553138,148,16.003306
86.381374,169,16.427364
90.661091,123,16.741752
92.725464,90,16.977481
92.259961,103,17.246942
93.65439,70,17.470495
92.537112,110,17.781255
92.503691,82,18.021345
84.850514,167,18.494127
90.947503,102,18.761054
93.702665,82,18.966186
90.880484,103,19.206838
91.950291,87,19.421951
92.337934,79,19.601564
81.812077,236,20.144415
87.332051,137,20.732073
88.292042,142,21.064744
88.057135,132,21.372007
90.288262,101,21.600739
91.155247,100,21.905252
93.22745,76,22.105333
92.865149,82,22.301744
88.726947,123,22.596685
92.000504,99,22.827078
92.493923,76,23.016745
89.050127,127,23.313041
82.384658,228,23.837297
92.871132,76,24.007189
92.443621,79,24.198614
92.96965,72,24.373354
86.441743,149,24.699927
89.654553,109,24.935584
90.307461,100,25.166716
88.901614,120,25.455232
78.837584,218,25.962934
92.491561,77,26.152643
93.618849,71,26.307187
89.309578,119,26.593718
92.00348,110,27.134363
93.078505,73,27.309256
93.532366,72,27.499401
89.344212,119,27.808941
89.472488,124,28.1343
82.943075,179,28.577226
90.581647,109,28.833036
92.38616,78,29.030392
88.233744,131,29.356452
92.068987,84,29.564079
86.323955,152,29.958988
90.6982,106,30.220642
91.717853,86,30.422984
92.684656,79,30.622618
84.350736,162,31.026032
92.691908,79,31.235687
93.086191,79,31.458335
92.50905,80,31.659083
85.802021,158,32.038041
84.18084,190,32.487845
92.621452,75,32.673242
92.436153,77,32.877922
85.15474,159,33.520676
92.788505,74,33.70937
85.289096,152,34.080416
94.526655,71,34.269622
91.858769,84,34.479961
85.275717,157,34.857931
85.036661,154,35.225517
84.459788,164,35.620957
92.688847,77,35.805558
84.731839,157,36.19124
78.483391,226,36.72187
91.925468,82,36.922721
92.311018,79,37.123405
93.307678,77,37.306865
92.646927,84,37.523113
92.150473,81,37.743859
92.2,78,37.96359
91.874541,87,38.184988
91.989698,85,38.433812
90.741612,98,38.711586
86.929106,141,39.085837
90.905459,98,39.323187
91.648103,85,39.518091
91.520068,85,40.02952
92.291924,79,40.267213
92.189723,85,40.509115
84.470797,160,40.961272
78.904411,222,41.576325
91.837224,84,41.813201
91.788992,83,42.033534
92.059666,81,42.28523
92.035568,81,42.505635
93.257905,73,42.679003
91.976106,81,42.886644
92.923177,73,43.055671
92.197772,80,43.261345
92.609736,78,43.449345
85.700893,194,43.92096
92.50401,77,44.125372
92.34764,80,44.317495
85.116073,154,44.761204
91.9,81,44.99203
91.620471,93,45.228727
91.919192,82,45.432659
92.674373,77,45.62778
91.093674,104,45.879012
90.858852,94,46.107508
92.120479,80,46.298012
91.807789,84,46.487292
91.819566,84,47.003335
84.376858,162,47.414222
91.899182,82,47.61278
91.827433,83,47.799618
93.676265,68,47.973994
92.304415,78,48.172774
92.5751,78,48.360034
87.47031,140,48.697128
92.843423,80,48.890463
91.957676,84,49.09052
91.664004,85,49.324772
84.173992,165,49.718463
84.89692,172,50.126538
92.3,77,50.320845
91.987621,95,50.530399
93.214279,78,50.737384
89.953865,102,50.987877
90.318437,106,51.253165
91.132584,95,51.488737
90.639873,115,51.779712
90.581482,100,52.021567
84.823106,171,52.435173
92.174911,81,52.616925
92.930741,81,52.814105
91.495775,93,53.331794
90.292422,106,53.584358
89.860479,105,53.844694
92.246876,81,54.041609
81.784669,202,54.549549
87.47425,145,54.873968
91.925991,85,55.101763
91.946174,82,55.306655
91.678873,84,55.511217
88.399306,137,55.853928
91.288998,92,56.073712
92.077037,84,56.275987
91.332982,95,56.527118
90.483976,99,56.795419
91.804097,83,57.015033
91.686782,86,57.21423
92.839259,77,57.387731
92.000722,82,57.591681
92.307365,79,57.794624
91.772866,84,57.998447
90.757406,114,58.28302
93.516309,82,58.488008
91.302632,91,58.7074
92.901892,77,58.915229
91.851855,84,59.103931
91.572828,85,59.277977
91.962797,83,59.793099
91.685818,84,60.023708
91.723966,85,60.245161
92.758145,76,60.433636
91.786452,83,60.654532
75.33389,261,61.367971
54.423303,467,62.528643
91.20559,91,62.773282
90.450844,97,62.992918
91.51436,88,63.205921
85.727543,149,63.580751
91.956003,83,63.782833
91.630585,85,64.002938
91.65829,85,64.210772
91.242979,89,64.408703
91.545693,86,64.614765
90.516319,96,64.861521
83.649404,187,65.315873
92.014612,83,65.51985
92.176373,80,65.714035
94.508927,69,65.873876
91.758505,84,66.394449
84.682691,156,66.787563
91.741335,85,66.991964
91.433673,88,67.212095
91.120163,90,67.435493
90.688813,97,67.67121
93.589866,78,67.869371
91.091651,90,68.088787
91.672743,90,68.293585
91.080762,102,68.550451
90.888919,93,68.778575
91.185286,89,69.060031
91.168431,91,69.280949
90.931151,92,69.489695
90.67435,95,69.708545
91.164307,90,69.927039
64.832762,391,70.901107
84.244934,171,71.313338
90.657018,95,71.557967
91.162603,90,71.779647
